event,team,fixture_difficulty,GS,GA,opponent,is_home
31,1,2,0,3,7,0
31,2,3,1,2,20,0
31,3,4,4,1,6,0
31,4,2,0,0,15,1
31,5,2,3,2,8,1
31,5,5,0,2,12,1
31,6,2,1,4,3,1
31,7,4,3,0,1,1
31,8,2,2,3,5,0
31,8,3,1,2,19,0
31,9,4,1,1,13,0
31,10,2,1,1,16,1
31,11,2,2,0,18,1
31,12,2,2,0,5,0
31,13,2,1,1,9,1
31,14,4,1,5,17,0
31,15,2,0,0,4,0
31,16,2,1,1,10,0
31,17,2,5,1,14,1
31,18,5,0,2,11,0
31,19,2,2,1,8,1
31,20,2,2,1,2,1
