event,team,fixture_difficulty,GS,GA,opponent,is_home
16,1,2,3,0,16,1
16,2,5,0,1,11,0
16,3,2,2,1,18,1
16,5,3,0,0,19,1
16,6,2,3,2,10,1
16,7,2,3,1,8,1
16,8,2,1,3,7,0
16,9,2,4,0,14,1
16,10,4,2,3,6,0
16,11,2,1,0,2,1
16,12,3,1,0,20,1
16,13,2,1,0,15,0
16,14,3,0,4,9,0
16,15,3,0,1,13,1
16,16,4,0,3,1,0
16,18,2,1,2,3,0
16,19,2,0,0,5,0
16,20,5,0,1,12,0
