event,team,fixture_difficulty,GS,GA,opponent,is_home
22,2,3,2,2,13,1
22,3,3,1,3,13,1
22,3,5,0,3,11,0
22,4,4,1,1,6,1
22,4,2,1,1,7,1
22,6,5,0,1,12,0
22,6,2,1,1,4,0
22,7,2,1,1,4,0
22,8,2,1,2,15,0
22,9,3,2,3,17,1
22,10,3,3,2,19,0
22,11,2,3,0,3,1
22,12,4,1,0,6,1
22,13,2,2,2,2,0
22,13,2,3,1,3,0
22,14,2,1,1,18,1
22,15,2,2,1,8,1
22,16,3,1,3,20,0
22,17,3,3,2,9,0
22,18,3,1,1,14,0
22,19,2,2,3,10,1
22,20,2,3,1,16,1
