event,team,fixture_difficulty,GS,GA,opponent,is_home
24,1,3,1,0,20,0
24,2,2,3,3,10,1
24,3,5,0,2,12,0
24,5,3,1,1,13,1
24,7,2,1,1,15,0
24,8,3,1,3,14,0
24,9,5,0,2,11,0
24,10,2,3,3,2,0
24,11,2,2,0,9,1
24,12,2,2,0,3,1
24,13,2,1,1,5,0
24,14,2,3,1,8,1
24,15,2,1,1,7,1
24,16,4,3,2,17,0
24,17,2,2,3,16,1
24,18,3,0,1,19,0
24,19,2,1,0,18,1
24,20,4,0,1,1,1
