event,team,fixture_difficulty,GS,GA,opponent,is_home
30.0,1,4,0.0,3.0,11,1
30.0,2,2,3.0,1.0,8,1
30.0,3,4,1.0,2.0,13,0
30.0,4,2,2.0,3.0,16,0
30.0,5,2,2.0,5.0,18,1
30.0,6,3,1.0,1.0,7,0
30.0,7,2,1.0,1.0,6,1
30.0,8,3,1.0,3.0,2,0
30.0,9,4,0.0,2.0,12,1
30.0,10,2,2.0,1.0,15,1
30.0,11,4,3.0,0.0,1,0
30.0,12,4,2.0,0.0,9,0
30.0,13,3,2.0,1.0,3,1
30.0,14,3,2.0,2.0,17,1
30.0,15,3,1.0,2.0,10,0
30.0,16,2,3.0,2.0,4,1
30.0,17,2,2.0,2.0,14,0
30.0,18,4,5.0,2.0,5,0
30.0,19,3,3.0,2.0,20,0
30.0,20,4,2.0,3.0,19,1
