event,team,fixture_difficulty,GS,GA,opponent,is_home
1.0,1,2,3.0,0.0,8,0
1.0,3,3,1.0,3.0,5,1
1.0,5,2,3.0,1.0,3,0
1.0,6,3,1.0,0.0,16,1
1.0,7,4,1.0,0.0,17,0
1.0,8,3,0.0,3.0,1,1
1.0,9,2,3.0,0.0,18,0
1.0,10,5,3.0,4.0,11,0
1.0,11,2,4.0,3.0,10,1
1.0,14,2,2.0,0.0,19,0
1.0,15,3,0.0,2.0,20,1
1.0,16,2,0.0,1.0,6,0
1.0,17,2,0.0,1.0,7,1
1.0,18,3,0.0,3.0,9,1
1.0,19,2,0.0,2.0,14,1
1.0,20,4,2.0,0.0,15,0
