event,team,fixture_difficulty,GS,GA,opponent,is_home
22.0,1,3,1.0,2.0,20,0
22.0,2,3,1.0,3.0,19,1
22.0,3,5,1.0,0.0,11,0
22.0,4,4,0.0,2.0,12,1
22.0,5,4,1.0,0.0,17,0
22.0,6,3,2.0,1.0,14,0
22.0,7,3,2.0,1.0,10,0
22.0,8,4,0.0,2.0,9,1
22.0,9,2,2.0,0.0,8,0
22.0,10,3,1.0,2.0,7,1
22.0,11,2,0.0,1.0,3,1
22.0,12,2,2.0,0.0,4,0
22.0,13,3,9.0,0.0,16,1
22.0,14,3,1.0,2.0,6,1
22.0,15,2,2.0,1.0,18,1
22.0,16,4,0.0,9.0,13,0
22.0,17,4,0.0,1.0,5,1
22.0,18,2,1.0,2.0,15,0
22.0,19,3,3.0,1.0,2,0
22.0,20,3,2.0,1.0,1,1
