event,team,fixture_difficulty,GS,GA,opponent,is_home
18.0,1,3,0.0,0.0,8,0
18.0,2,2,1.0,3.0,16,1
18.0,3,2,0.0,1.0,5,1
18.0,4,3,0.0,1.0,15,1
18.0,5,3,1.0,0.0,3,0
18.0,6,4,2.0,0.0,17,0
18.0,7,3,0.0,1.0,13,0
18.0,8,4,0.0,0.0,1,1
18.0,9,5,1.0,3.0,11,0
18.0,11,4,3.0,1.0,9,1
18.0,12,2,0.0,2.0,18,0
18.0,13,3,1.0,0.0,7,1
18.0,14,3,1.0,2.0,20,1
18.0,15,3,1.0,0.0,4,0
18.0,16,2,3.0,1.0,2,0
18.0,17,4,0.0,2.0,6,1
18.0,18,4,2.0,0.0,12,1
18.0,20,2,2.0,1.0,14,0
