event,team,fixture_difficulty,GS,GA,opponent,is_home
11.0,1,4,0.0,2.0,17,0
11.0,3,3,1.0,2.0,16,1
11.0,4,3,1.0,1.0,7,1
11.0,5,2,3.0,1.0,10,1
11.0,6,2,5.0,1.0,18,0
11.0,7,2,1.0,1.0,4,0
11.0,8,5,0.0,2.0,12,0
11.0,9,2,2.0,1.0,15,0
11.0,10,4,1.0,3.0,5,0
11.0,11,3,4.0,0.0,20,1
11.0,12,2,2.0,0.0,8,1
11.0,13,3,3.0,1.0,19,0
11.0,15,4,1.0,2.0,9,1
11.0,16,2,2.0,1.0,3,0
11.0,17,3,2.0,0.0,1,1
11.0,18,3,1.0,5.0,6,1
11.0,19,4,1.0,3.0,13,1
11.0,20,5,0.0,4.0,11,0
