event,team,fixture_difficulty,GS,GA,opponent,is_home
20,3,5,0,1,12,1
20,4,4,1,1,6,0
20,5,4,1,3,13,0
20,6,2,1,1,4,1
20,7,2,3,0,15,1
20,9,4,1,0,11,1
20,11,3,0,1,9,0
20,12,2,1,0,3,0
20,13,2,3,1,5,1
20,15,2,0,3,7,0
20,16,3,1,1,17,1
20,17,3,1,1,16,0
20,18,3,1,4,19,1
20,19,2,4,1,18,0
