event,team,fixture_difficulty,GS,GA,opponent,is_home
3,1,5,1.0,3.0,10,0
3,2,2,2.0,0.0,8,1
3,3,4,1.0,3.0,11,1
3,4,2,0.0,2.0,16,1
3,5,3,1.0,1.0,20,0
3,6,2,3.0,2.0,14,0
3,7,4,2.0,1.0,12,0
3,8,2,0.0,2.0,2,0
3,9,2,2.0,1.0,15,0
3,10,4,3.0,1.0,1,1
3,11,3,3.0,1.0,3,0
3,12,3,1.0,2.0,7,1
3,13,4,1.0,0.0,17,0
3,14,4,2.0,3.0,6,1
3,15,3,1.0,2.0,9,1
3,16,2,2.0,0.0,4,0
3,17,2,0.0,1.0,13,1
3,18,2,1.0,3.0,19,1
3,19,3,3.0,1.0,18,0
3,20,2,1.0,1.0,5,1
