event,team,fixture_difficulty,GS,GA,opponent,is_home
35,1,3,2,1,19,0
35,2,2,2,0,15,1
35,3,4,0,3,13,0
35,4,3,3,0,20,0
35,5,2,2,1,18,0
35,6,2,0,1,8,0
35,7,3,2,1,16,0
35,8,4,1,0,6,1
35,9,4,1,3,17,0
35,10,5,0,4,12,1
35,11,3,1,0,14,0
35,12,2,4,0,10,0
35,13,2,3,0,3,1
35,14,4,0,1,11,1
35,15,2,0,2,2,0
35,16,2,1,2,7,1
35,17,2,3,1,9,1
35,18,2,1,2,5,1
35,19,4,1,2,1,1
35,20,2,0,3,4,1
