event,team,fixture_difficulty,GS,GA,opponent,is_home
12,1,5,0,4,11,0
12,2,2,2,0,4,1
12,3,3,3,3,14,0
12,4,2,0,2,2,0
12,5,2,3,3,7,1
12,6,3,3,0,9,0
12,7,2,3,3,5,0
12,8,5,0,3,12,0
12,9,4,0,3,6,1
12,10,4,1,2,17,0
12,11,4,4,0,1,1
12,12,2,3,0,8,1
12,13,2,1,4,18,0
12,14,2,3,3,3,1
12,15,2,2,1,16,1
12,16,2,1,2,15,0
12,17,2,2,1,10,1
12,18,3,4,1,13,1
12,19,3,0,1,20,0
12,20,3,1,0,19,1
