event,team,fixture_difficulty,GS,GA,opponent,is_home
37,1,3,0,2,14,0
37,2,2,1,1,7,1
37,2,2,1,1,5,1
37,3,2,3,2,8,0
37,4,2,1,1,10,0
37,5,4,0,1,17,0
37,5,2,1,1,2,0
37,6,2,1,1,9,1
37,7,2,2,3,8,0
37,7,2,1,1,2,0
37,8,2,2,3,3,1
37,8,2,3,2,7,1
37,9,2,5,1,18,0
37,9,4,1,1,6,0
37,10,2,1,1,4,1
37,11,3,2,1,16,0
37,12,3,2,2,19,0
37,14,4,2,0,1,1
37,15,3,1,1,20,0
37,16,4,1,2,11,1
37,17,2,1,0,5,1
37,18,2,1,5,9,1
37,19,5,2,2,12,1
37,20,2,1,1,15,1
