event,team,fixture_difficulty,GS,GA,opponent,is_home
11,1,2,1,0,18,1
11,2,3,0,1,16,0
11,3,2,1,2,15,1
11,4,2,1,1,14,1
11,5,4,1,1,6,0
11,6,2,1,1,5,1
11,7,3,2,0,20,1
11,8,3,0,0,17,1
11,9,2,1,1,10,0
11,10,2,1,1,9,1
11,11,3,2,3,19,0
11,12,4,2,0,13,0
11,13,5,0,2,12,1
11,14,2,1,1,4,0
11,15,2,2,1,3,0
11,16,2,1,0,2,1
11,17,2,0,0,8,0
11,18,4,0,1,1,0
11,19,4,3,2,11,1
11,20,2,0,2,7,0
