event,team,fixture_difficulty,GS,GA,opponent,is_home
16.0,1,2,2.0,0.0,20,0
16.0,2,3,2.0,1.0,5,0
16.0,3,2,3.0,0.0,8,1
16.0,4,5,2.0,1.0,13,0
16.0,5,2,1.0,2.0,2,1
16.0,6,3,0.0,1.0,15,0
16.0,7,2,0.0,1.0,16,0
16.0,8,2,0.0,3.0,3,0
16.0,9,3,1.0,2.0,14,1
16.0,10,3,2.0,0.0,19,0
16.0,11,4,3.0,4.0,18,0
16.0,12,2,3.0,1.0,17,1
16.0,13,2,1.0,2.0,4,1
16.0,14,2,2.0,1.0,9,0
16.0,15,3,1.0,0.0,6,1
16.0,16,2,1.0,0.0,7,1
16.0,17,5,1.0,3.0,12,0
16.0,18,2,4.0,3.0,11,1
16.0,19,2,0.0,2.0,10,1
16.0,20,3,0.0,2.0,1,1
