event,team,fixture_difficulty,GS,GA,opponent,is_home
28.0,3,4,2.0,2.0,6,1
28.0,4,3,0.0,1.0,7,1
28.0,5,3,0.0,0.0,13,0
28.0,6,3,2.0,2.0,3,0
28.0,7,3,1.0,0.0,4,0
28.0,8,4,1.0,1.0,12,1
28.0,9,2,0.0,1.0,14,0
28.0,10,2,0.0,3.0,18,0
28.0,12,3,1.0,1.0,8,0
28.0,13,2,0.0,0.0,5,1
28.0,14,4,1.0,0.0,9,1
28.0,16,2,1.0,3.0,19,0
28.0,17,3,2.0,3.0,20,1
28.0,18,4,3.0,0.0,10,1
28.0,19,2,3.0,1.0,16,1
28.0,20,4,3.0,2.0,17,0
