event,team,fixture_difficulty,GS,GA,opponent,is_home
1,1,3,1.0,0.0,13,0
1,2,4,1.0,3.0,17,0
1,3,2,1.0,1.0,15,1
1,4,3,3.0,0.0,18,0
1,5,2,3.0,0.0,16,1
1,6,4,0.0,4.0,12,0
1,7,2,0.0,0.0,8,1
1,8,2,0.0,0.0,7,0
1,9,3,0.0,0.0,20,1
1,10,2,4.0,1.0,14,1
1,11,3,5.0,0.0,19,0
1,12,4,4.0,0.0,6,1
1,13,4,0.0,1.0,1,1
1,14,5,1.0,4.0,10,0
1,15,3,1.0,1.0,3,0
1,16,2,0.0,3.0,5,0
1,17,2,3.0,1.0,2,1
1,18,2,0.0,3.0,4,1
1,19,4,0.0,5.0,11,1
1,20,3,0.0,0.0,9,0
