event,team,fixture_difficulty,GS,GA,opponent,is_home
20.0,1,3,3.0,1.0,16,0
20.0,2,2,2.0,3.0,4,0
20.0,3,2,0.0,0.0,8,1
20.0,4,3,3.0,2.0,2,1
20.0,5,3,0.0,0.0,20,1
20.0,6,3,2.0,3.0,19,1
20.0,7,4,1.0,1.0,9,1
20.0,8,2,0.0,0.0,3,0
20.0,9,3,1.0,1.0,7,0
20.0,10,3,2.0,1.0,14,0
20.0,11,4,3.0,1.0,17,0
20.0,12,2,5.0,0.0,18,0
20.0,13,2,1.0,2.0,15,1
20.0,14,2,1.0,2.0,10,1
20.0,15,4,2.0,1.0,13,0
20.0,16,3,1.0,3.0,1,1
20.0,17,4,1.0,3.0,11,1
20.0,18,4,0.0,5.0,12,1
20.0,19,3,3.0,2.0,6,0
20.0,20,4,0.0,0.0,5,0
