event,team,fixture_difficulty,GS,GA,opponent,is_home
10.0,1,3,1.0,2.0,20,1
10.0,2,3,1.0,2.0,19,0
10.0,3,4,1.0,1.0,11,1
10.0,4,5,0.0,5.0,12,0
10.0,5,4,0.0,0.0,17,1
10.0,6,2,0.0,2.0,14,1
10.0,7,2,0.0,1.0,10,1
10.0,8,4,2.0,1.0,9,0
10.0,9,2,1.0,2.0,8,1
10.0,10,3,1.0,0.0,7,0
10.0,11,2,1.0,1.0,3,0
10.0,12,2,5.0,0.0,4,1
10.0,13,3,3.0,2.0,16,0
10.0,14,3,2.0,0.0,6,0
10.0,15,2,0.0,1.0,18,0
10.0,16,4,2.0,3.0,13,1
10.0,17,4,0.0,0.0,5,0
10.0,18,2,1.0,0.0,15,1
10.0,19,3,2.0,1.0,2,1
10.0,20,3,2.0,1.0,1,0
