event,team,fixture_difficulty,GS,GA,opponent,is_home
5,1,2,2.0,1.0,2,1
5,2,4,1.0,2.0,1,0
5,3,2,0.0,0.0,20,1
5,4,2,1.0,1.0,7,0
5,5,2,1.0,2.0,9,0
5,6,2,1.0,2.0,17,0
5,7,2,1.0,1.0,4,1
5,8,2,1.0,1.0,11,0
5,9,2,2.0,1.0,5,1
5,10,3,0.0,1.0,14,1
5,11,2,1.0,1.0,8,1
5,12,3,2.0,1.0,15,1
5,13,2,6.0,0.0,16,1
5,14,4,1.0,0.0,10,0
5,15,5,1.0,2.0,12,0
5,16,5,0.0,6.0,13,0
5,17,4,2.0,1.0,6,1
5,18,3,1.0,1.0,19,0
5,19,3,1.0,1.0,18,1
5,20,2,0.0,0.0,3,0
