event,team,fixture_difficulty,GS,GA,opponent,is_home
8.0,1,3,0.0,3.0,2,1
8.0,2,3,3.0,0.0,1,0
8.0,3,2,0.0,0.0,4,1
8.0,4,2,0.0,0.0,3,0
8.0,5,2,4.0,1.0,15,1
8.0,6,2,4.0,1.0,10,1
8.0,7,4,1.0,3.0,13,1
8.0,8,3,0.0,1.0,19,0
8.0,9,3,1.0,0.0,20,1
8.0,10,3,1.0,4.0,6,0
8.0,11,5,1.0,1.0,12,0
8.0,12,4,1.0,1.0,11,1
8.0,13,3,3.0,1.0,7,0
8.0,14,3,0.0,2.0,16,0
8.0,15,4,1.0,4.0,5,0
8.0,16,2,2.0,0.0,14,1
8.0,17,2,1.0,0.0,18,0
8.0,18,4,0.0,1.0,17,1
8.0,19,2,1.0,0.0,8,1
8.0,20,4,0.0,1.0,9,0
