event,team,fixture_difficulty,GS,GA,opponent,is_home
9,1,2,3,1,2,1
9,2,4,1,3,1,0
9,3,2,1,2,9,1
9,4,5,1,4,12,1
9,5,3,2,2,16,0
9,6,2,7,0,15,1
9,7,2,1,1,14,1
9,8,2,2,5,18,1
9,9,2,2,1,3,0
9,10,3,1,1,20,1
9,11,4,5,0,13,0
9,12,2,4,1,4,0
9,13,4,0,5,11,1
9,14,2,1,1,7,0
9,15,4,0,7,6,0
9,16,2,2,2,5,1
9,17,3,0,1,19,0
9,18,2,5,2,8,0
9,19,3,1,0,17,1
9,20,2,1,1,10,0
