event,team,fixture_difficulty,GS,GA,opponent,is_home
23.0,1,3,0.0,1.0,2,0
23.0,2,3,1.0,0.0,1,1
23.0,3,2,1.0,1.0,4,0
23.0,4,2,1.0,1.0,3,1
23.0,5,2,2.0,1.0,15,0
23.0,6,3,0.0,2.0,10,0
23.0,7,4,3.0,3.0,13,0
23.0,8,3,0.0,0.0,19,1
23.0,9,3,0.0,0.0,20,0
23.0,10,3,2.0,0.0,6,1
23.0,11,4,1.0,4.0,12,1
23.0,12,5,4.0,1.0,11,0
23.0,13,3,3.0,3.0,7,1
23.0,14,3,3.0,2.0,16,1
23.0,15,4,1.0,2.0,5,1
23.0,16,3,2.0,3.0,14,0
23.0,17,2,2.0,0.0,18,1
23.0,18,4,0.0,2.0,17,0
23.0,19,2,0.0,0.0,8,0
23.0,20,4,0.0,0.0,9,1
