event,team,fixture_difficulty,GS,GA,opponent,is_home
2.0,1,2,2.0,1.0,19,1
2.0,2,3,1.0,0.0,15,1
2.0,3,3,3.0,0.0,14,0
2.0,4,4,2.0,4.0,9,0
2.0,5,4,0.0,2.0,11,1
2.0,6,4,3.0,1.0,13,0
2.0,7,2,5.0,2.0,18,1
2.0,8,2,3.0,4.0,10,0
2.0,9,3,4.0,2.0,4,1
2.0,10,2,4.0,3.0,8,1
2.0,11,4,2.0,0.0,5,0
2.0,12,3,3.0,1.0,20,0
2.0,13,2,1.0,3.0,6,1
2.0,14,2,0.0,3.0,3,1
2.0,15,2,0.0,1.0,2,0
2.0,16,3,2.0,5.0,17,1
2.0,17,2,5.0,2.0,16,0
2.0,18,3,2.0,5.0,7,0
2.0,19,4,1.0,2.0,1,0
2.0,20,4,1.0,3.0,12,1
