event,team,fixture_difficulty,GS,GA,opponent,is_home
40,1,2,2.0,0.0,16,0
40,2,2,1.0,1.0,13,0
40,3,3,0.0,1.0,20,0
40,4,3,0.0,0.0,9,0
40,5,2,1.0,0.0,18,1
40,6,4,2.0,1.0,11,1
40,7,5,0.0,4.0,10,0
40,8,2,1.0,0.0,14,0
40,9,2,0.0,0.0,4,1
40,10,3,4.0,0.0,7,1
40,11,4,1.0,2.0,6,0
40,12,3,3.0,0.0,15,1
40,13,2,1.0,1.0,2,1
40,14,2,0.0,1.0,8,1
40,15,4,0.0,3.0,12,0
40,16,3,0.0,2.0,1,1
40,17,2,2.0,0.0,19,1
40,18,3,0.0,1.0,5,0
40,19,4,0.0,2.0,17,0
40,20,2,1.0,0.0,3,1
