event,team,fixture_difficulty,GS,GA,opponent,is_home
13,1,2,2,0,14,1
13,2,2,2,1,7,0
13,3,2,1,0,8,1
13,4,2,0,0,10,1
13,6,3,1,1,13,1
13,7,2,1,2,2,1
13,8,2,0,1,3,0
13,9,2,4,2,18,1
13,10,2,0,0,4,0
13,11,2,4,0,16,1
13,12,3,2,1,19,1
13,13,4,1,1,6,0
13,14,4,0,2,1,0
13,15,3,0,0,20,1
13,16,5,0,4,11,0
13,18,3,2,4,9,0
13,19,5,1,2,12,0
13,20,2,0,0,15,0
