event,team,fixture_difficulty,GS,GA,opponent,is_home
32.0,1,2,1.0,1.0,8,1
32.0,2,4,1.0,2.0,12,1
32.0,3,4,0.0,0.0,5,0
32.0,4,4,1.0,3.0,13,0
32.0,5,3,0.0,0.0,3,1
32.0,7,3,2.0,2.0,17,1
32.0,8,4,1.0,1.0,1,0
32.0,9,2,3.0,0.0,18,1
32.0,10,4,1.0,1.0,11,1
32.0,11,3,1.0,1.0,10,0
32.0,12,3,2.0,1.0,2,0
32.0,13,2,3.0,1.0,4,1
32.0,14,4,3.0,2.0,19,1
32.0,15,3,0.0,1.0,20,0
32.0,16,4,1.0,2.0,17,0
32.0,17,2,2.0,1.0,16,1
32.0,17,3,2.0,2.0,7,0
32.0,18,4,0.0,3.0,9,0
32.0,19,2,2.0,3.0,14,0
32.0,20,2,1.0,0.0,15,1
