event,team,fixture_difficulty,GS,GA,opponent,is_home
8.0,1,3,3.0,0.0,4,0
8.0,2,2,1.0,0.0,17,1
8.0,3,3,1.0,1.0,15,0
8.0,4,3,0.0,3.0,1,1
8.0,8,2,1.0,0.0,19,1
8.0,9,2,3.0,2.0,16,0
8.0,10,4,2.0,6.0,18,0
8.0,13,2,3.0,0.0,20,0
8.0,15,2,1.0,1.0,3,1
8.0,16,2,2.0,3.0,9,1
8.0,17,2,0.0,1.0,2,0
8.0,18,2,6.0,2.0,10,1
8.0,19,2,0.0,1.0,8,0
8.0,20,5,0.0,3.0,13,1
