event,team,fixture_difficulty,GS,GA,opponent,is_home
8,1,2,2,2,7,1
8,2,3,2,3,20,1
8,3,4,0,1,6,1
8,4,2,0,0,15,0
8,5,5,0,2,12,0
8,6,2,1,0,3,0
8,7,4,2,2,1,0
8,8,3,0,1,19,1
8,9,3,4,2,13,1
8,10,3,0,1,16,0
8,11,2,5,0,18,0
8,12,2,2,0,5,1
8,13,3,2,4,9,0
8,14,3,2,3,17,1
8,15,2,0,0,4,1
8,16,2,1,0,10,1
8,17,3,3,2,14,0
8,18,4,0,5,11,1
8,19,2,1,0,8,0
8,20,2,3,2,2,0
