event,team,fixture_difficulty,GS,GA,opponent,is_home
43,1,3,1.0,1.0,9,1
43,2,4,0.0,3.0,12,1
43,3,3,0.0,0.0,17,1
43,4,4,1.0,3.0,10,1
43,5,2,1.0,0.0,19,0
43,6,3,3.0,2.0,7,0
43,7,4,2.0,3.0,6,1
43,8,3,1.0,1.0,16,1
43,9,4,1.0,1.0,1,0
43,10,2,3.0,1.0,4,0
43,11,2,5.0,0.0,13,1
43,12,2,3.0,0.0,2,0
43,13,4,0.0,5.0,11,0
43,14,3,1.0,2.0,18,0
43,15,4,1.0,0.0,20,1
43,16,4,1.0,1.0,8,0
43,17,2,0.0,0.0,3,0
43,18,2,2.0,1.0,14,1
43,19,3,0.0,1.0,5,1
43,20,3,0.0,1.0,15,0
