event,team,fixture_difficulty,GS,GA,opponent,is_home
16.0,1,2,1.0,0.0,3,0
16.0,2,4,1.0,1.0,5,0
16.0,3,3,0.0,1.0,1,1
16.0,4,2,1.0,0.0,15,1
16.0,5,3,1.0,1.0,2,1
16.0,6,4,1.0,1.0,9,1
16.0,9,3,1.0,1.0,6,0
16.0,10,2,5.0,0.0,18,0
16.0,11,3,0.0,0.0,14,0
16.0,13,3,1.0,0.0,20,1
16.0,14,4,0.0,0.0,11,1
16.0,15,2,0.0,1.0,4,0
16.0,16,3,0.0,0.0,19,1
16.0,18,2,0.0,5.0,10,1
16.0,19,3,0.0,0.0,16,0
16.0,20,4,0.0,1.0,13,0
