event,team,fixture_difficulty,GS,GA,opponent,is_home
6.0,1,3,0.0,1.0,9,1
6.0,2,2,0.0,3.0,10,1
6.0,3,2,1.0,1.0,18,1
6.0,4,4,0.0,1.0,17,1
6.0,5,4,0.0,0.0,13,0
6.0,6,2,2.0,1.0,8,0
6.0,7,3,0.0,2.0,16,0
6.0,8,2,1.0,2.0,6,1
6.0,9,4,1.0,0.0,1,0
6.0,10,3,3.0,0.0,2,0
6.0,11,3,2.0,1.0,15,1
6.0,12,3,1.0,1.0,19,0
6.0,13,4,0.0,0.0,5,1
6.0,14,3,1.0,1.0,20,0
6.0,15,5,1.0,2.0,11,0
6.0,16,3,2.0,0.0,7,1
6.0,17,2,1.0,0.0,4,0
6.0,18,3,1.0,1.0,3,0
6.0,19,4,1.0,1.0,12,1
6.0,20,2,1.0,1.0,14,1
