event,team,fixture_difficulty,GS,GA,opponent,is_home
25,2,3,0,1,14,0
25,3,2,0,0,7,1
25,4,4,0,2,13,0
25,4,2,2,0,18,0
25,5,4,0,1,11,1
25,7,2,0,0,3,0
25,8,2,3,0,10,1
25,9,3,2,2,19,1
25,10,2,0,3,8,0
25,11,2,1,0,5,0
25,12,2,4,0,15,0
25,13,2,2,0,4,1
25,13,2,1,1,16,1
25,14,2,1,0,2,1
25,15,5,0,4,12,1
25,16,4,1,1,13,0
25,17,3,0,2,20,1
25,18,2,0,2,4,1
25,19,3,2,2,9,0
25,20,4,2,0,17,0
