event,team,fixture_difficulty,GS,GA,opponent,is_home
28.0,1,2,4.0,1.0,7,1
28.0,2,2,3.0,0.0,3,1
28.0,3,2,0.0,3.0,2,0
28.0,4,3,1.0,1.0,10,1
28.0,6,2,2.0,2.0,8,1
28.0,7,4,1.0,4.0,1,0
28.0,8,4,2.0,2.0,6,0
28.0,10,3,1.0,1.0,4,0
28.0,11,2,4.0,2.0,20,0
28.0,15,2,2.0,1.0,16,0
28.0,16,3,1.0,2.0,15,1
28.0,17,3,3.0,3.0,18,1
28.0,18,2,3.0,3.0,17,0
28.0,20,2,2.0,4.0,11,1
