event,team,fixture_difficulty,GS,GA,opponent,is_home
3,1,2,3.0,0.0,3,0
3,2,2,1.0,3.0,7,0
3,3,3,0.0,3.0,1,1
3,4,2,2.0,3.0,9,0
3,5,3,2.0,0.0,19,0
3,6,2,0.0,3.0,11,0
3,7,2,3.0,1.0,2,1
3,8,2,1.0,1.0,16,1
3,9,2,3.0,2.0,4,1
3,10,2,1.0,2.0,17,1
3,11,4,3.0,0.0,6,1
3,12,4,1.0,2.0,14,0
3,13,3,3.0,3.0,15,0
3,14,5,2.0,1.0,12,1
3,15,5,3.0,3.0,13,1
3,16,2,1.0,1.0,8,0
3,17,4,2.0,1.0,10,0
3,18,2,1.0,0.0,20,1
3,19,2,0.0,2.0,5,1
3,20,4,0.0,1.0,18,0
