event,team,fixture_difficulty,GS,GA,opponent,is_home
1,1,2,0,2,3,0
1,2,2,2,3,18,0
1,3,4,2,0,1,1
1,4,2,2,1,5,0
1,5,2,1,2,4,1
1,6,2,3,0,7,1
1,7,4,0,3,6,0
1,8,2,3,1,16,1
1,9,3,1,0,20,1
1,10,4,1,5,13,0
1,11,2,3,0,15,0
1,12,4,0,1,17,0
1,13,2,5,1,10,1
1,14,3,2,4,19,1
1,15,4,0,3,11,1
1,16,2,1,3,8,0
1,17,5,1,0,12,1
1,18,2,3,2,2,1
1,19,3,4,2,14,0
1,20,3,0,1,9,0
