event,team,fixture_difficulty,GS,GA,opponent,is_home
3.0,1,5,1.0,3.0,11,0
3.0,2,2,3.0,0.0,8,0
3.0,3,4,2.0,3.0,13,1
3.0,4,3,0.0,1.0,16,1
3.0,5,2,3.0,3.0,18,0
3.0,6,2,1.0,2.0,7,1
3.0,7,2,2.0,1.0,6,0
3.0,8,2,0.0,3.0,2,1
3.0,9,5,5.0,2.0,12,0
3.0,10,4,1.0,0.0,15,0
3.0,11,3,3.0,1.0,1,1
3.0,12,3,2.0,5.0,9,1
3.0,13,2,3.0,2.0,3,0
3.0,14,4,1.0,1.0,17,0
3.0,15,2,0.0,1.0,10,1
3.0,16,3,1.0,0.0,4,0
3.0,17,2,1.0,1.0,14,1
3.0,18,3,3.0,3.0,5,1
3.0,19,3,4.0,0.0,20,1
3.0,20,2,0.0,4.0,19,0
