event,team,fixture_difficulty,GS,GA,opponent,is_home
4,1,2,1,0,15,1
4,2,4,0,3,6,0
4,3,2,0,1,4,1
4,4,2,1,0,3,0
4,5,2,1,3,8,0
4,6,2,3,0,2,1
4,7,3,3,0,17,1
4,8,2,3,1,5,1
4,9,5,0,1,12,1
4,10,4,0,3,11,1
4,11,2,3,0,10,0
4,12,3,1,0,9,0
4,13,2,4,1,14,1
4,14,4,1,4,13,0
4,15,4,0,1,1,0
4,16,3,0,0,19,1
4,17,2,0,3,7,0
4,18,3,0,2,20,1
4,19,3,0,0,16,0
4,20,2,2,0,18,0
