event,team,fixture_difficulty,GS,GA,opponent,is_home
30,1,2,1,0,2,0
30,2,4,0,1,1,1
30,3,3,1,2,9,0
30,9,2,2,1,3,1
30,10,3,3,2,20,0
30,17,3,3,1,19,1
30,19,4,1,3,17,0
30,20,2,2,3,10,1
