event,team,fixture_difficulty,GS,GA,opponent,is_home
21,1,5,1,2,12,1
21,2,2,1,2,3,0
21,3,3,1,4,16,0
21,3,2,2,1,2,1
21,4,2,3,2,8,0
21,5,2,1,3,10,0
21,6,4,2,2,11,1
21,7,3,2,3,19,1
21,8,2,2,3,4,1
21,10,2,3,1,5,1
21,11,4,2,2,6,0
21,12,4,2,1,1,0
21,13,3,0,1,20,1
21,15,3,0,2,19,0
21,16,2,4,1,3,1
21,17,2,1,0,18,0
21,18,3,0,1,17,1
21,19,2,3,2,7,0
21,19,2,2,0,15,1
21,20,4,1,0,13,0
