event,team,fixture_difficulty,GS,GA,opponent,is_home
3.0,1,2,2.0,2.0,10,1
3.0,2,2,3.0,1.0,6,0
3.0,3,3,0.0,2.0,18,1
3.0,4,2,1.0,1.0,8,1
3.0,5,2,1.0,3.0,19,1
3.0,6,3,1.0,3.0,2,1
3.0,7,2,3.0,0.0,12,1
3.0,8,3,1.0,1.0,4,0
3.0,9,2,0.0,1.0,20,1
3.0,10,4,2.0,2.0,1,0
3.0,11,4,2.0,1.0,15,0
3.0,12,3,0.0,3.0,7,0
3.0,13,2,2.0,1.0,17,0
3.0,14,2,3.0,2.0,16,1
3.0,15,4,1.0,2.0,11,1
3.0,16,4,2.0,3.0,14,0
3.0,17,5,1.0,2.0,13,1
3.0,18,2,2.0,0.0,3,0
3.0,19,3,3.0,1.0,5,0
3.0,20,2,1.0,0.0,9,0
