event,team,fixture_difficulty,GS,GA,opponent,is_home
18,1,2,4,1,10,0
18,6,3,0,0,20,0
18,10,4,1,4,1,1
18,11,4,2,2,17,0
18,12,3,4,0,14,0
18,14,5,0,4,12,1
18,17,4,2,2,11,1
18,20,4,0,0,6,1
