assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,,,0,69140,0,0,-2,2,0.0,0,2,0.0,1.0,0,Shkodran,0.0,0,0,0.0,1,False,0.0,0,,,53,0,0,0,69140.jpg,0.0,0,0,Mustafi,0.4,False,,a,1,3,0.0,0,4980,278,24914,1064,0.0,0.0,Mustafi,0
0,0,0,100.0,25.0,0,98745,0,0,-1,1,0.0,0,2,0.0,0.2,0,Héctor,0.0,0,0,0.0,2,False,0.0,0,,2019-06-25T11:30:06.897107Z,54,0,0,0,98745.jpg,0.0,0,0,Bellerín,0.1,False,,a,1,3,0.0,0,3491,2175,5497,398,0.0,0.0,Bellerín,0
1,0,57,100.0,75.0,0,111457,0,0,-1,1,71.8,0,2,1.2,1.7,1,Sead,1.2,6,0,16.1,3,False,66.2,289,,2019-09-19T23:30:10.394662Z,54,0,0,0,111457.jpg,1.5,0,0,Kolasinac,0.8,False,,a,1,3,23.0,6,22394,1400,67154,4553,0.2,1.1,Kolasinac,1
2,3,92,100.0,,1,154043,0,0,1,-1,108.2,1,2,0.6,1.8,-3,Ainsley,0.8,10,0,27.1,4,False,136.4,490,,2019-09-22T18:00:10.824841Z,51,0,0,0,154043.jpg,2.8,1,0,Maitland-Niles,6.5,False,,a,1,3,31.0,17,529178,8249,284379,86568,0.2,3.3,Maitland-Niles,0
0,2,95,,,1,39476,0,0,0,0,23.0,0,2,0.8,1.8,1,Sokratis,0.8,10,0,15.1,5,False,118.0,540,,,50,0,0,0,39476.jpg,2.2,0,0,Papastathopoulos,1.9,False,,a,1,3,10.0,13,65092,2156,69601,8497,0.2,2.6,Sokratis,1
0,1,54,0.0,0.0,1,38411,0,0,0,0,40.8,0,2,0.0,0.0,0,Nacho,0.2,4,0,10.0,6,False,47.2,270,Joined Real Sociedad on a permanent deal on 31/8,2019-08-31T11:30:14.661839Z,50,0,0,0,38411.jpg,3.3,0,0,Monreal,0.4,False,,u,1,3,12.0,10,27854,21,79339,2810,0.0,2.0,Monreal,0
0,0,0,0.0,0.0,0,51507,0,0,0,0,0.0,0,2,0.0,0.0,0,Laurent,0.0,0,0,0.0,7,False,0.0,0,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,,u,1,3,0.0,0,271,27,11541,223,0.0,0.0,Koscielny,0
0,0,0,50.0,25.0,0,233963,0,0,-1,1,0.0,0,2,0.0,0.2,0,Konstantinos,0.0,0,0,0.0,8,False,0.0,0,Lack of match fitness - 50% chance of playing,2019-08-09T09:30:11.868345Z,44,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.0,False,,d,1,3,0.0,0,216,25,3284,88,0.0,0.0,Mavropanos,0
0,0,0,0.0,0.0,0,80254,0,0,0,0,0.0,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,9,False,0.0,0,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.0,False,,u,1,3,0.0,0,139,9,2066,61,0.0,0.0,Jenkinson,0
0,0,0,100.0,100.0,0,156074,0,0,0,0,0.0,0,2,0.0,1.0,0,Rob,0.0,0,0,0.0,10,False,0.0,0,,2019-06-25T11:30:06.913215Z,45,0,0,0,156074.jpg,0.0,0,0,Holding,0.1,False,,a,1,3,0.0,0,3967,1260,3851,421,0.0,0.0,Holding,0
