assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,0,0,0.0,0.0,0,37605,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad,2020-10-20T22:30:18.118477Z,67,0,0,0,37605.jpg,0.0,0,0,Özil,0.5,False,,u,1,3,0.0,0,3441,0,53879,105,0.0,0.0,Özil,0
0,2,0,0,0.0,0.0,0,39476,0,0,-2,2,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Left the club by mutual consent on 20/1,2020-10-21T10:30:18.546407Z,48,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,u,1,3,0.0,0,10266,0,18983,15,0.0,0.0,Sokratis,0
0,3,0,143,100.0,100.0,3,41270,0,0,-1,1,30.4,0,2,5.3,4.8,6,David,4.8,10,0,24.9,False,132.8,839,,2020-12-26T18:00:15.638627Z,54,0,0,0,41270.jpg,2.3,0,0,Luiz Moreira Marinho,0.8,False,,a,1,3,86.0,28,49423,4870,94931,833,0.9,5.2,David Luiz,1
1,4,6,202,75.0,50.0,7,54694,0,0,-7,7,226.3,1,3,3.8,2.2,0,Pierre-Emerick,4.5,16,5,101.8,False,272.2,1514,Lack of match fitness - 75% chance of playing,2021-01-23T16:00:22.555453Z,113,1,0,0,54694.jpg,4.2,0,0,Aubameyang,6.5,False,,d,1,3,519.0,71,563871,2844,3259684,11057,0.4,6.3,Aubameyang,2
1,5,3,71,100.0,100.0,2,58822,0,0,-4,4,65.7,0,2,5.3,4.8,5,Cédric,4.8,1,0,12.9,False,53.6,275,,2020-09-23T09:00:14.881983Z,46,0,0,0,58822.jpg,5.0,0,0,Soares,0.3,False,,a,1,3,10.0,20,16934,7947,37399,697,1.0,4.3,Cédric,1
1,6,11,265,75.0,,6,59966,0,0,-1,1,204.8,2,4,3.5,4.2,2,Alexandre,4.2,9,8,114.9,False,380.6,1211,Head injury - 75% chance of playing,2021-01-30T23:00:18.185183Z,84,0,0,0,59966.jpg,4.2,0,0,Lacazette,7.7,False,,d,1,3,566.0,75,1105071,46282,851976,122882,0.5,8.9,Lacazette,2
0,7,0,16,0.0,100.0,0,69140,0,0,0,0,1.0,0,2,0.0,0.0,0,Shkodran,0.0,1,0,1.3,False,11.6,45,Joined Schalke on a permanent deal on 1/2,2021-02-01T22:30:23.082979Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.1,False,,u,1,3,0.0,3,13464,106,13570,196,0.0,0.6,Mustafi,0
0,8,6,407,,,8,80201,0,0,0,0,0.0,2,1,6.0,5.5,7,Bernd,5.5,20,0,43.7,False,437.2,1890,,,50,0,0,1,80201.jpg,4.2,0,51,Leno,9.5,False,,a,1,3,0.0,89,808011,34390,742938,9267,1.1,17.8,Leno,0
1,9,1,220,100.0,100.0,7,84450,0,0,-3,3,108.0,0,3,4.0,3.5,3,Granit,3.5,13,1,45.0,False,240.0,1354,,2020-12-13T22:30:16.182130Z,52,0,0,0,84450.jpg,2.5,1,0,Xhaka,0.4,False,,a,1,3,102.0,42,35782,1690,71177,853,0.7,8.1,Xhaka,2
0,10,1,63,75.0,25.0,2,92371,0,0,-1,1,11.7,0,2,0.4,0.0,0,Pablo,0.0,1,0,7.4,False,59.0,270,Calf injury - 75% chance of playing,2021-01-14T22:00:26.195009Z,44,0,0,0,92371.jpg,4.7,0,0,Marí,0.1,False,,d,1,3,4.0,14,31232,30,25747,1559,0.0,3.2,Marí,1
