assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,0,0,0.0,0.0,0,37605,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad,2020-10-20T22:30:18.118477Z,67,0,0,0,37605.jpg,0.0,0,0,Özil,0.5,False,,u,1,3,0.0,0,3441,0,54831,26,0.0,0.0,Özil,0
0,2,0,0,0.0,0.0,0,39476,0,0,-2,2,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Left the club by mutual consent on 20/1,2020-10-21T10:30:18.546407Z,48,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,u,1,3,0.0,0,10266,0,19130,6,0.0,0.0,Sokratis,0
0,3,0,223,100.0,0.0,3,41270,0,0,-1,1,45.2,0,2,1.0,0.0,0,David,0.0,20,1,41.0,False,244.6,1344,,2021-04-02T17:00:25.666921Z,54,0,0,0,41270.jpg,2.1,1,0,Luiz Moreira Marinho,0.8,False,,a,1,3,123.0,40,76704,98,128954,569,0.0,7.4,David Luiz,1
1,4,10,306,100.0,0.0,7,54694,0,0,-7,7,292.4,2,3,1.5,0.0,0,Pierre-Emerick,0.5,25,9,144.9,False,428.2,2007,,2021-04-12T08:30:26.681398Z,113,1,0,0,54694.jpg,4.3,0,0,Aubameyang,6.6,False,,a,1,3,731.0,108,1141516,1562,3821096,9235,0.0,9.6,Aubameyang,2
1,5,3,125,100.0,100.0,2,58822,0,0,-4,4,114.8,0,2,1.0,0.5,0,Cédric,0.0,11,0,29.2,False,110.8,744,,2020-09-23T09:00:14.881983Z,46,0,0,0,58822.jpg,2.8,0,0,Soares,0.3,False,,a,1,3,66.0,28,40914,131,61679,1413,0.0,6.1,Cédric,1
3,6,21,446,75.0,0.0,7,59966,0,0,-1,1,303.5,4,4,3.9,0.0,0,Alexandre,4.2,20,13,169.6,False,598.2,1864,Hamstring injury - 75% chance of playing,2021-04-18T15:30:22.440237Z,84,0,0,0,59966.jpg,4.5,0,0,Lacazette,5.2,False,,d,1,3,797.0,126,1886472,1281,1842318,81110,0.5,15.0,Lacazette,3
0,7,0,16,0.0,0.0,0,69140,0,0,0,0,1.0,0,2,0.0,0.0,0,Shkodran,0.0,1,0,1.3,False,11.6,45,Joined Schalke on a permanent deal on 1/2,2021-02-01T22:30:23.082979Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.0,False,,u,1,3,0.0,3,13464,0,14478,14,0.0,0.6,Mustafi,0
0,8,8,539,100.0,100.0,9,80201,0,0,0,0,0.0,2,1,3.0,2.5,0,Bernd,2.0,35,0,61.9,False,617.6,2771,,2021-02-02T20:30:22.406559Z,50,1,0,1,80201.jpg,3.5,1,76,Leno,7.1,False,,a,1,3,2.0,110,950540,2347,1066407,9079,0.4,22.0,Leno,0
2,9,1,365,100.0,100.0,8,84450,0,0,-3,3,283.1,0,3,2.8,2.3,2,Granit,1.8,27,1,82.5,False,416.0,2327,,2021-04-02T17:00:25.697171Z,52,0,0,0,84450.jpg,2.3,1,0,Xhaka,0.4,False,,a,1,3,124.0,64,45752,258,83052,428,0.3,12.3,Xhaka,6
0,10,1,156,100.0,100.0,3,92371,0,0,-1,1,26.2,0,2,2.8,2.3,2,Pablo,1.8,8,0,19.0,False,147.6,810,,2021-01-14T22:00:26.195009Z,44,0,0,0,92371.jpg,3.1,0,0,Marí,0.1,False,,a,1,3,16.0,28,38192,318,33187,352,0.4,6.4,Marí,2
