assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,0,0,0.0,0.0,0,37605,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.118477Z,68,0,0,0,37605.jpg,0.0,0,0,Özil,0.6,False,,n,1,3,0.0,0,3342,12,51489,421,0.0,0.0,Özil,0
0,2,0,0,0.0,0.0,0,39476,0,0,-1,1,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-21T10:30:18.546407Z,49,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,n,1,3,0.0,0,10224,4,18543,82,0.0,0.0,Sokratis,0
0,3,0,52,75.0,75.0,0,41270,0,0,0,0,23.1,0,2,0.0,0.4,0,David,0.0,7,0,11.7,False,72.0,364,Head injury - 75% chance of playing,2020-11-26T23:30:22.462494Z,55,0,0,0,41270.jpg,1.2,0,0,Luiz Moreira Marinho,0.9,False,,d,1,3,22.0,7,36826,125,77911,4746,0.0,1.3,David Luiz,0
1,4,1,117,100.0,100.0,3,54694,0,0,-4,4,163.5,0,3,2.3,2.8,2,Pierre-Emerick,2.3,12,2,55.4,False,139.6,896,,2020-10-08T09:00:12.305506Z,116,0,0,0,54694.jpg,3.5,0,0,Aubameyang,10.2,False,,a,1,3,251.0,35,459223,1788,2885241,79669,0.2,3.0,Aubameyang,2
0,5,0,0,100.0,100.0,0,58822,0,0,-3,3,0.0,0,2,0.0,0.5,0,Cédric,0.0,0,0,0.0,False,0.0,0,,2020-09-23T09:00:14.881983Z,47,0,0,0,58822.jpg,0.0,0,0,Soares,0.2,False,,a,1,3,0.0,0,3241,103,32542,369,0.0,0.0,Cédric,0
0,6,3,91,,,2,59966,0,0,-2,2,74.1,0,4,1.0,1.5,1,Alexandre,1.0,5,3,38.5,False,126.4,494,,,83,0,0,0,59966.jpg,3.5,0,0,Lacazette,2.8,False,,a,1,3,188.0,28,270588,2492,409882,12271,0.1,3.4,Lacazette,1
0,7,0,13,100.0,100.0,0,69140,0,0,0,0,1.0,0,2,0.0,0.5,0,Shkodran,0.0,1,0,1.3,False,11.6,44,,2020-08-15T10:00:11.331812Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.0,False,,a,1,3,0.0,2,11440,236,11194,215,0.0,0.4,Mustafi,0
0,8,5,192,,,3,80201,0,0,0,0,0.0,2,1,4.7,5.2,2,Bernd,4.7,12,0,22.6,False,225.6,900,,,50,0,0,0,80201.jpg,4.0,0,28,Leno,8.7,False,,a,1,3,0.0,40,400676,6154,395666,26276,0.9,8.0,Leno,0
0,9,0,69,,,2,84450,0,0,-2,2,37.9,0,3,1.7,2.2,2,Granit,1.7,8,0,14.5,False,76.8,577,,,53,0,0,0,84450.jpg,1.9,0,0,Xhaka,0.5,False,,a,1,3,30.0,15,22324,277,55185,1207,0.3,2.8,Xhaka,1
0,10,0,0,100.0,25.0,0,92371,0,0,-1,1,0.0,0,2,0.0,0.1,0,Pablo,0.0,0,0,0.0,False,0.0,0,,2020-08-15T10:00:11.357231Z,44,0,0,0,92371.jpg,0.0,0,0,Marí,0.0,False,,a,1,3,0.0,0,386,80,764,15,0.0,0.0,Marí,0
