assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,0,35,100.0,100.0,0,69140,0,0,-3,3,1.2,0,2,0.8,0.8,0,Shkodran,0.3,4,0,8.8,1,False,32.2,170,,2019-11-28T23:00:21.541666Z,52,0,0,0,69140.jpg,2.0,0,0,Mustafi,0.3,False,,a,1,3,54.0,6,8650,103,33581,262,0.1,1.2,Mustafi,0
0,0,26,50.0,25.0,0,98745,0,0,-1,1,22.7,0,2,0.1,0.1,0,Héctor,0.0,6,0,6.9,2,False,30.8,262,Hamstring injury - 50% chance of playing,2019-12-09T20:00:21.228098Z,54,0,0,0,98745.jpg,0.3,0,0,Bellerín,0.2,False,,d,1,3,15.0,1,35071,41,37740,423,0.0,0.2,Bellerín,2
2,1,219,50.0,100.0,2,111457,0,0,-3,3,156.3,0,2,1.7,1.7,2,Sead,1.2,18,0,41.2,3,False,190.0,1086,Thigh injury - 50% chance of playing,2020-01-15T13:30:21.603499Z,52,0,0,0,111457.jpg,2.1,0,0,Kolasinac,0.6,False,,d,1,3,67.0,34,55004,2105,119201,1555,0.2,6.5,Kolasinac,3
2,3,206,100.0,100.0,3,154043,0,0,-4,4,151.6,1,2,3.0,3.0,1,Ainsley,2.5,18,0,42.6,4,False,243.0,1120,,2019-09-22T18:00:10.824841Z,46,0,0,0,154043.jpg,2.6,1,0,Maitland-Niles,2.7,False,,a,1,3,37.0,34,579124,5350,588886,4065,0.5,7.4,Maitland-Niles,3
0,5,286,100.0,100.0,3,39476,0,0,-1,1,31.8,1,2,3.7,3.7,2,Sokratis,3.2,25,2,57.1,5,False,431.6,1606,,2019-12-26T17:00:15.332949Z,49,0,0,0,39476.jpg,2.9,0,0,Papastathopoulos,1.6,False,,a,1,3,106.0,52,134296,5015,164213,3419,0.7,10.6,Sokratis,5
0,1,54,0.0,0.0,1,38411,0,0,0,0,40.8,0,2,0.0,0.0,0,Nacho,0.0,4,0,10.0,6,False,47.2,270,Joined Real Sociedad on a permanent deal on 31/8,2019-08-31T11:30:14.661839Z,50,0,0,0,38411.jpg,3.3,0,0,Monreal,0.3,False,,u,1,3,12.0,10,28094,9,88476,84,0.0,2.0,Monreal,0
0,0,0,0.0,0.0,0,51507,0,0,0,0,0.0,0,2,0.0,0.0,0,Laurent,0.0,0,0,0.0,7,False,0.0,0,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,,u,1,3,0.0,0,554,13,12603,21,0.0,0.0,Koscielny,0
0,0,0,0.0,100.0,0,233963,0,0,-1,1,0.0,0,2,0.5,0.5,0,Konstantinos,0.0,0,0,0.0,8,False,0.0,0,Joined Nuremberg on loan until the end of the season on 13/1. - Expected back 01 Jul,2020-01-13T14:30:21.309535Z,44,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.0,False,,n,1,3,0.0,0,1057,26,4526,97,0.0,0.0,Mavropanos,0
0,0,0,0.0,0.0,0,80254,0,0,0,0,0.0,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,9,False,0.0,0,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.0,False,,u,1,3,0.0,0,386,6,2529,11,0.0,0.0,Jenkinson,0
0,0,9,100.0,100.0,0,156074,0,0,0,0,0.4,0,2,0.5,0.5,0,Rob,0.0,2,0,1.1,10,False,8.4,76,,2019-12-09T10:00:19.335279Z,45,0,0,0,156074.jpg,1.0,0,0,Holding,0.1,False,,a,1,3,2.0,1,10948,156,13387,153,0.0,0.2,Holding,0
3,24,484,0.0,75.0,4,54694,0,0,-2,2,304.1,2,4,0.0,3.6,4,Pierre-Emerick,4.3,31,14,176.3,11,True,606.0,1943,Suspended until 02 Feb,2020-01-08T14:00:18.333339Z,108,0,0,0,54694.jpg,5.8,1,0,Aubameyang,15.1,False,,s,1,3,854.0,127,1718875,4798,2517378,277362,0.4,11.8,Aubameyang,3
3,6,183,100.0,100.0,1,59966,0,0,-2,2,233.4,1,4,2.0,2.0,4,Alexandre,1.5,16,5,110.6,12,False,279.6,1024,,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,3.7,0,0,Lacazette,2.0,False,,a,1,3,591.0,56,236108,24430,354029,4554,0.2,6.0,Lacazette,5
0,0,0,100.0,100.0,0,205533,0,0,-2,2,0.0,0,4,0.5,0.5,0,Edward,0.0,0,0,0.0,13,False,0.0,0,,2019-08-08T15:30:15.638344Z,43,0,0,0,205533.jpg,0.0,0,0,Nketiah,0.6,False,,a,1,3,0.0,0,49681,945,118816,990,0.0,0.0,Nketiah,0
0,5,428,,,4,80201,0,0,0,0,0.0,1,1,4.3,4.3,2,Bernd,3.8,31,0,61.8,14,False,620.0,1980,,,50,0,0,1,80201.jpg,3.5,0,83,Leno,5.3,False,,a,1,3,0.0,77,397377,7953,438277,8017,0.8,15.4,Leno,2
2,1,151,100.0,100.0,2,37605,0,0,-3,3,414.9,0,3,2.3,2.3,2,Mesut,1.8,16,0,66.5,15,False,124.8,974,,2019-12-20T10:30:11.550604Z,72,0,0,0,37605.jpg,2.7,0,0,Özil,1.2,False,,a,1,3,125.0,32,99701,4510,142654,7102,0.2,4.4,Özil,0
0,0,3,0.0,0.0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,16,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.8,False,,n,1,3,46.0,4,22861,15,115585,164,0.0,0.6,Mkhitaryan,1
1,0,202,100.0,100.0,4,84450,0,0,-4,4,195.1,0,3,2.2,2.2,2,Granit,1.7,20,0,51.2,18,False,239.0,1364,,2019-12-29T14:30:26.292159Z,51,0,0,0,84450.jpg,2.2,0,0,Xhaka,0.6,False,,a,1,3,76.0,35,36336,1344,102235,590,0.3,6.9,Xhaka,4
0,0,189,50.0,100.0,3,198849,0,0,-3,3,149.3,0,3,1.7,2.3,1,Lucas,1.8,17,1,54.7,19,False,213.0,1118,Muscle injury - 50% chance of playing,2020-01-11T15:00:20.592287Z,47,0,0,0,198849.jpg,1.8,0,0,Torreira,1.2,False,,d,1,3,183.0,35,80159,965,146840,4545,0.4,7.4,Torreira,3
0,0,0,0.0,0.0,0,153256,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,20,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,0.7,False,,n,1,3,0.0,0,121864,377,110640,1687,0.0,0.0,Elneny,0
2,2,240,,,2,242166,0,0,-1,1,226.1,0,3,1.3,1.3,1,Matteo,0.8,26,0,67.2,21,False,307.0,1455,,,44,0,0,0,242166.jpg,2.1,0,0,Guendouzi,6.1,False,,a,1,3,138.0,40,843452,4036,835219,13162,0.2,9.1,Guendouzi,5
0,6,303,100.0,100.0,3,41270,0,0,-3,3,75.4,2,2,3.7,3.7,2,David,3.2,27,2,68.4,106,False,457.2,1710,,2019-11-28T23:00:21.861570Z,57,0,0,0,41270.jpg,2.8,0,0,Luiz Moreira Marinho,4.9,False,,a,1,3,150.0,54,176595,4704,484430,4609,0.6,9.5,David Luiz,4
0,0,0,,,0,98980,0,0,-2,2,0.0,0,1,0.5,0.5,0,Emiliano,0.0,0,0,0.0,427,False,0.0,0,,,43,0,0,0,98980.jpg,0.0,0,0,Martínez,0.2,False,,a,1,3,0.0,0,5114,87,12970,171,0.0,0.0,Martínez,0
1,5,197,0.0,0.0,3,101184,0,0,-1,1,113.5,0,2,0.0,0.0,0,Calum,2.2,15,1,58.7,467,False,272.0,1102,Knee injury - Expected back 01 Jul,2019-12-29T14:30:27.183032Z,44,0,0,0,101184.jpg,3.0,0,0,Chambers,0.8,False,,i,1,3,203.0,42,140318,28,158176,3979,0.5,9.5,Chambers,5
2,3,130,100.0,100.0,1,182539,0,0,-3,3,183.0,1,3,0.5,0.5,0,Daniel,0.0,10,0,42.9,469,False,150.0,659,,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,3.1,False,,a,1,3,96.0,27,996281,254,1127915,2007,0.0,5.2,Ceballos,0
3,5,203,100.0,100.0,2,195735,0,0,-4,4,388.6,1,3,2.8,2.8,1,Nicolas,2.3,21,3,108.9,488,False,303.0,1169,,2019-12-11T12:30:12.556688Z,91,0,0,0,195735.jpg,3.1,0,0,Pépé,2.4,False,,a,1,3,395.0,59,257568,4794,460259,8092,0.3,6.5,Pépé,3
1,0,56,100.0,100.0,2,200641,0,0,-2,2,95.0,0,3,2.5,2.5,1,Reiss,2.0,4,0,27.7,489,False,53.2,437,,2019-10-07T15:00:21.389844Z,53,0,0,0,200641.jpg,1.8,0,0,Nelson,0.1,False,,a,1,3,129.0,18,11068,395,15872,423,0.4,3.4,Nelson,1
0,0,88,100.0,100.0,1,200089,0,0,-2,2,121.0,0,3,1.0,1.0,0,Joseph,0.5,11,0,33.4,490,False,82.6,544,,2019-09-07T11:30:17.190466Z,48,0,0,0,200089.jpg,1.2,0,0,Willock,0.2,False,,a,1,3,129.0,20,24778,116,29879,263,0.1,4.2,Willock,1
1,1,69,100.0,100.0,1,444145,0,0,0,0,20.5,0,4,1.3,1.3,1,Gabriel Teodoro,0.8,6,1,22.2,504,False,72.0,386,,2019-12-23T12:00:20.317919Z,45,0,0,0,444145.jpg,1.9,0,0,Martinelli Silva,1.6,False,,a,1,3,130.0,21,227075,8655,211714,4330,0.2,4.7,Martinelli,1
0,0,51,0.0,0.0,0,192895,0,0,-2,2,75.1,0,2,0.0,0.0,0,Kieran,0.0,6,0,16.3,515,False,56.0,296,Shoulder injury - Expected back 21 Mar,2019-12-09T22:00:21.790216Z,53,0,0,0,192895.jpg,1.0,0,0,Tierney,0.4,False,,i,1,3,31.0,5,71866,16,107441,674,0.0,0.9,Tierney,1
1,0,82,100.0,100.0,2,223340,0,0,0,0,123.9,0,3,1.7,1.7,0,Bukayo,1.2,7,0,36.9,541,False,121.6,695,,2019-11-22T10:00:21.980433Z,45,0,0,0,223340.jpg,1.7,0,0,Saka,0.5,False,,a,1,3,123.0,20,133008,1374,102416,2839,0.3,4.4,Saka,3
0,0,13,0.0,,1,209289,0,0,-1,1,6.3,0,3,0.0,1.2,0,Emile,0.7,0,0,1.6,576,False,9.8,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-10T20:00:21.634861Z,44,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,,n,1,3,0.0,4,877,49,595,142,0.2,0.9,Smith Rowe,0
0,0,0,0.0,,0,232233,0,0,0,0,0.0,0,4,0.5,0.5,0,Tyreece,0.0,0,0,0.0,585,False,0.0,0,Joined Lincoln City on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-16T10:30:19.626655Z,45,0,0,0,232233.jpg,0.0,0,0,John-Jules,0.0,False,,n,1,3,0.0,0,248,41,123,48,0.0,0.0,John-Jules,0
1,5,154,,,1,37339,0,0,-3,3,218.9,0,2,0.5,-0.5,-1,Ahmed,1.0,24,0,43.6,22,False,170.2,701,,,42,0,0,0,37339.jpg,1.7,0,0,El Mohamady,1.0,False,,a,2,7,46.0,19,68778,1045,139161,2177,0.2,4.5,El Mohamady,0
0,0,0,100.0,100.0,0,43252,0,0,-2,2,0.0,0,2,-0.5,-1.5,0,James,0.0,0,0,0.0,23,False,0.0,0,,2019-08-08T17:00:13.859858Z,43,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,,a,2,7,0.0,0,1712,66,7266,83,0.0,0.0,Chester,0
0,0,113,,,2,47390,0,0,-2,2,31.6,0,2,-0.5,-1.5,-1,Neil,0.0,19,0,17.5,24,False,115.8,793,,,43,0,0,0,47390.jpg,1.7,0,0,Taylor,0.2,False,,a,2,7,27.0,17,19457,164,25058,325,0.0,4.0,Taylor,2
0,0,72,100.0,100.0,1,123354,0,0,-1,1,6.5,0,2,1.0,0.0,-1,Kortney,1.5,15,0,18.9,25,False,154.6,540,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,1.5,0,0,Hause,0.1,False,,a,2,7,27.0,9,1529,101,4343,110,0.3,2.0,Hause,1
0,0,14,0.0,50.0,0,54764,0,0,-1,1,12.2,0,4,0.0,-0.5,0,Jonathan,0.5,6,0,3.8,26,False,3.4,111,Illness - Expected back 01 Feb,2020-01-08T20:30:20.825750Z,54,0,0,0,54764.jpg,0.8,0,0,Kodjia,0.1,False,,i,2,7,24.0,5,4162,27,27051,205,0.1,0.9,Kodjia,1
0,0,34,100.0,100.0,0,98770,0,0,-2,2,0.0,0,1,-0.3,-1.3,0,Ørjan,0.2,8,0,5.8,27,False,57.0,177,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,1.0,0,8,Nyland,0.3,False,,a,2,7,0.0,3,16027,2012,12661,1297,0.0,0.7,Nyland,0
2,6,198,100.0,100.0,2,85242,0,0,-3,3,237.7,2,3,1.8,0.8,2,Conor,2.3,23,3,65.4,28,False,239.8,839,,2019-12-15T13:00:22.404997Z,57,0,0,0,85242.jpg,3.3,0,0,Hourihane,0.2,False,,a,2,7,178.0,50,17118,165,25308,637,0.4,8.8,Hourihane,2
6,11,386,100.0,100.0,4,114283,1,-1,5,-5,686.6,2,3,4.3,3.3,1,Jack,4.8,39,6,172.6,29,False,577.0,1793,,2019-10-26T18:30:22.524063Z,65,0,1,0,114283.jpg,4.8,0,0,Grealish,19.2,False,,a,2,7,465.0,95,1727618,98834,765103,54557,0.7,14.6,Grealish,6
4,0,209,100.0,100.0,4,193488,0,0,0,0,326.7,0,3,1.7,0.7,6,Anwar,2.2,31,4,115.4,30,False,326.0,1313,,2019-12-01T18:30:17.584307Z,55,0,0,0,193488.jpg,3.5,0,0,El Ghazi,1.0,False,,a,2,7,502.0,67,237736,4187,208400,3442,0.4,12.2,El Ghazi,3
2,4,253,0.0,0.0,3,122806,0,0,0,0,375.3,0,3,0.0,0.0,0,John,0.5,30,3,113.5,31,False,386.4,1537,Ankle injury - Unknown return date,2019-12-21T17:00:13.681907Z,55,0,0,0,122806.jpg,3.4,0,0,McGinn,3.3,False,,i,2,7,375.0,61,1282740,38,1292560,13623,0.1,11.1,McGinn,2
0,0,0,0.0,0.0,0,174597,0,0,-1,1,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,32,False,0.0,0,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,49,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,0,345,9,1374,12,0.0,0.0,Green,0
0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,33,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,0,674,10,7572,28,0.0,0.0,Bjarnason,0
0,0,16,0.0,0.0,0,221239,0,0,-2,2,23.3,0,3,0.0,0.0,0,Keinan,0.0,1,0,8.2,34,False,14.4,74,Hamstring injury - Expected back 01 Feb,2019-10-30T23:30:12.401435Z,43,0,0,0,221239.jpg,1.0,0,0,Davis,0.2,False,,i,2,7,46.0,6,18874,252,30319,471,0.0,1.4,Davis,0
0,0,34,100.0,100.0,0,40564,0,0,-1,1,27.2,0,3,0.5,-0.5,1,Henri,1.0,6,0,5.5,35,False,13.4,189,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.4,False,,a,2,7,13.0,11,68525,54,60594,713,0.2,2.5,Lansbury,0
