assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,0,0,0.0,0.0,0,37605,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.118477Z,68,0,0,0,37605.jpg,0.0,0,0,Özil,0.6,False,,n,1,3,0.0,0,3312,8,50372,1219,0.0,0.0,Özil,0
0,2,0,0,0.0,0.0,0,39476,0,0,-1,1,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-21T10:30:18.546407Z,49,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,n,1,3,0.0,0,10214,9,18305,217,0.0,0.0,Sokratis,0
0,3,0,51,100.0,100.0,0,41270,0,0,0,0,9.8,0,2,0.8,0.8,0,David,0.3,5,0,9.7,False,66.6,319,,2020-10-25T21:30:13.186040Z,55,0,0,0,41270.jpg,1.4,0,0,Luiz Moreira Marinho,0.9,False,,a,1,3,21.0,7,34449,3019,68139,3023,0.1,1.3,David Luiz,0
1,4,1,111,100.0,100.0,2,54694,0,0,-3,3,147.8,0,3,4.5,4.5,2,Pierre-Emerick,4.0,10,2,43.2,False,133.4,716,,2020-10-08T09:00:12.305506Z,117,0,0,0,54694.jpg,3.8,0,0,Aubameyang,12.9,False,,a,1,3,151.0,30,435393,27252,2667076,92324,0.3,2.6,Aubameyang,2
0,5,0,0,100.0,100.0,0,58822,0,0,-3,3,0.0,0,2,0.5,0.5,0,Cédric,0.0,0,0,0.0,False,0.0,0,,2020-09-23T09:00:14.881983Z,47,0,0,0,58822.jpg,0.0,0,0,Soares,0.2,False,,a,1,3,0.0,0,2958,146,31434,680,0.0,0.0,Cédric,0
0,6,3,88,,,2,59966,0,0,-1,1,73.8,0,4,2.2,2.2,2,Alexandre,1.7,5,3,38.3,False,126.4,485,,,84,0,0,0,59966.jpg,3.9,0,0,Lacazette,3.2,False,,a,1,3,186.0,27,265006,5455,370536,20626,0.2,3.2,Lacazette,1
0,7,0,13,100.0,100.0,0,69140,0,0,0,0,1.0,0,2,1.2,1.2,0,Shkodran,0.7,1,0,1.3,False,11.6,44,,2020-08-15T10:00:11.331812Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.0,False,,a,1,3,0.0,2,10879,318,10727,207,0.1,0.4,Mustafi,0
0,8,2,150,,,2,80201,0,0,0,0,0.0,1,1,4.2,4.2,2,Bernd,3.7,10,0,17.1,False,171.2,720,,,50,0,0,0,80201.jpg,3.5,0,21,Leno,9.0,False,,a,1,3,0.0,28,376346,8319,349924,27526,0.7,5.6,Leno,0
0,9,0,47,,,1,84450,0,0,-2,2,33.8,0,3,0.8,0.8,0,Granit,0.3,6,0,11.4,False,51.8,407,,,53,0,0,0,84450.jpg,1.7,0,0,Xhaka,0.5,False,,a,1,3,29.0,10,21424,282,52266,2462,0.1,1.9,Xhaka,1
0,10,0,0,25.0,0.0,0,92371,0,0,-1,1,0.0,0,2,0.1,0.0,0,Pablo,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - 25% chance of playing,2020-08-15T10:00:11.357231Z,44,0,0,0,92371.jpg,0.0,0,0,Marí,0.0,False,,d,1,3,0.0,0,294,23,719,39,0.0,0.0,Marí,0
3,11,6,152,,,2,98745,0,0,1,-1,91.4,1,2,5.2,5.2,1,Héctor,4.7,10,0,26.8,False,126.6,720,,,51,0,0,0,98745.jpg,4.2,0,0,Bellerín,8.3,False,,a,1,3,49.0,34,495176,43623,256177,28353,0.9,6.7,Bellerín,3
0,13,0,0,25.0,25.0,0,101184,0,0,0,0,0.0,0,2,0.1,0.1,0,Calum,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - 25% chance of playing,2020-08-15T10:00:11.386295Z,45,0,0,0,101184.jpg,0.0,0,0,Chambers,0.0,False,,d,1,3,0.0,0,364,28,926,46,0.0,0.0,Chambers,0
0,14,0,9,0.0,,0,111457,0,0,-2,2,5.4,0,2,0.0,0.5,0,Sead,0.0,1,0,1.3,False,3.6,90,Illness - Expected back 29 Nov,2020-11-18T14:00:19.656655Z,48,0,0,0,111457.jpg,2.0,0,0,Kolasinac,0.2,False,,i,1,3,4.0,2,4712,141,16287,880,0.0,0.4,Kolasinac,0
0,15,0,35,,,1,154043,0,0,-2,2,4.3,0,2,0.8,0.8,0,Ainsley,0.3,3,0,3.2,False,20.2,187,,,48,0,0,0,154043.jpg,2.2,0,0,Maitland-Niles,1.0,False,,a,1,3,7.0,9,46605,647,119134,5293,0.1,1.9,Maitland-Niles,0
0,16,0,100,100.0,100.0,2,156074,0,0,-1,1,3.6,0,2,2.5,2.5,1,Rob,2.0,7,0,10.4,False,96.8,450,,2020-10-17T22:30:19.025474Z,44,0,0,0,156074.jpg,3.0,0,0,Holding,1.3,False,,a,1,3,4.0,15,172734,4592,197364,4106,0.5,3.4,Holding,1
0,17,0,121,100.0,100.0,2,192895,0,0,-1,1,97.8,0,2,3.5,3.5,1,Kieran,3.0,9,0,24.1,False,111.6,620,,2020-10-14T10:30:19.613747Z,54,0,0,0,192895.jpg,2.9,0,0,Tierney,5.2,False,,a,1,3,31.0,20,117349,5734,530981,16063,0.6,3.7,Tierney,0
0,18,0,37,,,0,195735,-1,1,-4,4,22.5,0,3,1.2,1.2,1,Nicolas,0.7,6,1,14.6,False,41.2,227,,,76,0,0,0,195735.jpg,1.9,0,0,Pépé,0.8,False,,a,1,3,82.0,13,21583,1031,123722,3760,0.1,1.7,Pépé,0
0,19,0,0,0.0,0.0,0,198849,0,0,-3,3,0.0,0,3,0.0,0.0,0,Lucas,0.0,0,0,0.0,False,0.0,0,Joined Atletico Madrid on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T22:30:19.674811Z,47,0,0,0,198849.jpg,0.0,0,0,Torreira,0.1,False,,n,1,3,0.0,0,3269,8,16262,345,0.0,0.0,Torreira,0
0,20,0,0,,,0,200089,0,0,-2,2,0.0,0,3,0.5,0.5,0,Joseph,0.0,0,0,0.0,False,0.0,0,,,48,0,0,0,200089.jpg,0.0,0,0,Willock,0.1,False,,a,1,3,0.0,0,2541,255,6817,357,0.0,0.0,Willock,0
0,21,0,0,75.0,75.0,0,200641,0,0,-3,3,0.0,0,3,0.4,0.4,0,Reiss,0.0,0,0,0.0,False,0.0,0,Knock - 75% chance of playing,2020-11-06T01:00:21.188918Z,52,0,0,0,200641.jpg,0.0,0,0,Nelson,0.0,False,,d,1,3,0.0,0,1017,14,4949,230,0.0,0.0,Nelson,0
0,22,3,51,,,0,205533,0,0,-4,4,25.4,0,4,1.5,1.5,1,Edward,1.0,3,1,13.7,False,48.0,145,,,56,0,0,0,205533.jpg,1.9,0,0,Nketiah,0.6,False,,a,1,3,66.0,15,32515,1633,119644,3743,0.2,2.7,Nketiah,0
0,23,0,0,100.0,100.0,0,209289,0,0,-1,1,0.0,0,3,0.5,0.5,0,Emile,0.0,0,0,0.0,False,0.0,0,,2020-09-11T11:00:08.673059Z,44,0,0,0,209289.jpg,0.0,0,0,Smith Rowe,0.2,False,,a,1,3,0.0,0,13485,1438,16474,1276,0.0,0.0,Smith Rowe,0
0,24,1,71,100.0,100.0,2,223340,0,0,-2,2,65.3,0,3,2.5,2.5,0,Bukayo,2.0,6,1,34.6,False,90.4,508,,2020-10-26T14:00:19.932354Z,53,1,0,0,223340.jpg,3.0,0,0,Saka,2.8,False,,a,1,3,190.0,18,106703,9493,429050,18985,0.4,3.4,Saka,0
0,25,0,0,0.0,0.0,0,242166,0,0,-3,3,0.0,0,3,0.0,0.0,0,Matteo,0.0,0,0,0.0,False,0.0,0,Joined Hertha Berlin on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T17:00:15.072120Z,47,0,0,0,242166.jpg,0.0,0,0,Guendouzi,0.1,False,,n,1,3,0.0,0,2600,10,12104,257,0.0,0.0,Guendouzi,0
0,26,0,0,0.0,0.0,0,444145,0,0,-1,1,0.0,0,3,0.0,0.0,0,Gabriel Teodoro,0.0,0,0,0.0,False,0.0,0,Knee injury - Expected back 31 Dec,2020-08-15T10:00:11.409498Z,49,0,0,0,444145.jpg,0.0,0,0,Martinelli Silva,0.0,False,,i,1,3,0.0,0,767,52,2326,94,0.0,0.0,Martinelli,0
0,27,0,0,,,0,462424,0,0,-4,4,0.0,0,2,0.5,0.5,0,William,0.0,0,0,0.0,False,0.0,0,,,41,0,0,0,462424.jpg,0.0,0,0,Saliba,0.8,False,,a,1,3,0.0,0,23342,1888,194978,4050,0.0,0.0,Saliba,0
3,478,2,94,100.0,100.0,2,47431,-1,1,-3,3,133.7,1,3,2.2,2.2,2,Willian,1.7,6,0,25.2,False,59.4,511,,2020-10-21T16:30:22.095468Z,77,0,0,0,47431.jpg,3.9,0,0,Borges Da Silva,4.7,False,,a,1,3,58.0,27,744819,4231,1166945,34205,0.2,3.5,Willian,0
0,494,5,143,,,2,226597,0,0,1,-1,7.0,1,2,3.8,3.8,1,Gabriel,3.3,7,1,27.5,False,182.6,630,,,51,0,0,0,226597.jpg,4.4,0,0,Magalhães,11.3,False,,a,1,3,85.0,31,880385,15428,516703,35540,0.6,6.1,Gabriel,1
1,501,3,103,100.0,100.0,1,182539,0,0,-1,1,142.3,0,3,1.5,1.5,1,Daniel,1.0,6,0,28.8,False,119.8,437,,2020-10-21T16:30:22.125075Z,49,0,0,0,182539.jpg,2.4,0,0,Ceballos Fernández,1.3,False,,a,1,3,25.0,17,118301,1484,175970,9639,0.2,3.5,Ceballos,1
0,526,0,74,0.0,,2,153256,0,0,-1,1,38.8,0,3,0.0,2.2,2,Mohamed Naser,1.7,7,0,12.2,False,59.4,450,Illness - Expected back 29 Nov,2020-11-16T22:00:27.131231Z,44,0,0,0,153256.jpg,2.4,0,0,El Sayed Elneny,1.6,False,,i,1,3,24.0,12,197921,14028,141429,15813,0.4,2.7,Elneny,0
0,527,0,0,,,0,113534,0,0,0,0,0.0,0,1,0.5,0.5,0,Matt,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,113534.jpg,0.0,0,0,Macey,1.4,False,,a,1,3,0.0,0,104350,8546,41232,3213,0.0,0.0,Macey,0
