assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,0,0,0.0,0.0,0,37605,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.118477Z,68,0,0,0,37605.jpg,0.0,0,0,Özil,0.6,False,,n,1,3,0.0,0,3420,5,53169,155,0.0,0.0,Özil,0
0,2,0,0,0.0,0.0,0,39476,0,0,-2,2,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-21T10:30:18.546407Z,48,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,n,1,3,0.0,0,10261,3,18880,28,0.0,0.0,Sokratis,0
0,3,0,70,100.0,75.0,0,41270,0,0,-1,1,25.8,0,2,0.8,1.0,0,David,0.3,9,0,16.5,False,99.4,479,,2020-12-26T18:00:15.638627Z,54,0,0,0,41270.jpg,1.1,0,0,Luiz Moreira Marinho,0.7,False,,a,1,3,40.0,9,39497,383,90596,725,0.1,1.7,David Luiz,0
1,4,4,154,100.0,100.0,5,54694,0,0,-6,6,214.3,1,3,3.1,3.6,3,Pierre-Emerick,2.6,16,3,84.6,False,198.8,1346,,2020-12-19T20:30:20.434896Z,114,1,0,0,54694.jpg,3.5,0,0,Aubameyang,7.2,False,,a,1,3,433.0,53,511276,2791,3161071,11448,0.2,4.6,Aubameyang,2
0,5,0,3,100.0,100.0,0,58822,0,0,-4,4,0.0,0,2,0.6,1.1,0,Cédric,0.1,0,0,0.0,False,0.0,5,,2020-09-23T09:00:14.881983Z,46,0,0,0,58822.jpg,1.0,0,0,Soares,0.2,False,,a,1,3,0.0,1,4032,89,34830,172,0.0,0.2,Cédric,0
0,6,9,214,,,3,59966,0,0,-3,3,159.2,1,4,4.8,5.3,12,Alexandre,4.3,8,7,89.6,False,309.0,861,,,82,0,0,0,59966.jpg,4.1,0,0,Lacazette,5.1,False,,a,1,3,430.0,58,430832,66847,472969,7403,0.5,7.1,Lacazette,2
0,7,0,16,100.0,100.0,0,69140,0,0,0,0,1.0,0,2,0.6,1.1,0,Shkodran,0.1,1,0,1.3,False,11.6,45,,2020-08-15T10:00:11.331812Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.1,False,,a,1,3,0.0,3,12792,147,12632,182,0.0,0.6,Mustafi,0
0,8,6,320,,,5,80201,0,0,-1,1,0.0,2,1,4.4,4.9,7,Bernd,3.9,19,0,35.3,False,352.8,1530,,,49,0,0,1,80201.jpg,3.9,0,41,Leno,8.8,False,,a,1,3,0.0,67,557796,32776,589703,10073,0.8,13.7,Leno,0
0,9,1,136,100.0,100.0,4,84450,0,0,-3,3,61.4,0,3,2.4,2.9,3,Granit,1.9,12,1,28.5,False,157.2,994,,2020-12-13T22:30:16.182130Z,52,0,0,0,84450.jpg,2.2,1,0,Xhaka,0.4,False,,a,1,3,67.0,28,29115,811,64669,844,0.4,5.4,Xhaka,2
0,10,1,63,100.0,100.0,2,92371,0,0,-1,1,11.7,0,2,2.5,3.0,6,Pablo,2.0,1,0,7.4,False,59.0,270,,2020-08-15T10:00:11.357231Z,44,0,0,0,92371.jpg,4.7,0,0,Marí,0.2,False,,a,1,3,4.0,14,17093,5613,3242,1097,0.5,3.2,Marí,1
