assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,0,0,0.0,0.0,0,37605,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.118477Z,68,0,0,0,37605.jpg,0.0,0,0,Özil,0.6,False,,n,1,3,0.0,0,3376,8,52157,229,0.0,0.0,Özil,0
0,2,0,0,0.0,0.0,0,39476,-1,1,-2,2,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-21T10:30:18.546407Z,48,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,n,1,3,0.0,0,10239,7,18686,43,0.0,0.0,Sokratis,0
0,3,0,52,75.0,75.0,0,41270,0,0,0,0,23.1,0,2,0.4,0.8,0,David,0.0,7,0,11.7,False,72.0,364,Head injury - 75% chance of playing,2020-11-26T23:30:22.462494Z,55,0,0,0,41270.jpg,1.2,0,0,Luiz Moreira Marinho,0.8,False,,d,1,3,22.0,7,36984,39,84146,1676,0.0,1.3,David Luiz,0
1,4,1,122,100.0,100.0,3,54694,0,0,-5,5,189.3,0,3,2.3,2.8,0,Pierre-Emerick,1.8,15,2,68.3,False,148.8,1076,,2020-10-08T09:00:12.305506Z,115,1,0,0,54694.jpg,3.1,0,0,Aubameyang,8.6,False,,a,1,3,345.0,37,480494,3658,3031893,50648,0.2,3.2,Aubameyang,2
0,5,0,0,100.0,100.0,0,58822,0,0,-4,4,0.0,0,2,0.5,1.0,0,Cédric,0.0,0,0,0.0,False,0.0,0,,2020-09-23T09:00:14.881983Z,46,0,0,0,58822.jpg,0.0,0,0,Soares,0.2,False,,a,1,3,0.0,0,3521,128,33429,273,0.0,0.0,Cédric,0
0,6,3,97,,,2,59966,0,0,-2,2,111.3,0,4,1.3,1.8,1,Alexandre,0.8,7,3,52.1,False,146.8,643,,,83,0,0,0,59966.jpg,3.0,0,0,Lacazette,2.6,False,,a,1,3,266.0,30,282068,2109,433914,8730,0.1,3.6,Lacazette,2
0,7,0,13,100.0,100.0,0,69140,0,0,0,0,1.0,0,2,0.5,1.0,0,Shkodran,0.0,1,0,1.3,False,11.6,44,,2020-08-15T10:00:11.331812Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.0,False,,a,1,3,0.0,2,11828,131,11656,171,0.0,0.4,Mustafi,0
0,8,5,216,,,3,80201,0,0,0,0,0.0,2,1,4.3,4.8,2,Bernd,3.8,15,0,25.5,False,254.6,1080,,,50,0,0,0,80201.jpg,3.6,0,31,Leno,8.0,False,,a,1,3,0.0,43,419613,2472,464543,33038,0.8,8.6,Leno,0
0,9,0,79,0.0,,2,84450,0,0,-3,3,48.9,0,3,0.0,2.0,-2,Granit,1.0,11,0,17.8,False,97.6,724,Suspended until 26 Dec,2020-12-13T22:30:16.182130Z,52,0,0,0,84450.jpg,1.4,1,0,Xhaka,0.4,False,,s,1,3,32.0,14,23053,148,59219,2143,0.2,2.7,Xhaka,2
0,10,0,0,100.0,100.0,0,92371,0,0,-1,1,0.0,0,2,0.5,1.0,0,Pablo,0.0,0,0,0.0,False,0.0,0,,2020-08-15T10:00:11.357231Z,44,0,0,0,92371.jpg,0.0,0,0,Marí,0.0,False,,a,1,3,0.0,0,745,61,911,64,0.0,0.0,Marí,0
3,11,9,215,0.0,,3,98745,0,0,2,-2,189.5,2,2,0.0,3.8,1,Héctor,2.8,15,0,44.7,False,179.4,1047,Suspended until 19 Dec,2020-12-13T22:30:16.198432Z,52,0,0,0,98745.jpg,3.8,0,0,Bellerín,6.8,False,,s,1,3,77.0,45,698901,1977,573533,178970,0.5,8.7,Bellerín,5
0,13,0,0,100.0,100.0,0,101184,0,0,0,0,0.0,0,2,0.5,1.0,0,Calum,0.0,0,0,0.0,False,0.0,0,,2020-08-15T10:00:11.386295Z,45,0,0,0,101184.jpg,0.0,0,0,Chambers,0.0,False,,a,1,3,0.0,0,675,79,1131,62,0.0,0.0,Chambers,0
0,14,0,9,75.0,75.0,0,111457,0,0,-2,2,5.4,0,2,0.4,0.8,0,Sead,0.0,1,0,1.3,False,3.6,90,Knock - 75% chance of playing,2020-12-10T18:00:18.217079Z,48,0,0,0,111457.jpg,2.0,0,0,Kolasinac,0.1,False,,d,1,3,4.0,2,4898,8,18916,313,0.0,0.4,Kolasinac,0
0,15,0,44,,,1,154043,-1,1,-4,4,15.2,0,2,1.0,1.5,1,Ainsley,0.5,3,0,4.8,False,25.0,204,,,46,0,0,0,154043.jpg,1.8,0,0,Maitland-Niles,0.9,False,,a,1,3,7.0,11,48876,566,135295,1911,0.1,2.4,Maitland-Niles,0
