assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,0,0,0.0,0.0,0,37605,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad,2020-10-20T22:30:18.118477Z,67,0,0,0,37605.jpg,0.0,0,0,Özil,0.5,False,,u,1,3,0.0,0,3441,0,54560,61,0.0,0.0,Özil,0
0,2,0,0,0.0,0.0,0,39476,0,0,-2,2,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Left the club by mutual consent on 20/1,2020-10-21T10:30:18.546407Z,48,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,u,1,3,0.0,0,10266,0,19094,9,0.0,0.0,Sokratis,0
0,3,0,192,100.0,100.0,3,41270,0,0,-1,1,43.2,0,2,3.0,3.5,2,David,3.0,16,1,35.8,False,206.8,1164,,2021-02-02T20:30:22.388696Z,54,0,0,0,41270.jpg,2.2,1,0,Luiz Moreira Marinho,0.8,False,,a,1,3,111.0,37,62290,1533,109014,2984,0.6,6.9,David Luiz,1
1,4,10,288,100.0,100.0,7,54694,1,-1,-6,6,260.9,2,3,7.8,8.3,8,Pierre-Emerick,7.8,20,9,139.0,False,408.4,1851,,2021-01-23T16:00:22.555453Z,114,1,0,0,54694.jpg,4.5,0,0,Aubameyang,8.0,False,,a,1,3,723.0,104,769277,64676,3336250,19248,0.7,9.1,Aubameyang,2
1,5,3,111,100.0,100.0,2,58822,0,0,-4,4,109.0,0,2,0.8,1.3,0,Cédric,0.8,7,0,25.5,False,100.6,609,,2020-09-23T09:00:14.881983Z,46,0,0,0,58822.jpg,3.2,0,0,Soares,0.3,False,,a,1,3,45.0,26,26731,219,49957,1426,0.2,5.7,Cédric,1
2,6,13,314,100.0,100.0,6,59966,0,0,-4,4,237.3,2,4,2.5,3.0,1,Alexandre,2.5,12,9,126.3,False,439.4,1440,,2021-01-30T23:00:18.185183Z,81,0,0,0,59966.jpg,3.9,0,0,Lacazette,4.0,False,,a,1,3,589.0,90,1236626,9923,1288348,29293,0.3,11.1,Lacazette,2
0,7,0,16,0.0,0.0,0,69140,0,0,0,0,1.0,0,2,0.0,0.0,0,Shkodran,0.0,1,0,1.3,False,11.6,45,Joined Schalke on a permanent deal on 1/2,2021-02-01T22:30:23.082979Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.0,False,,u,1,3,0.0,3,13464,0,14372,36,0.0,0.6,Mustafi,0
0,8,8,475,100.0,100.0,8,80201,0,0,0,0,0.0,2,1,2.8,3.3,5,Bernd,2.8,27,0,52.9,False,528.4,2321,,2021-02-02T20:30:22.406559Z,50,0,0,1,80201.jpg,3.8,1,65,Leno,6.6,False,,a,1,3,0.0,99,844199,3026,998221,9830,0.6,19.8,Leno,0
2,9,1,296,100.0,100.0,7,84450,0,0,-3,3,227.7,0,3,2.5,3.0,2,Granit,2.5,21,1,67.8,False,335.0,1894,,2020-12-13T22:30:16.182130Z,52,0,0,0,84450.jpg,2.3,1,0,Xhaka,0.4,False,,a,1,3,115.0,54,39849,586,77542,776,0.5,10.4,Xhaka,5
0,10,1,105,100.0,100.0,2,92371,0,0,-1,1,23.2,0,2,1.5,2.0,2,Pablo,1.5,4,0,13.8,False,101.6,540,,2021-01-14T22:00:26.195009Z,44,0,0,0,92371.jpg,3.3,0,0,Marí,0.1,False,,a,1,3,14.0,20,34433,930,29578,501,0.3,4.5,Marí,1
3,11,15,385,100.0,100.0,6,98745,0,0,1,-1,327.0,3,2,2.5,3.0,0,Héctor,2.5,23,1,86.2,False,346.4,1910,,2020-12-13T22:30:16.198432Z,51,0,0,0,98745.jpg,3.8,0,0,Bellerín,4.2,False,,a,1,3,188.0,83,987013,2244,1068992,20880,0.5,16.3,Bellerín,8
0,13,0,14,100.0,100.0,0,101184,0,0,0,0,26.9,0,2,0.5,1.0,2,Calum,0.5,1,0,5.0,False,21.4,90,,2020-08-15T10:00:11.386295Z,45,0,0,0,101184.jpg,2.0,0,0,Chambers,0.0,False,,a,1,3,2.0,2,2973,143,3161,91,0.1,0.4,Chambers,0
0,14,0,9,0.0,0.0,0,111457,0,0,-2,2,5.4,0,2,0.0,0.0,0,Sead,0.0,1,0,1.3,False,3.6,90,Joined Schalke on loan until the end of the season on 4/1. - Expected back 01 Jul,2021-01-03T19:00:21.713564Z,48,0,0,0,111457.jpg,2.0,0,0,Kolasinac,0.1,False,,u,1,3,4.0,2,5329,0,21436,45,0.0,0.4,Kolasinac,0
1,16,6,386,100.0,100.0,8,156074,-1,1,-2,2,60.7,1,2,0.8,1.3,0,Rob,0.8,19,0,57.8,False,421.8,1837,,2020-10-17T22:30:19.025474Z,43,1,0,0,156074.jpg,3.4,0,0,Holding,3.7,False,,a,1,3,95.0,74,804496,3205,643824,30853,0.2,17.2,Holding,2
2,17,3,379,100.0,100.0,6,192895,0,0,-3,3,400.9,1,2,1.2,1.7,2,Kieran,1.2,21,1,89.8,False,336.0,1790,,2021-01-26T10:30:25.655770Z,52,0,0,0,192895.jpg,3.5,0,0,Tierney,4.6,False,,a,1,3,160.0,70,810645,8919,1258112,11329,0.2,13.5,Tierney,4
