assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,0,0,0.0,0.0,0,37605,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad,2020-10-20T22:30:18.118477Z,67,0,0,0,37605.jpg,0.0,0,0,Özil,0.5,False,,u,1,3,0.0,0,3441,0,54914,14,0.0,0.0,Özil,0
0,2,0,0,0.0,0.0,0,39476,0,0,-2,2,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Left the club by mutual consent on 20/1,2020-10-21T10:30:18.546407Z,48,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,u,1,3,0.0,0,10266,0,19140,3,0.0,0.0,Sokratis,0
0,3,0,230,0.0,75.0,3,41270,0,0,-1,1,46.7,0,2,0.0,0.0,0,David,0.2,20,1,43.9,False,250.6,1396,Hamstring injury - Unknown return date,2021-05-02T16:00:26.134258Z,54,0,0,0,41270.jpg,2.0,1,0,Luiz Moreira Marinho,0.8,False,,i,1,3,144.0,41,77164,45,130618,316,0.0,7.6,David Luiz,1
3,4,11,350,100.0,100.0,9,54694,0,0,-7,7,323.0,3,3,5.0,0.0,0,Pierre-Emerick,4.5,25,10,159.5,False,489.8,2162,,2021-04-12T08:30:26.681398Z,113,1,0,0,54694.jpg,4.7,0,0,Aubameyang,6.8,False,,a,1,3,785.0,126,1194716,8354,3862488,5357,0.4,11.2,Aubameyang,2
1,5,3,125,100.0,100.0,2,58822,0,0,-4,4,114.8,0,2,0.5,0.0,0,Cédric,0.0,11,0,29.2,False,110.8,744,,2020-09-23T09:00:14.881983Z,46,0,0,0,58822.jpg,2.8,0,0,Soares,0.3,False,,a,1,3,66.0,28,41411,105,66209,440,0.0,6.1,Cédric,1
3,6,21,451,100.0,100.0,7,59966,0,0,-1,1,306.6,4,4,1.0,0.0,0,Alexandre,0.5,21,13,170.3,False,601.8,1905,,2021-04-18T15:30:22.440237Z,84,0,0,0,59966.jpg,4.3,0,0,Lacazette,4.3,False,,a,1,3,797.0,128,1909515,8726,1944764,7872,0.1,15.2,Lacazette,3
0,7,0,16,0.0,0.0,0,69140,0,0,0,0,1.0,0,2,0.0,0.0,0,Shkodran,0.0,1,0,1.3,False,11.6,45,Joined Schalke on a permanent deal on 1/2,2021-02-01T22:30:23.082979Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.0,False,,u,1,3,0.0,3,13464,0,14505,3,0.0,0.6,Mustafi,0
0,8,10,578,100.0,100.0,10,80201,0,0,0,0,0.0,2,1,3.3,0.0,0,Bernd,2.8,36,0,65.9,False,658.0,2951,,2021-02-02T20:30:22.406559Z,50,1,0,1,80201.jpg,3.7,1,80,Leno,6.8,False,,a,1,3,2.0,121,968823,9556,1106403,4145,0.6,24.2,Leno,0
2,9,1,375,75.0,75.0,9,84450,0,0,-3,3,290.3,0,3,1.1,0.0,0,Granit,1.0,27,1,85.5,False,430.4,2417,Muscle injury - 75% chance of playing,2021-05-07T00:30:25.120342Z,52,0,0,0,84450.jpg,2.3,1,0,Xhaka,0.4,False,,d,1,3,132.0,66,46471,26,85472,439,0.2,12.7,Xhaka,7
0,10,1,182,100.0,100.0,4,92371,0,0,-1,1,26.4,0,2,2.5,0.0,0,Pablo,2.0,8,0,20.6,False,163.2,900,,2021-01-14T22:00:26.195009Z,44,0,0,0,92371.jpg,3.4,0,0,Marí,0.1,False,,a,1,3,16.0,34,39312,305,34710,200,0.5,7.7,Marí,2
