assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,0,0,,,0,69140,0,0,-2,2,0.0,0,2,1.0,0.5,0.0,Shkodran,0.0,0,0,0.0,False,0.0,0,,,53,0,0,0,69140.jpg,0.0,0,0,Mustafi,0.4,False,,a,1,3,0.0,0,4330,1,22439,3,0.0,0.0,Mustafi,0
0,2,0,0,0.0,0.0,0,98745,0,0,-1,1,0.0,0,2,0.0,0.0,0.0,Héctor,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - Unknown return date,2019-06-25T11:30:06.897107Z,54,0,0,0,98745.jpg,0.0,0,0,Bellerín,0.1,False,,i,1,3,0.0,0,979,2,4756,2,0.0,0.0,Bellerín,0
0,3,0,17,100.0,100.0,0,111457,0,0,-1,1,34.4,0,2,1.5,1.0,1.0,Sead,0.5,2,0,6.7,False,19.2,109,,2019-08-09T17:00:13.224645Z,54,0,0,0,111457.jpg,1.0,0,0,Kolasinac,0.9,False,,a,1,3,13.0,2,14247,16,56934,5,0.1,0.4,Kolasinac,0
1,4,3,81,,,1,154043,0,0,1,-1,83.4,1,2,2.0,1.5,1.0,Ainsley,1.0,6,0,20.9,False,106.6,360,,,51,0,0,0,154043.jpg,4.0,0,0,Maitland-Niles,6.8,False,,a,1,3,19.0,16,432949,146,174513,37,0.2,3.1,Maitland-Niles,0
0,5,2,73,,,1,39476,0,0,0,0,12.3,0,2,1.8,1.3,0.0,Sokratis,0.8,6,0,10.0,False,85.6,360,,,50,0,0,0,39476.jpg,2.8,0,0,Papastathopoulos,2.0,False,,a,1,3,2.0,11,56764,37,51839,11,0.2,2.2,Sokratis,1
0,6,1,54,0.0,0.0,1,38411,0,0,0,0,40.8,0,2,0.0,0.0,0.0,Nacho,0.8,4,0,10.0,False,47.2,270,Joined Real Sociedad on a permanent deal on 31/8,2019-08-31T11:30:14.661839Z,50,0,0,0,38411.jpg,3.3,0,0,Monreal,0.6,False,,u,1,3,12.0,10,27799,0,68830,59,0.2,2.0,Monreal,0
0,7,0,0,0.0,0.0,0,51507,0,0,0,0,0.0,0,2,0.0,0.0,0.0,Laurent,0.0,0,0,0.0,False,0.0,0,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,,u,1,3,0.0,0,217,0,10999,4,0.0,0.0,Koscielny,0
0,8,0,0,0.0,0.0,0,233963,0,0,-1,1,0.0,0,2,0.0,0.0,0.0,Konstantinos,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - Unknown return date,2019-08-09T09:30:11.868345Z,44,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.0,False,,i,1,3,0.0,0,170,0,3042,1,0.0,0.0,Mavropanos,0
0,9,0,0,0.0,0.0,0,80254,0,0,0,0,0.0,0,2,0.0,0.0,0.0,Carl,0.0,0,0,0.0,False,0.0,0,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.0,False,,u,1,3,0.0,0,119,0,1918,0,0.0,0.0,Jenkinson,0
0,10,0,0,100.0,100.0,0,156074,0,0,0,0,0.0,0,2,1.0,0.5,0.0,Rob,0.0,0,0,0.0,False,0.0,0,,2019-06-25T11:30:06.913215Z,45,0,0,0,156074.jpg,0.0,0,0,Holding,0.1,False,,a,1,3,0.0,0,1244,7,3013,0,0.0,0.0,Holding,0
1,11,4,102,,,1,54694,0,0,0,0,77.3,0,4,6.0,5.5,9.0,Pierre-Emerick,5.0,6,3,42.6,False,134.4,360,,,110,0,0,0,54694.jpg,6.5,0,0,Aubameyang,22.1,False,,a,1,3,215.0,26,360615,149,665022,154,0.5,2.4,Aubameyang,1
0,12,2,49,0.0,0.0,0,59966,0,0,-1,1,24.4,0,4,0.0,0.0,5.0,Alexandre,3.5,3,2,23.3,False,78.8,145,Ankle injury - Expected back 21 Oct,2019-09-01T18:30:14.246208Z,94,0,0,0,59966.jpg,4.7,0,0,Lacazette,2.3,False,,i,1,3,129.0,14,70084,2,162921,360,0.4,1.5,Lacazette,1
0,13,0,0,0.0,0.0,0,205533,0,0,-1,1,0.0,0,4,0.0,0.0,0.0,Edward,0.0,0,0,0.0,False,0.0,0,Joined Leeds United on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T15:30:15.638344Z,44,0,0,0,205533.jpg,0.0,0,0,Nketiah,1.0,False,,n,1,3,0.0,0,25613,10,66516,23,0.0,0.0,Nketiah,0
0,14,1,76,,,1,80201,0,0,0,0,0.0,0,1,2.8,2.3,3.0,Bernd,1.8,6,0,9.3,False,93.0,360,,,50,0,0,0,80201.jpg,3.5,0,14,Leno,6.2,False,,a,1,3,0.0,14,184349,45,157690,38,0.4,2.8,Leno,0
0,15,0,0,100.0,100.0,0,37605,0,0,-2,2,0.0,0,3,1.0,0.5,0.0,Mesut,0.0,0,0,0.0,False,0.0,0,,2019-08-09T17:00:13.419733Z,73,0,0,0,37605.jpg,0.0,0,0,Özil,0.6,False,,a,1,3,0.0,0,4377,11,72277,1,0.0,0.0,Özil,0
0,16,0,3,0.0,0.0,1,57249,0,0,-1,1,33.9,0,3,0.0,0.0,1.0,Henrikh,0.5,0,0,8.6,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,69,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,1.2,False,,n,1,3,46.0,4,22372,0,92647,60,0.1,0.6,Mkhitaryan,1
0,18,0,30,100.0,100.0,1,84450,0,0,-2,2,63.5,0,3,1.8,1.3,1.0,Granit,0.8,5,0,13.3,False,55.2,270,,2019-09-08T21:00:18.761460Z,53,0,0,0,84450.jpg,1.7,0,0,Xhaka,0.9,False,,a,1,3,14.0,5,18011,13,66076,6,0.2,0.9,Xhaka,2
0,19,0,44,100.0,100.0,0,198849,0,0,-1,1,42.4,0,3,3.2,2.7,2.0,Lucas,2.2,2,1,14.2,False,58.0,98,,2019-09-08T21:00:18.773636Z,49,0,0,0,198849.jpg,3.0,0,0,Torreira,1.7,False,,a,1,3,41.0,9,38186,15,74788,19,0.4,1.8,Torreira,0
0,20,0,0,0.0,0.0,0,153256,0,0,-1,1,0.0,0,3,0.0,0.0,0.0,Mohamed,0.0,0,0,0.0,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,44,0,0,0,153256.jpg,0.0,0,0,Elneny,0.5,False,,n,1,3,0.0,0,29701,0,27913,22,0.0,0.0,Elneny,0
1,21,2,69,,,1,242166,0,0,1,-1,37.8,0,3,3.8,3.3,7.0,Matteo,2.8,6,0,17.8,False,97.6,355,,,46,0,0,0,242166.jpg,3.5,0,0,Guendouzi,9.1,False,,a,1,3,42.0,14,402245,153,188677,39,0.6,3.0,Guendouzi,0
0,106,0,36,,,0,41270,0,0,-1,1,5.8,0,2,1.5,1.0,1.0,David,0.5,6,0,8.1,False,72.0,270,,,59,0,0,0,41270.jpg,0.7,0,0,Luiz Moreira Marinho,6.2,False,,a,1,3,3.0,2,41116,34,245576,47,0.1,0.3,David Luiz,2
0,427,0,0,,,0,98980,0,0,0,0,0.0,0,1,1.0,0.5,0.0,Emiliano,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,98980.jpg,0.0,0,0,Martínez,0.3,False,,a,1,3,0.0,0,2025,0,6116,3,0.0,0.0,Martínez,0
0,467,0,26,,,1,101184,0,0,0,0,0.2,0,2,1.0,0.5,0.0,Calum,0.0,0,0,1.5,False,15.0,90,,,45,0,0,0,101184.jpg,6.0,0,0,Chambers,0.9,False,,a,1,3,0.0,6,31162,7,38746,7,0.0,1.3,Chambers,0
2,469,3,50,,,0,182539,0,0,2,-2,75.3,1,3,4.5,4.0,1.0,Daniel,3.5,4,0,18.3,False,71.4,195,,,57,0,0,0,182539.jpg,3.8,0,0,Ceballos Fernández,13.8,False,,a,1,3,37.0,15,882342,176,300846,132,0.6,2.6,Ceballos,0
1,488,0,32,100.0,100.0,0,195735,0,0,-1,1,74.8,0,3,3.0,2.5,5.0,Nicolas,2.0,5,0,25.2,False,53.4,244,,2019-08-09T09:30:12.533555Z,94,0,0,0,195735.jpg,2.2,0,0,Pépé,3.7,False,,a,1,3,123.0,9,96159,52,195388,46,0.2,1.0,Pépé,0
0,489,0,9,,,1,200641,0,0,-1,1,41.1,0,3,1.2,0.7,0.0,Reiss,0.2,1,0,9.7,False,14.4,115,,,54,0,0,0,200641.jpg,1.5,0,0,Nelson,0.2,False,,a,1,3,41.0,3,6251,4,8688,2,0.0,0.6,Nelson,1
0,490,0,33,75.0,75.0,1,200089,0,0,0,0,45.9,0,3,1.5,1.1,0.0,Joseph,1.0,4,0,10.1,False,24.8,233,Calf injury - 75% chance of playing,2019-09-07T11:30:17.190466Z,50,0,0,0,200089.jpg,2.3,0,0,Willock,0.3,False,,d,1,3,30.0,7,17898,2,15262,15,0.2,1.4,Willock,0
0,504,0,2,,,0,444145,0,0,0,0,0.5,0,4,1.0,0.5,0.0,Gabriel Teodoro,0.0,0,0,0.2,False,1.0,6,,,45,0,0,0,444145.jpg,1.0,0,0,Martinelli Silva,1.5,False,,a,1,3,0.0,1,92126,29,72524,25,0.0,0.2,Martinelli,0
0,515,0,0,0.0,0.0,0,192895,0,0,-1,1,0.0,0,2,0.0,0.0,0.0,Kieran,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - Unknown return date,2019-08-09T12:00:11.271398Z,54,0,0,0,192895.jpg,0.0,0,0,Tierney,0.4,False,,i,1,3,0.0,0,3353,1,35334,6,0.0,0.0,Tierney,0
0,22,3,47,,,0,37339,0,0,0,0,71.9,0,2,0.2,0.7,0.0,Ahmed,1.2,5,0,12.3,False,50.2,184,,,45,0,0,0,37339.jpg,2.0,0,0,El Mohamady,1.5,False,,a,2,7,2.0,6,29499,5,63173,13,0.3,1.3,El Mohamady,0
0,23,0,0,0.0,0.0,0,43252,0,0,-1,1,0.0,0,2,0.0,0.0,0.0,James,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - Expected back 05 Oct,2019-08-08T17:00:13.859858Z,44,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,,i,2,7,0.0,0,133,0,4638,0,0.0,0.0,Chester,0
0,24,0,58,,,1,47390,0,0,0,0,20.9,0,2,1.0,1.5,1.0,Neil,2.0,6,0,10.9,False,62.2,360,,,45,0,0,0,47390.jpg,2.2,0,0,Taylor,0.3,False,,a,2,7,26.0,9,9298,4,7157,0,0.4,2.0,Taylor,1
0,25,0,0,100.0,100.0,0,123354,0,0,0,0,0.0,0,2,-1.0,-0.5,0.0,Kortney,0.0,0,0,0.0,False,0.0,0,,2019-08-15T13:00:13.496241Z,45,0,0,0,123354.jpg,0.0,0,0,Hause,0.1,False,,a,2,7,0.0,0,276,0,2334,2,0.0,0.0,Hause,0
0,26,0,4,0.0,0.0,0,54764,0,0,-1,1,0.0,0,4,0.0,0.0,0.0,Jonathan,0.0,2,0,0.2,False,0.0,16,Head injury - Expected back 05 Oct,2019-08-15T13:00:13.507539Z,54,0,0,0,54764.jpg,1.0,0,0,Kodjia,0.1,False,,i,2,7,2.0,1,1984,0,21263,5,0.0,0.2,Kodjia,0
0,27,0,0,100.0,100.0,0,98770,0,0,-1,1,0.0,0,1,-1.0,-0.5,0.0,Ørjan,0.0,0,0,0.0,False,0.0,0,,2019-07-30T15:00:08.973693Z,44,0,0,0,98770.jpg,0.0,0,0,Nyland,0.2,False,,a,2,7,0.0,0,1390,0,4796,0,0.0,0.0,Nyland,0
0,28,0,18,,,0,85242,0,0,-2,2,35.9,0,3,-0.8,-0.3,1.0,Conor,0.2,2,0,5.8,False,22.4,100,,,58,0,0,0,85242.jpg,1.5,0,0,Hourihane,0.1,False,,a,2,7,0.0,3,1756,2,11502,0,0.0,0.5,Hourihane,0
1,29,1,68,,,1,114283,0,0,0,0,109.4,0,3,1.5,2.0,1.0,Jack,2.5,6,0,23.7,False,85.8,360,,,60,0,0,0,114283.jpg,3.0,0,0,Grealish,4.5,False,,a,2,7,42.0,12,83328,16,165343,64,0.4,2.0,Grealish,1
0,30,0,23,100.0,100.0,0,193488,0,0,0,0,16.9,0,3,1.0,1.5,0.0,Anwar,2.0,5,1,18.2,False,38.8,177,,2019-08-04T16:30:15.264156Z,55,0,0,0,193488.jpg,3.3,0,0,El Ghazi,0.4,False,,a,2,7,125.0,10,20580,3,19463,6,0.4,1.8,El Ghazi,0
1,31,0,58,,,1,122806,0,0,1,-1,91.2,0,3,1.5,2.0,2.0,John,2.5,6,1,27.9,False,117.6,360,,,56,0,0,0,122806.jpg,4.2,0,0,McGinn,6.9,False,,a,2,7,71.0,17,439864,56,185989,70,0.4,3.0,McGinn,0
0,32,0,0,0.0,0.0,0,174597,0,0,-1,1,0.0,0,3,0.0,0.0,0.0,Andre,0.0,0,0,0.0,False,0.0,0,Joined Preston North End on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,49,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,0,106,1,960,1,0.0,0.0,Green,0
0,33,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0.0,Birkir,0.0,0,0,0.0,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.1,False,,u,2,7,0.0,0,296,0,5363,1,0.0,0.0,Bjarnason,0
0,34,0,9,,,0,221239,0,0,0,0,11.6,0,3,-0.5,0.0,1.0,Keinan,0.5,1,0,1.9,False,8.0,34,,,45,0,0,0,221239.jpg,1.0,0,0,Davis,0.3,False,,a,2,7,0.0,2,7680,10,11190,4,0.1,0.4,Davis,0
0,35,0,2,,,0,40564,0,0,-1,1,0.7,0,3,-0.8,-0.3,1.0,Henri,0.2,0,0,0.5,False,2.0,5,,,44,0,0,0,40564.jpg,1.0,0,0,Lansbury,0.7,False,,a,2,7,2.0,1,45950,56,16783,13,0.0,0.2,Lansbury,0
1,36,0,29,,,1,89274,0,0,-1,1,52.2,0,3,1.0,1.5,1.0,José Ignacio,2.0,3,0,10.5,False,40.0,180,,,59,0,0,0,89274.jpg,2.2,0,0,Peleteiro Romallo,0.3,False,,a,2,7,13.0,9,8805,4,12123,1,0.3,1.5,Jota,0
0,94,0,61,,,1,21205,0,0,0,0,0.0,0,1,1.5,2.0,3.0,Tom,2.5,6,0,7.1,False,71.8,360,,,45,0,0,0,21205.jpg,3.0,0,10,Heaton,6.7,False,,a,2,7,0.0,12,143487,21,111843,26,0.6,2.7,Heaton,0
0,309,0,0,25.0,25.0,0,169359,0,0,-1,1,0.0,0,2,-0.2,-0.1,0.0,Matt,0.0,0,0,0.0,False,0.0,0,Hamstring injury - 25% chance of playing,2019-08-27T21:30:10.743130Z,44,0,0,0,169359.jpg,0.0,0,0,Targett,0.5,False,,d,2,7,0.0,0,1635,0,45669,8,0.0,0.0,Targett,0
0,428,3,44,,,1,213345,0,0,0,0,37.8,0,4,2.2,2.7,2.0,Wesley,3.2,4,1,22.5,False,58.6,337,,,60,0,0,0,213345.jpg,3.8,0,0,Moraes,2.1,False,,a,2,7,128.0,15,139793,43,78128,27,0.5,2.5,Wesley,0
