assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
3,11,9,181,,,3,98745,0,0,1,-1,115.7,2,2,7.8,7.8,9,Héctor,7.3,10,0,30.6,False,140.2,810,,,51,0,0,0,98745.jpg,4.8,0,0,Bellerín,9.2,False,,a,1,3,49.0,43,580074,73706,273606,9704,1.4,8.4,Bellerín,3
0,13,0,0,25.0,25.0,0,101184,0,0,0,0,0.0,0,2,0.1,0.1,0,Calum,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - 25% chance of playing,2020-08-15T10:00:11.386295Z,45,0,0,0,101184.jpg,0.0,0,0,Chambers,0.0,False,,d,1,3,0.0,0,383,14,961,29,0.0,0.0,Chambers,0
0,14,0,9,0.0,0.0,0,111457,0,0,-2,2,5.4,0,2,0.0,0.0,0,Sead,0.0,1,0,1.3,False,3.6,90,Illness - Expected back 29 Nov,2020-11-18T14:00:19.656655Z,48,0,0,0,111457.jpg,2.0,0,0,Kolasinac,0.2,False,,i,1,3,4.0,2,4729,11,17496,760,0.0,0.4,Kolasinac,0
0,15,0,38,,,1,154043,0,0,-3,3,4.3,0,2,1.2,1.2,1,Ainsley,0.7,3,0,3.2,False,20.4,188,,,47,0,0,0,154043.jpg,2.0,0,0,Maitland-Niles,1.0,False,,a,1,3,7.0,10,47281,494,123505,2659,0.1,2.1,Maitland-Niles,0
0,16,0,121,100.0,100.0,3,156074,0,0,-1,1,3.7,0,2,4.5,4.5,6,Rob,4.0,7,0,12.4,False,116.6,540,,2020-10-17T22:30:19.025474Z,44,0,0,0,156074.jpg,3.5,0,0,Holding,1.3,False,,a,1,3,4.0,21,178332,4614,200659,1683,0.9,4.8,Holding,1
0,17,0,148,100.0,100.0,3,192895,0,0,-1,1,102.8,0,2,4.8,4.8,6,Kieran,4.3,9,0,27.1,False,132.6,710,,2020-10-14T10:30:19.613747Z,54,0,0,0,192895.jpg,3.2,0,0,Tierney,5.1,False,,a,1,3,35.0,26,123493,4421,542524,6265,0.8,4.8,Tierney,0
0,18,0,29,0.0,,0,195735,0,0,-4,4,38.5,0,3,0.0,0.2,-2,Nicolas,-0.3,6,1,16.2,False,41.2,277,Suspended until 15 Dec,2020-11-22T18:30:18.803078Z,76,0,0,0,195735.jpg,1.4,1,0,Pépé,0.7,False,,s,1,3,83.0,11,22087,220,129150,4748,0.0,1.4,Pépé,0
0,19,0,0,0.0,0.0,0,198849,0,0,-3,3,0.0,0,3,0.0,0.0,0,Lucas,0.0,0,0,0.0,False,0.0,0,Joined Atletico Madrid on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T22:30:19.674811Z,47,0,0,0,198849.jpg,0.0,0,0,Torreira,0.1,False,,n,1,3,0.0,0,3286,13,16441,122,0.0,0.0,Torreira,0
0,20,0,1,,,0,200089,0,0,-2,2,2.2,0,3,0.8,0.8,1,Joseph,0.3,0,0,0.7,False,2.8,56,,,48,0,0,0,200089.jpg,1.0,0,0,Willock,0.1,False,,a,1,3,2.0,1,2783,183,7090,190,0.1,0.2,Willock,0
0,21,0,1,100.0,75.0,0,200641,0,0,-3,3,4.2,0,3,0.8,0.6,1,Reiss,0.3,0,0,0.5,False,1.0,45,,2020-11-06T01:00:21.188918Z,52,0,0,0,200641.jpg,1.0,0,0,Nelson,0.0,False,,a,1,3,0.0,1,1142,123,5061,65,0.1,0.2,Nelson,0
0,22,3,51,,,0,205533,0,0,-4,4,25.4,0,4,1.2,1.2,0,Edward,0.7,3,1,13.7,False,48.0,145,,,56,0,0,0,205533.jpg,1.9,0,0,Nketiah,0.6,False,,a,1,3,66.0,15,33341,477,122746,1994,0.1,2.7,Nketiah,0
0,23,0,0,100.0,100.0,0,209289,0,0,-1,1,0.0,0,3,0.5,0.5,0,Emile,0.0,0,0,0.0,False,0.0,0,,2020-09-11T11:00:08.673059Z,44,0,0,0,209289.jpg,0.0,0,0,Smith Rowe,0.2,False,,a,1,3,0.0,0,14082,475,17419,697,0.0,0.0,Smith Rowe,0
0,24,1,75,100.0,100.0,2,223340,-1,1,-3,3,85.6,0,3,1.8,1.8,1,Bukayo,1.3,6,1,40.2,False,103.0,543,,2020-11-22T18:30:18.841364Z,52,1,0,0,223340.jpg,2.7,0,0,Saka,2.6,False,,a,1,3,213.0,19,112911,3356,451507,15892,0.2,3.7,Saka,0
0,25,0,0,0.0,0.0,0,242166,0,0,-3,3,0.0,0,3,0.0,0.0,0,Matteo,0.0,0,0,0.0,False,0.0,0,Joined Hertha Berlin on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T17:00:15.072120Z,47,0,0,0,242166.jpg,0.0,0,0,Guendouzi,0.1,False,,n,1,3,0.0,0,2611,11,12249,102,0.0,0.0,Guendouzi,0
0,26,0,0,0.0,0.0,0,444145,0,0,-1,1,0.0,0,3,0.0,0.0,0,Gabriel Teodoro,0.0,0,0,0.0,False,0.0,0,Knee injury - Expected back 31 Dec,2020-08-15T10:00:11.409498Z,49,0,0,0,444145.jpg,0.0,0,0,Martinelli Silva,0.0,False,,i,1,3,0.0,0,842,66,2394,55,0.0,0.0,Martinelli,0
0,27,0,0,,,0,462424,0,0,-4,4,0.0,0,2,0.5,0.5,0,William,0.0,0,0,0.0,False,0.0,0,,,41,0,0,0,462424.jpg,0.0,0,0,Saliba,0.8,False,,a,1,3,0.0,0,24052,513,198254,1778,0.0,0.0,Saliba,0
3,478,2,98,75.0,100.0,2,47431,0,0,-3,3,135.4,1,3,1.9,2.5,1,Willian,2.0,6,0,26.4,False,65.8,556,Calf injury - 75% chance of playing,2020-11-22T23:30:17.100344Z,77,0,0,0,47431.jpg,3.5,0,0,Borges Da Silva,4.2,False,,d,1,3,62.0,28,746950,760,1206553,29015,0.3,3.6,Willian,0
0,494,5,165,,,3,226597,0,0,1,-1,7.2,1,2,5.2,5.2,6,Gabriel,4.7,7,1,29.9,False,200.6,720,,,51,0,0,0,226597.jpg,4.6,0,0,Magalhães,11.3,False,,a,1,3,91.0,37,893523,9254,538452,14156,0.9,7.3,Gabriel,1
1,501,3,115,100.0,100.0,2,182539,0,0,-1,1,143.6,0,3,1.8,1.8,3,Daniel,1.3,6,0,30.6,False,134.0,527,,2020-10-21T16:30:22.125075Z,49,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,1.2,False,,a,1,3,27.0,20,120468,1654,182859,3764,0.3,4.1,Ceballos,1
0,526,0,74,0.0,0.0,2,153256,0,0,-1,1,38.8,0,3,0.0,0.0,0,Mohamed Naser,1.7,7,0,12.2,False,59.4,450,Illness - Expected back 29 Nov,2020-11-16T22:00:27.131231Z,44,0,0,0,153256.jpg,2.4,0,0,El Sayed Elneny,1.4,False,,i,1,3,24.0,12,200020,1667,156845,9093,0.4,2.7,Elneny,0
0,527,0,0,,,0,113534,0,0,0,0,0.0,0,1,0.5,0.5,0,Matt,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,113534.jpg,0.0,0,0,Macey,1.5,False,,a,1,3,0.0,0,111792,4467,43784,1830,0.0,0.0,Macey,0
0,547,0,0,,,0,115918,0,0,0,0,0.0,0,1,0.5,0.5,0,Rúnar Alex,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,115918.jpg,0.0,0,0,Rúnarsson,0.0,False,,a,1,3,0.0,0,1313,46,958,75,0.0,0.0,Rúnarsson,0
0,567,0,42,0.0,0.0,1,167199,0,0,0,0,20.2,0,3,0.0,0.0,0,Thomas,1.3,2,0,9.0,False,42.8,232,Thigh injury - Unknown return date,2020-11-09T00:00:26.507224Z,50,0,0,0,167199.jpg,1.5,0,0,Partey,0.7,False,,i,1,3,27.0,6,104179,588,61953,12116,0.3,1.2,Partey,1
0,12,4,180,,,4,98980,0,0,3,-3,0.0,0,1,2.3,2.3,1,Emiliano,2.3,11,0,20.4,False,205.0,720,,,48,0,0,1,98980.jpg,5.1,0,23,Martínez,27.4,False,,a,2,7,0.0,41,1846036,21924,411273,38499,0.5,8.5,Martínez,0
0,28,0,0,25.0,25.0,0,21205,0,0,0,0,0.0,0,1,0.0,0.0,0,Tom,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - 25% chance of playing,2020-08-15T10:00:11.430596Z,45,0,0,0,21205.jpg,0.0,0,0,Heaton,0.0,False,,d,2,7,0.0,0,1087,38,2938,81,0.0,0.0,Heaton,0
0,29,0,8,,,0,37339,0,0,-2,2,15.9,0,2,0.3,0.3,0,Ahmed,0.3,0,0,2.8,False,7.6,33,,,43,0,0,0,37339.jpg,1.0,0,0,El Mohamady,0.3,False,,a,2,7,4.0,2,8085,283,23157,682,0.1,0.5,El Mohamady,0
0,30,0,0,0.0,0.0,0,40564,0,0,-1,1,0.0,0,3,0.0,0.0,0,Henri,0.0,0,0,0.0,False,0.0,0,Not included in Aston Villa's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.217167Z,44,0,0,0,40564.jpg,0.0,0,0,Lansbury,0.1,False,,n,2,7,0.0,0,4465,33,15008,322,0.0,0.0,Lansbury,0
0,31,0,0,,,0,47390,0,0,-2,2,0.0,0,2,0.0,0.0,0,Neil,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,47390.jpg,0.0,0,0,Taylor,0.2,False,,a,2,7,0.0,0,9570,258,20720,591,0.0,0.0,Taylor,0
0,32,0,0,,,0,79852,0,0,0,0,0.0,0,1,0.0,0.0,0,Jed,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,79852.jpg,0.0,0,0,Steer,5.4,False,,a,2,7,0.0,0,188325,3719,160018,4650,0.0,0.0,Steer,0
1,33,3,60,,,2,85242,0,0,0,0,79.3,1,3,0.3,0.3,1,Conor,0.3,0,1,16.6,False,63.4,152,,,60,0,0,0,85242.jpg,6.0,0,0,Hourihane,0.1,False,,a,2,7,23.0,18,22637,139,21769,508,0.0,3.0,Hourihane,0
0,34,0,0,0.0,0.0,0,89274,0,0,-1,1,0.0,0,3,0.0,0.0,0,José Ignacio,0.0,0,0,0.0,False,0.0,0,Contract ended,2020-10-05T07:17:10.828418Z,59,0,0,0,89274.jpg,0.0,0,0,Peleteiro Romallo,0.0,False,,u,2,7,0.0,0,1419,9,7279,58,0.0,0.0,Jota,0
0,35,0,0,0.0,0.0,0,98770,0,0,0,0,0.0,0,1,0.0,0.0,0,Ørjan,0.0,0,0,0.0,False,0.0,0,Contract terminated on 5/10,2020-10-05T21:00:11.316167Z,40,0,0,0,98770.jpg,0.0,0,0,Nyland,7.9,False,,u,2,7,0.0,0,144009,125,620719,14709,0.0,0.0,Nyland,0
0,36,0,0,0.0,0.0,0,108156,0,0,-1,1,0.0,0,2,0.0,0.0,0,Bjorn,0.0,0,0,0.0,False,0.0,0,Thigh injury - Unknown return date,2020-11-19T11:00:18.103635Z,44,0,0,0,108156.jpg,0.0,0,0,Engels,0.1,False,,i,2,7,0.0,0,10449,4,17025,193,0.0,0.0,Engels,0
6,37,5,220,,,4,114283,0,0,6,-6,283.3,2,3,7.3,7.3,1,Jack,7.3,11,4,104.5,True,305.2,720,,,76,0,0,0,114283.jpg,7.6,0,0,Grealish,41.2,False,,a,2,7,458.0,61,2865535,151682,676849,75200,1.0,8.0,Grealish,2
4,38,2,143,,,4,122806,0,0,0,0,210.2,0,3,2.3,2.3,2,John,2.3,11,1,46.3,False,168.2,720,,,55,0,0,0,122806.jpg,4.5,0,0,McGinn,2.3,False,,a,2,7,85.0,36,255254,8223,141757,12583,0.4,6.5,McGinn,3
0,39,0,0,100.0,100.0,0,123354,0,0,-1,1,0.0,0,2,0.0,0.0,0,Kortney,0.0,0,0,0.0,False,0.0,0,,2020-10-01T22:30:14.186065Z,44,0,0,0,123354.jpg,0.0,0,0,Hause,0.0,False,,a,2,7,0.0,0,766,49,4332,59,0.0,0.0,Hause,0
1,40,0,71,,,4,148508,0,0,-2,2,110.0,0,3,2.3,2.3,2,Mahmoud Ahmed,2.3,8,0,49.4,False,108.4,642,,,53,0,0,0,148508.jpg,2.9,0,0,Ibrahim Hassan,0.9,False,,a,2,7,277.0,23,48981,3648,86192,3203,0.4,4.3,Trézéguet,0
1,41,3,175,,,4,149484,0,0,3,-3,27.1,2,2,4.3,4.3,1,Tyrone,4.3,11,2,37.0,False,221.6,720,,,53,0,0,0,149484.jpg,5.4,0,0,Mings,13.2,False,,a,2,7,119.0,43,1014490,26451,248100,39276,0.8,8.1,Mings,2
1,42,2,139,,,4,169359,0,0,0,0,95.1,1,2,3.7,3.7,0,Matt,3.7,11,0,23.3,False,92.2,720,,,45,0,0,0,169359.jpg,3.6,0,0,Targett,2.8,False,,a,2,7,44.0,29,216104,9600,85217,9102,0.8,6.4,Targett,3
0,43,0,0,0.0,0.0,0,184386,0,0,0,0,0.0,0,2,0.0,0.0,0,James,0.0,0,0,0.0,False,0.0,0,Joined Luton Town on a permanent deal on 1/9,2020-09-02T09:00:10.425295Z,45,0,0,0,184386.jpg,0.0,0,0,Bree,0.0,False,,u,2,7,0.0,0,9797,1,10228,6,0.0,0.0,Bree,0
0,44,0,4,,,0,184704,0,0,-1,1,0.6,0,3,0.0,0.0,0,Marvelous,0.0,0,0,1.7,False,8.4,13,,,44,0,0,0,184704.jpg,0.5,0,0,Nakamba,0.3,False,,a,2,7,7.0,1,11954,379,29108,924,0.0,0.2,Nakamba,1
0,45,0,7,,,0,193488,-1,1,-3,3,16.3,0,3,0.7,0.7,1,Anwar,0.7,0,0,2.4,False,6.8,18,,,57,0,0,0,193488.jpg,1.0,0,0,El Ghazi,0.1,False,,a,2,7,0.0,2,3165,116,9713,193,0.1,0.4,El Ghazi,0
0,46,4,168,,,4,199798,0,0,2,-2,2.6,1,2,4.7,4.7,8,Ezri,4.7,11,2,28.1,False,182.4,720,,,47,0,0,0,199798.jpg,5.4,0,0,Konsa Ngoyo,8.6,False,,a,2,7,96.0,43,784644,64137,253248,7147,1.0,9.1,Konsa,0
0,47,0,0,0.0,0.0,0,203368,0,0,-1,1,0.0,0,2,0.0,0.0,0,Frédéric,0.0,0,0,0.0,False,0.0,0,Hip injury - Unknown return date,2020-11-19T11:00:18.118134Z,44,0,0,0,203368.jpg,0.0,0,0,Guilbert,0.1,False,,i,2,7,0.0,0,1252,5,7119,433,0.0,0.0,Guilbert,0
0,48,0,0,0.0,0.0,0,213345,0,0,0,0,0.0,0,4,0.0,0.0,0,Wesley,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2020-08-15T10:00:11.458856Z,60,0,0,0,213345.jpg,0.0,0,0,Moraes,0.0,False,,i,2,7,0.0,0,616,29,1018,26,0.0,0.0,Wesley,0
0,49,0,0,0.0,0.0,0,217487,0,0,-1,1,0.0,0,4,0.0,0.0,0,Mbwana,0.0,0,0,0.0,False,0.0,0,Joined Fenerbahce on a permanent deal on 25/9,2020-09-25T09:00:10.072147Z,59,0,0,0,217487.jpg,0.0,0,0,Samatta,0.0,False,,u,2,7,0.0,0,1551,2,8093,32,0.0,0.0,Samatta,0
0,50,0,3,75.0,100.0,0,221239,0,0,-2,2,12.9,0,4,0.0,0.0,0,Keinan,0.0,0,0,2.3,False,4.4,28,Ankle injury - 75% chance of playing,2020-11-24T23:00:18.514322Z,43,0,0,0,221239.jpg,1.0,0,0,Davis,7.7,False,,d,2,7,6.0,1,477606,12860,985950,23363,0.0,0.2,Davis,0
0,51,0,0,0.0,0.0,0,223349,0,0,-1,1,0.0,0,4,0.0,0.0,0,Indiana,0.0,0,0,0.0,False,0.0,0,Joined Burton Albion on loan until the end of the season on 17/9. - Expected back 01 Jul,2020-09-17T16:30:17.739025Z,44,0,0,0,223349.jpg,0.0,0,0,Vassilev,0.7,False,,n,2,7,0.0,0,43722,198,131956,1476,0.0,0.0,Vassilev,0
1,52,0,91,,,4,230046,0,0,-1,1,103.1,0,3,3.3,3.3,2,Douglas Luiz,3.3,11,0,27.2,False,109.2,689,,,49,0,0,0,230046.jpg,2.6,0,0,Soares de Paulo,0.3,False,,a,2,7,58.0,21,16931,1366,24037,1056,0.7,4.3,Douglas Luiz,2
1,106,4,116,75.0,,2,88894,0,0,0,0,223.9,1,3,2.5,3.3,1,Ross,3.3,9,2,57.8,False,148.8,494,Hamstring injury - 75% chance of playing,2020-11-21T17:30:18.042216Z,60,0,0,0,88894.jpg,4.0,0,0,Barkley,3.6,False,,d,2,7,205.0,32,461141,3275,248716,62418,0.6,5.3,Barkley,0
0,496,1,145,,,4,199796,0,0,0,0,68.2,0,2,2.0,2.0,1,Matthew,2.0,11,0,24.4,False,147.4,685,,,50,0,0,0,199796.jpg,3.1,0,0,Cash,0.7,False,,a,2,7,28.0,25,52811,1839,33839,2636,0.4,5.0,Cash,3
1,514,6,188,,,4,178301,0,0,1,-1,142.5,2,4,7.3,7.3,2,Ollie,7.3,11,6,75.6,False,269.6,720,,,61,0,0,0,178301.jpg,6.1,0,0,Watkins,9.6,False,,a,2,7,344.0,49,921601,61300,322518,37028,1.2,8.0,Watkins,0
1,540,0,34,100.0,100.0,0,110504,0,0,-1,1,41.0,0,3,2.0,2.0,5,Bertrand,2.0,5,0,13.3,False,28.2,139,,2020-11-01T14:30:23.727526Z,59,0,0,0,110504.jpg,1.7,0,0,Traoré,0.0,False,,a,2,7,64.0,10,6516,568,5692,166,0.3,1.7,Traoré,0
0,554,0,4,,,0,232653,0,0,0,0,0.0,0,3,0.0,0.0,0,Jacob,0.0,0,0,0.0,False,0.0,13,,,45,0,0,0,232653.jpg,1.0,0,0,Ramsey,0.1,False,,a,2,7,0.0,1,6443,439,3969,380,0.0,0.2,Ramsey,0
0,53,0,0,0.0,0.0,0,20529,0,0,-2,2,0.0,0,4,0.0,0.0,0,Glenn,0.0,0,0,0.0,False,0.0,0,Joined Watford on loan until the end of the season on 1/9. - Expected back 01 Jul,2020-09-02T09:00:10.449975Z,48,0,0,0,20529.jpg,0.0,0,0,Murray,0.1,False,,n,3,36,0.0,0,4585,64,16847,255,0.0,0.0,Murray,0
1,54,0,81,75.0,100.0,2,39155,0,0,-3,3,142.0,0,3,1.5,3.0,4,Adam,3.0,7,0,30.1,False,60.8,515,Groin Injury - 75% chance of playing,2020-11-21T17:30:17.847293Z,62,0,0,0,39155.jpg,2.1,0,0,Lallana,0.4,False,,d,3,36,101.0,19,11491,228,70937,1877,0.5,3.1,Lallana,0
2,57,1,86,,,1,60307,0,0,-2,2,179.4,0,3,3.7,4.7,5,Pascal,4.7,5,0,34.9,False,100.8,342,,,58,0,0,0,60307.jpg,2.4,0,0,Groß,0.1,False,,a,3,36,68.0,19,3577,765,9715,333,0.8,3.3,Groß,0
0,58,0,0,0.0,0.0,0,61933,0,0,-1,1,0.0,0,2,0.0,0.0,0,Shane,0.0,0,0,0.0,False,0.0,0,Joined Celtic on loan until the end of the season on 2/9. - Expected back 01 Jul,2020-09-02T09:00:10.465117Z,44,0,0,0,61933.jpg,0.0,0,0,Duffy,0.0,False,,n,3,36,0.0,0,522,6,4923,57,0.0,0.0,Duffy,0
0,59,0,0,75.0,75.0,0,66242,0,0,-2,2,0.0,0,3,-0.8,0.0,0,Davy,0.0,0,0,0.0,False,0.0,0,Illness - 75% chance of playing,2020-11-19T15:00:18.846932Z,48,0,0,0,66242.jpg,0.0,0,0,Pröpper,0.0,False,,d,3,36,0.0,0,828,15,5325,81,0.0,0.0,Pröpper,0
0,60,0,0,0.0,0.0,0,74471,0,0,0,0,0.0,0,3,0.0,0.0,0,Aaron,0.0,0,0,0.0,False,0.0,0,Joined Shanghai SIPG on a permanent deal on 28/8,2020-08-29T10:00:06.731343Z,50,0,0,0,74471.jpg,0.0,0,0,Mooy,0.0,False,,u,3,36,0.0,0,9910,36,11071,32,0.0,0.0,Mooy,0
0,61,0,59,,,1,78916,-1,1,-2,2,26.6,0,2,1.3,2.3,1,Dan,2.3,4,0,9.9,False,42.8,393,,,43,0,0,0,78916.jpg,2.0,0,0,Burn,0.4,False,,a,3,36,29.0,12,7561,360,34004,816,0.5,2.8,Burn,1
0,62,1,79,100.0,100.0,1,83299,0,0,-2,2,17.3,0,2,-0.3,0.7,2,Lewis,0.7,12,0,13.6,False,80.2,540,,2020-10-18T15:00:19.802843Z,48,1,0,0,83299.jpg,1.2,1,0,Dunk,2.7,False,,a,3,36,38.0,7,63085,1507,443184,3620,0.1,1.5,Dunk,1
0,63,0,0,0.0,0.0,0,86153,0,0,0,0,0.0,0,2,0.0,0.0,0,Martín,0.0,0,0,0.0,False,0.0,0,Joined Real Betis on a permanent deal on 25/8,2020-08-25T16:00:07.591453Z,45,0,0,0,86153.jpg,0.0,0,0,Montoya,0.0,False,,u,3,36,0.0,0,162,2,909,12,0.0,0.0,Montoya,0
0,64,0,0,0.0,0.0,0,93284,0,0,-2,2,0.0,0,4,0.0,0.0,0,Florin,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2020-09-12T09:00:10.364918Z,48,0,0,0,93284.jpg,0.0,0,0,Andone,0.1,False,,i,3,36,0.0,0,11485,66,28342,227,0.0,0.0,Andone,0
1,65,4,144,75.0,100.0,2,109345,0,0,0,0,159.4,1,3,2.0,3.7,9,Solomon,3.7,13,2,47.4,False,177.2,660,Ankle injury - 75% chance of playing,2020-11-26T14:00:20.548223Z,50,0,0,0,109345.jpg,4.4,0,0,March,1.1,False,,d,3,36,137.0,35,152815,18594,89623,4232,0.7,7.0,March,0
0,66,0,123,,,2,110735,0,0,-1,1,38.3,0,2,2.0,3.0,2,Adam,3.0,15,0,25.5,False,115.6,810,,,44,0,0,0,110735.jpg,2.2,0,0,Webster,1.8,False,,a,3,36,101.0,20,48597,1339,115324,3853,0.7,4.5,Webster,1
0,67,3,75,,,1,111478,0,0,-2,2,47.3,1,2,2.7,3.7,1,Joël,3.7,6,0,14.2,False,88.6,352,,,43,0,0,0,111478.jpg,2.6,0,0,Veltman,0.4,False,,a,3,36,4.0,13,24634,3599,23792,2076,0.9,3.0,Veltman,0
1,68,5,132,,,2,115382,0,0,-1,1,86.1,1,4,0.3,1.3,2,Neal,1.3,13,4,65.6,False,187.2,709,,,64,0,0,0,115382.jpg,5.0,0,0,Maupay,3.5,False,,a,3,36,386.0,40,606424,2586,524744,31434,0.2,6.2,Maupay,0
2,69,1,82,100.0,50.0,2,116216,0,0,0,0,155.0,0,3,-0.3,0.3,0,Leandro,0.7,13,1,37.8,False,85.6,588,,2020-11-07T00:00:21.373051Z,60,0,0,0,116216.jpg,3.9,0,0,Trossard,1.0,False,,a,3,36,139.0,27,245111,234,226589,11871,0.1,4.5,Trossard,1
0,70,0,119,,,2,131897,0,0,0,0,0.3,0,1,2.0,3.0,3,Mathew,3.0,13,0,8.2,False,82.2,720,,,45,0,0,0,131897.jpg,2.5,0,11,Ryan,13.3,False,,a,3,36,0.0,20,361682,3458,605516,18890,0.7,4.4,Ryan,1
1,71,0,32,100.0,100.0,0,165210,0,0,-1,1,42.8,0,3,-0.7,0.3,0,Alireza,0.3,1,0,10.3,False,32.6,35,,2020-09-30T21:00:17.370674Z,54,0,0,0,165210.jpg,1.5,0,0,Jahanbakhsh,0.0,False,,a,3,36,28.0,6,1217,33,3571,54,0.1,1.1,Jahanbakhsh,1
0,72,0,0,25.0,25.0,0,167473,0,0,0,0,0.0,0,3,-0.2,0.0,0,José,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - 25% chance of playing,2020-08-15T10:00:11.482611Z,55,0,0,0,167473.jpg,0.0,0,0,Izquierdo,0.0,False,,d,3,36,0.0,0,9873,37,9873,13,0.0,0.0,Izquierdo,0
