assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,0,0,0.0,0.0,0,37605,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad,2020-10-20T22:30:18.118477Z,67,0,0,0,37605.jpg,0.0,0,0,Özil,0.5,False,,u,1,3,0.0,0,3441,0,54278,119,0.0,0.0,Özil,0
0,2,0,0,0.0,0.0,0,39476,0,0,-2,2,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Left the club by mutual consent on 20/1,2020-10-21T10:30:18.546407Z,48,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,u,1,3,0.0,0,10266,0,19052,21,0.0,0.0,Sokratis,0
0,3,0,151,100.0,100.0,3,41270,0,0,-1,1,41.8,0,2,0.7,1.7,1,David,1.2,14,0,27.7,False,148.0,976,,2021-02-02T20:30:22.388696Z,54,0,0,0,41270.jpg,1.9,1,0,Luiz Moreira Marinho,0.8,False,,a,1,3,90.0,26,52612,1269,103468,897,0.2,4.8,David Luiz,1
1,4,9,264,100.0,100.0,7,54694,0,0,-7,7,254.9,2,3,3.9,4.9,20,Pierre-Emerick,4.4,18,8,127.7,False,377.4,1664,,2021-01-23T16:00:22.555453Z,113,1,0,0,54694.jpg,4.7,0,0,Aubameyang,6.7,False,,a,1,3,646.0,93,610658,28277,3287902,6365,0.4,8.2,Aubameyang,2
1,5,3,100,100.0,100.0,2,58822,0,0,-4,4,98.0,0,2,1.7,2.7,1,Cédric,2.2,6,0,22.3,False,82.0,519,,2020-09-23T09:00:14.881983Z,46,0,0,0,58822.jpg,3.4,0,0,Soares,0.3,False,,a,1,3,43.0,24,24198,1284,44203,1523,0.5,5.2,Cédric,1
2,6,11,277,100.0,100.0,6,59966,-1,1,-3,3,233.6,2,4,3.1,4.1,0,Alexandre,3.6,11,8,120.0,False,401.0,1314,,2021-01-30T23:00:18.185183Z,82,0,0,0,59966.jpg,4.0,0,0,Lacazette,5.2,False,,a,1,3,568.0,80,1189695,6694,1140142,96889,0.4,9.8,Lacazette,2
0,7,0,16,0.0,0.0,0,69140,0,0,0,0,1.0,0,2,0.0,0.0,0,Shkodran,0.0,1,0,1.3,False,11.6,45,Joined Schalke on a permanent deal on 1/2,2021-02-01T22:30:23.082979Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.0,False,,u,1,3,0.0,3,13464,0,14196,96,0.0,0.6,Mustafi,0
0,8,6,426,100.0,100.0,8,80201,0,0,0,0,0.0,2,1,1.7,2.7,2,Bernd,2.2,24,0,46.9,False,469.0,2051,,2021-02-02T20:30:22.406559Z,50,0,0,1,80201.jpg,3.9,1,57,Leno,7.0,False,,a,1,3,0.0,90,823226,4287,949490,12736,0.4,18.0,Leno,0
2,9,1,265,100.0,100.0,7,84450,0,0,-3,3,173.2,0,3,2.5,3.5,5,Granit,3.0,18,1,58.4,False,302.4,1624,,2020-12-13T22:30:16.182130Z,52,0,0,0,84450.jpg,2.5,1,0,Xhaka,0.4,False,,a,1,3,109.0,49,37487,421,75078,731,0.6,9.4,Xhaka,4
0,10,1,63,100.0,100.0,2,92371,0,0,-1,1,11.7,0,2,-0.5,0.5,0,Pablo,0.0,1,0,7.4,False,59.0,270,,2021-01-14T22:00:26.195009Z,44,0,0,0,92371.jpg,4.7,0,0,Marí,0.1,False,,a,1,3,4.0,14,31712,125,28051,435,0.0,3.2,Marí,1
3,11,15,379,100.0,100.0,6,98745,0,0,1,-1,320.9,3,2,3.7,4.7,9,Héctor,4.2,22,1,85.2,False,344.4,1820,,2020-12-13T22:30:16.198432Z,51,0,0,0,98745.jpg,3.9,0,0,Bellerín,4.6,False,,a,1,3,186.0,82,954850,16212,1005307,9775,0.8,16.1,Bellerín,7
0,13,0,0,100.0,100.0,0,101184,0,0,0,0,0.0,0,2,-0.5,0.5,0,Calum,0.0,0,0,0.0,False,0.0,0,,2020-08-15T10:00:11.386295Z,45,0,0,0,101184.jpg,0.0,0,0,Chambers,0.0,False,,a,1,3,0.0,0,2578,94,2808,109,0.0,0.0,Chambers,0
0,14,0,9,0.0,0.0,0,111457,0,0,-2,2,5.4,0,2,0.0,0.0,0,Sead,0.0,1,0,1.3,False,3.6,90,Joined Schalke on loan until the end of the season on 4/1. - Expected back 01 Jul,2021-01-03T19:00:21.713564Z,48,0,0,0,111457.jpg,2.0,0,0,Kolasinac,0.1,False,,u,1,3,4.0,2,5329,0,21291,67,0.0,0.4,Kolasinac,0
1,16,6,371,100.0,100.0,8,156074,-1,1,0,0,59.9,1,2,2.3,3.3,1,Rob,2.8,18,0,54.0,False,385.0,1756,,2020-10-17T22:30:19.025474Z,45,1,0,0,156074.jpg,3.4,0,0,Holding,4.9,False,,a,1,3,95.0,72,779161,6592,524622,33874,0.6,16.0,Holding,2
2,17,3,339,100.0,0.0,6,192895,0,0,-3,3,337.7,1,2,-0.5,0.0,0,Kieran,0.0,18,1,76.9,False,300.8,1520,,2021-01-26T10:30:25.655770Z,52,0,0,0,192895.jpg,3.8,0,0,Tierney,4.1,False,,a,1,3,130.0,65,745800,2950,1232521,12960,0.0,12.5,Tierney,3
