assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
3,6,161,0.0,0.0,2,78007,0,0,-3,3,215.1,1,4,0.0,0.0,0,Joshua,0.5,15,3,71.3,68,False,248.4,1006,Hamstring injury - Unknown return date,2019-11-18T23:00:14.125607Z,62,0,0,0,78007.jpg,4.2,0,0,King,4.7,False,,i,3,91,249.0,50,604050,64,1556742,18856,0.1,8.1,King,0
0,0,34,100.0,100.0,1,154566,-1,1,-3,3,116.3,0,4,0.0,1.0,1,Dominic,1.0,10,0,41.0,69,False,52.0,661,,2019-11-24T12:00:21.142150Z,52,0,0,0,154566.jpg,1.5,0,0,Solanke,0.4,False,,a,3,91,243.0,19,23731,134,41636,395,0.2,3.7,Solanke,1
0,0,0,0.0,0.0,0,217331,-1,1,-2,2,0.0,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,71,False,0.0,0,Joined Swansea City on loan until the end of the season on 6/8. - Expected back 01 Jul,2019-08-07T20:00:14.104634Z,43,0,0,0,217331.jpg,0.0,0,0,Surridge,0.5,False,,n,3,91,0.0,0,40831,308,69073,492,0.0,0.0,Surridge,0
0,0,0,0.0,0.0,0,40349,-1,1,-3,3,0.0,0,1,0.0,0.0,0,Asmir,0.0,0,0,0.0,72,False,0.0,0,Joined Qarabag on loan until January on 2/9. - Expected back 01 Feb,2019-09-02T17:00:12.309749Z,42,0,0,0,40349.jpg,0.0,0,0,Begovic,0.9,False,,n,3,91,0.0,0,11660,9,144325,548,0.0,0.0,Begovic,0
0,0,0,,,0,18726,0,0,-2,2,0.0,0,1,-1.0,0.0,0,Artur,0.0,0,0,0.0,73,False,0.0,0,,,43,0,0,0,18726.jpg,0.0,0,0,Boruc,0.3,False,,a,3,91,0.0,0,5851,39,16974,137,0.0,0.0,Boruc,0
0,0,0,,,0,229600,0,0,-2,2,0.0,0,1,-1.0,0.0,0,Mark,0.0,0,0,0.0,74,False,0.0,0,,,43,0,0,0,229600.jpg,0.0,0,0,Travers,0.2,False,,a,3,91,0.0,0,2423,8,10551,65,0.0,0.0,Travers,0
3,2,140,100.0,100.0,3,90105,0,0,-6,6,268.1,0,3,2.2,3.2,1,Ryan,3.2,15,1,67.4,75,False,180.0,985,,2019-11-29T10:30:15.625182Z,69,0,0,0,90105.jpg,2.9,0,0,Fraser,3.1,False,,a,3,91,228.0,41,114621,612,1066124,3224,0.5,5.9,Fraser,2
0,0,0,0.0,0.0,0,111317,0,0,-2,2,0.0,0,3,0.0,0.0,0,David,0.0,0,0,0.0,76,False,0.0,0,Ankle injury - Unknown return date,2019-07-31T21:00:14.727782Z,63,0,0,0,111317.jpg,0.0,0,0,Brooks,0.1,False,,i,3,91,0.0,0,576,11,18025,34,0.0,0.0,Brooks,0
0,0,0,0.0,0.0,0,56872,0,0,-1,1,0.0,0,3,0.0,0.0,0,Junior,0.0,0,0,0.0,77,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:06.990995Z,59,0,0,0,56872.jpg,0.0,0,0,Stanislas,0.0,False,,i,3,91,0.0,0,198,7,362,7,0.0,0.0,Stanislas,0
0,0,10,,,0,103912,0,0,-3,3,5.4,0,3,-1.0,0.0,0,Jordon,0.0,1,0,1.2,78,False,6.8,48,,,47,0,0,0,103912.jpg,1.0,0,0,Ibe,0.2,False,,a,3,91,0.0,2,5474,53,20314,152,0.0,0.4,Ibe,0
1,0,91,100.0,100.0,1,155408,0,0,0,0,75.5,0,3,1.5,2.5,1,Lewis,2.5,8,0,18.3,79,False,81.8,430,,2019-06-25T11:30:07.007116Z,50,0,0,0,155408.jpg,2.0,0,0,Cook,0.0,False,,a,3,91,25.0,18,3609,99,2450,110,0.5,3.6,Lewis Cook,0
0,0,9,0.0,0.0,0,15237,0,0,-3,3,2.2,0,3,0.0,0.0,0,Andrew,0.0,1,0,0.9,80,False,6.4,57,Knee injury - Expected back 07 Dec,2019-11-01T23:00:18.535691Z,47,0,0,0,15237.jpg,1.0,0,0,Surman,0.0,False,,i,3,91,0.0,3,920,7,3638,34,0.0,0.6,Surman,0
0,0,3,100.0,100.0,0,40387,0,0,-1,1,10.3,0,3,-0.5,0.5,0,Dan,0.5,0,0,3.3,81,False,2.4,30,,2019-07-30T10:30:13.907385Z,49,0,0,0,40387.jpg,1.0,0,0,Gosling,0.0,False,,a,3,91,22.0,2,286,17,928,21,0.1,0.4,Gosling,0
0,0,141,100.0,100.0,2,152551,0,0,-2,2,70.4,0,3,-0.2,0.8,1,Jefferson,0.8,16,0,27.1,82,False,155.2,1048,,2019-11-02T14:30:18.542355Z,48,0,0,0,152551.jpg,1.5,0,0,Lerma,0.1,False,,a,3,91,45.0,19,7014,66,15311,128,0.2,4.0,Lerma,7
