assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,0,0,,,0,37605,-1,1,-2,2,0.0,0,3,0.5,-0.5,0,Mesut,0.0,0,0,0.0,False,0.0,0,,,68,0,0,0,37605.jpg,0.0,0,0,Özil,0.8,False,,a,1,3,0.0,0,2196,526,34413,4464,0.0,0.0,Özil,0
0,2,0,0,75.0,75.0,0,39476,0,0,-1,1,0.0,0,2,0.4,-0.4,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Calf injury - 75% chance of playing,2020-09-11T11:00:08.600094Z,49,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,d,1,3,0.0,0,9758,34,15985,605,0.0,0.0,Sokratis,0
0,3,0,14,100.0,100.0,0,41270,0,0,0,0,3.2,0,2,1.2,0.2,1,David,0.7,3,0,2.3,False,20.2,91,,2020-09-10T14:30:11.632386Z,55,0,0,0,41270.jpg,1.0,0,0,Luiz Moreira Marinho,1.0,False,,a,1,3,0.0,2,13717,4572,35682,3793,0.1,0.4,David Luiz,0
1,4,0,44,,,1,54694,0,0,-1,1,52.6,0,3,5.2,4.2,2,Pierre-Emerick,4.7,4,1,19.4,False,68.8,270,,,119,0,0,0,54694.jpg,4.7,0,0,Aubameyang,28.6,False,,a,1,3,73.0,14,244145,46498,1402939,161167,0.4,1.2,Aubameyang,1
0,5,0,0,100.0,75.0,0,58822,-1,1,-2,2,0.0,0,2,0.5,-0.4,0,Cédric,0.0,0,0,0.0,False,0.0,0,,2020-09-23T09:00:14.881983Z,48,0,0,0,58822.jpg,0.0,0,0,Soares,0.2,False,,a,1,3,0.0,0,1401,51,24605,3183,0.0,0.0,Cédric,0
0,6,3,80,,,1,59966,0,0,0,0,29.8,0,4,7.5,6.5,7,Alexandre,7.0,3,3,27.6,False,112.0,235,,,85,0,0,0,59966.jpg,7.0,0,0,Lacazette,5.5,False,,a,1,3,134.0,21,188206,46963,130061,26917,0.8,2.5,Lacazette,0
0,7,0,0,0.0,0.0,0,69140,0,0,0,0,0.0,0,2,0.0,0.0,0,Shkodran,0.0,0,0,0.0,False,0.0,0,Hamstring injury - Expected back 24 Oct,2020-08-15T10:00:11.331812Z,50,0,0,0,69140.jpg,0.0,0,0,Mustafi,0.0,False,,i,1,3,0.0,0,9760,40,10082,107,0.0,0.0,Mustafi,0
0,8,2,69,,,1,80201,0,0,0,0,0.0,0,1,4.5,3.5,3,Bernd,4.0,4,0,6.8,False,67.8,270,,,50,0,0,0,80201.jpg,4.0,0,9,Leno,9.2,False,,a,1,3,0.0,12,210678,40769,159800,28074,0.8,2.4,Leno,0
0,9,0,29,,,1,84450,0,0,0,0,27.3,0,3,2.5,1.5,1,Granit,2.0,3,0,7.8,False,30.0,226,,,55,0,0,0,84450.jpg,2.0,0,0,Xhaka,0.8,False,,a,1,3,21.0,6,16129,2668,27104,5411,0.4,1.1,Xhaka,0
0,10,0,0,0.0,0.0,0,92371,0,0,0,0,0.0,0,2,0.0,0.0,0,Pablo,0.0,0,0,0.0,False,0.0,0,Ankle injury - Expected back 17 Oct,2020-08-15T10:00:11.357231Z,45,0,0,0,92371.jpg,0.0,0,0,Marí,0.0,False,,i,1,3,0.0,0,132,25,413,70,0.0,0.0,Marí,0
0,11,0,45,,,1,98745,0,0,0,0,34.8,0,2,2.8,1.8,0,Héctor,2.3,4,0,7.6,False,33.0,270,,,50,0,0,0,98745.jpg,2.3,0,0,Bellerín,4.7,False,,a,1,3,8.0,7,110990,17163,115125,25306,0.5,1.4,Bellerín,2
0,13,0,0,0.0,0.0,0,101184,0,0,0,0,0.0,0,2,0.0,0.0,0,Calum,0.0,0,0,0.0,False,0.0,0,Knee injury - Expected back 24 Oct,2020-08-15T10:00:11.386295Z,45,0,0,0,101184.jpg,0.0,0,0,Chambers,0.0,False,,i,1,3,0.0,0,198,40,570,118,0.0,0.0,Chambers,0
0,14,0,9,,,0,111457,0,0,-1,1,5.4,0,2,1.2,0.2,0,Sead,0.7,1,0,1.3,False,3.6,90,,,49,0,0,0,111457.jpg,2.0,0,0,Kolasinac,0.2,False,,a,1,3,4.0,2,3277,636,9242,1602,0.1,0.4,Kolasinac,0
0,15,0,31,,,1,154043,0,0,0,0,4.3,0,2,2.8,1.8,1,Ainsley,2.3,3,0,2.8,False,16.2,180,,,50,0,0,0,154043.jpg,3.5,0,0,Maitland-Niles,1.7,False,,a,1,3,7.0,7,36738,3287,61292,10575,0.5,1.4,Maitland-Niles,0
0,16,0,58,,,1,156074,0,0,0,0,1.6,0,2,3.5,2.5,1,Rob,3.0,4,0,6.8,False,66.2,270,,,45,0,0,0,156074.jpg,3.0,0,0,Holding,2.6,False,,a,1,3,0.0,9,141311,17121,74564,11623,0.7,2.0,Holding,0
