assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
3,11,17,418,100.0,100.0,7,98745,0,0,0,0,351.3,3,2,6.0,3.5,8,Héctor,2.5,24,1,92.6,False,359.4,2067,,2020-12-13T22:30:16.198432Z,50,0,0,0,98745.jpg,3.9,0,0,Bellerín,3.9,False,,a,1,3,215.0,93,1046787,14775,1149538,3741,0.5,18.6,Bellerín,8
1,13,1,87,100.0,100.0,1,101184,0,0,0,0,95.5,0,2,5.4,3.2,1,Calum,2.2,8,0,23.8,False,83.4,479,,2020-08-15T10:00:11.386295Z,45,0,0,0,101184.jpg,2.8,0,0,Chambers,0.2,False,,a,1,3,58.0,17,23940,1232,12807,1393,0.5,3.8,Chambers,0
0,14,0,9,0.0,0.0,0,111457,0,0,-2,2,5.4,0,2,0.0,0.0,0,Sead,0.0,1,0,1.3,False,3.6,90,Joined Schalke on loan until the end of the season on 4/1. - Expected back 01 Jul,2021-01-03T19:00:21.713564Z,48,0,0,0,111457.jpg,2.0,0,0,Kolasinac,0.1,False,,u,1,3,4.0,2,5329,0,21562,10,0.0,0.4,Kolasinac,0
1,16,8,456,100.0,100.0,9,156074,0,0,-2,2,67.9,1,2,7.0,4.0,0,Rob,3.0,24,0,67.1,False,507.0,2197,,2020-10-17T22:30:19.025474Z,43,1,0,0,156074.jpg,3.3,0,0,Holding,4.9,False,,a,1,3,95.0,87,1033177,16137,777762,19376,0.7,20.2,Holding,2
3,17,4,423,100.0,75.0,6,192895,0,0,-3,3,448.4,1,2,1.0,0.8,0,Kieran,0.0,25,1,102.7,False,395.8,2015,,2021-04-03T22:00:20.300277Z,52,0,0,0,192895.jpg,3.4,0,0,Tierney,3.7,False,,a,1,3,181.0,78,963016,2692,1482329,4590,0.0,15.0,Tierney,4
3,18,3,220,100.0,100.0,3,195735,0,0,-4,4,215.5,0,3,6.6,3.8,1,Nicolas,2.8,19,5,113.5,False,282.2,1336,,2020-11-22T18:30:18.803078Z,76,0,0,0,195735.jpg,2.8,1,0,Pépé,1.1,False,,a,1,3,639.0,74,165128,3191,247850,5898,0.4,9.7,Pépé,1
0,19,0,0,0.0,0.0,0,198849,0,0,-3,3,0.0,0,3,0.0,0.0,0,Lucas,0.0,0,0,0.0,False,0.0,0,Joined Atletico Madrid on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T22:30:19.674811Z,47,0,0,0,198849.jpg,0.0,0,0,Torreira,0.1,False,,u,1,3,0.0,0,3459,0,17694,5,0.0,0.0,Torreira,0
0,21,0,2,100.0,100.0,0,200641,0,0,-4,4,9.7,0,3,1.0,1.0,0,Reiss,0.0,0,0,2.4,False,4.2,70,,2020-12-31T11:00:17.325196Z,51,0,0,0,200641.jpg,1.0,0,0,Nelson,0.0,False,,a,1,3,10.0,2,2421,16,6953,21,0.0,0.4,Nelson,0
1,22,5,120,,,1,205533,0,0,-7,7,97.3,0,4,5.4,3.2,0,Edward,2.2,6,2,42.1,False,116.6,411,,,53,0,0,0,205533.jpg,2.1,0,0,Nketiah,0.5,False,,a,1,3,211.0,36,67380,943,164270,2260,0.4,6.8,Nketiah,0
5,23,0,215,100.0,100.0,6,209289,0,0,-3,3,319.5,0,3,3.0,2.0,0,Emile,1.0,9,0,65.8,False,172.2,1123,,2021-04-11T21:00:27.947860Z,42,0,0,0,209289.jpg,3.1,0,0,Smith Rowe,2.3,False,,a,1,3,165.0,50,621438,12302,459156,10251,0.2,11.9,Smith Rowe,0
4,24,8,376,100.0,100.0,7,223340,0,0,-4,4,598.7,2,3,4.6,2.8,0,Bukayo,1.8,29,5,199.1,False,449.2,2319,,2021-04-11T21:00:27.965611Z,51,1,0,0,223340.jpg,3.7,0,0,Saka,7.8,False,,a,1,3,943.0,103,1865072,29170,1806080,27952,0.4,20.2,Saka,1
0,25,0,0,0.0,0.0,0,242166,0,0,-3,3,0.0,0,3,0.0,0.0,0,Matteo,0.0,0,0,0.0,False,0.0,0,Joined Hertha Berlin on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T17:00:15.072120Z,47,0,0,0,242166.jpg,0.0,0,0,Guendouzi,0.1,False,,u,1,3,0.0,0,2725,0,13197,5,0.0,0.0,Guendouzi,0
1,26,0,81,100.0,100.0,4,444145,0,0,-1,1,121.6,0,3,9.4,5.2,6,Gabriel Teodoro,4.2,3,1,46.4,False,107.6,507,,2021-01-09T23:30:20.360437Z,49,0,0,0,444145.jpg,2.5,0,0,Martinelli Silva,0.3,False,,a,1,3,236.0,28,111563,7095,92496,1409,0.9,5.7,Martinelli,0
0,27,0,0,0.0,0.0,0,462424,0,0,-5,5,0.0,0,2,0.0,0.0,0,William,0.0,0,0,0.0,False,0.0,0,Joined Nice on loan until the end of the season on 4/1. - Expected back 01 Jul,2021-01-04T23:00:20.315877Z,40,0,0,0,462424.jpg,0.0,0,0,Saliba,0.5,False,,u,1,3,0.0,0,30961,0,227936,88,0.0,0.0,Saliba,0
0,70,0,216,100.0,100.0,3,131897,0,0,-4,4,10.7,0,1,5.0,3.0,6,Mathew,2.0,21,0,20.6,False,193.6,1260,,2021-02-01T19:30:26.014607Z,41,0,0,0,131897.jpg,2.6,0,24,Ryan,5.9,False,,a,1,3,2.0,37,509027,6733,1300254,3352,0.5,9.0,Ryan,1
7,478,6,271,100.0,100.0,3,47431,0,0,-5,5,485.5,1,3,3.4,2.2,3,Willian,1.2,16,0,90.3,False,206.6,1308,,2021-03-19T01:00:27.116549Z,75,0,0,0,47431.jpg,2.8,0,0,Borges Da Silva,2.7,False,,a,1,3,207.0,68,808652,506,1376558,881,0.2,9.1,Willian,0
0,494,6,310,100.0,100.0,4,226597,0,0,-1,1,32.0,1,2,5.0,3.0,6,Gabriel,2.0,22,2,63.1,False,387.2,1636,,2020-12-26T18:00:16.873188Z,49,0,0,0,226597.jpg,3.2,1,0,Magalhães,4.5,False,,a,1,3,211.0,61,1048366,3079,1196125,1605,0.4,12.4,Gabriel,2
4,501,7,316,100.0,100.0,6,182539,0,0,-3,3,416.8,0,3,11.0,6.0,3,Daniel,5.0,16,0,90.4,False,345.4,1534,,2021-01-18T22:00:23.859834Z,47,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,0.8,False,,a,1,3,141.0,61,159257,6871,249073,1453,1.1,13.0,Ceballos,3
0,526,3,219,100.0,100.0,4,153256,0,0,-3,3,86.4,1,3,8.0,4.5,11,Mohamed Naser,3.5,18,1,32.9,False,172.4,1268,,2020-11-16T22:00:27.131231Z,42,0,0,0,153256.jpg,2.2,0,0,El Sayed Elneny,1.1,False,,a,1,3,72.0,44,307332,10265,293203,1542,0.8,10.5,Elneny,2
0,527,0,0,0.0,0.0,0,113534,0,0,0,0,0.0,0,1,0.0,0.0,0,Matt,0.0,0,0,0.0,False,0.0,0,Transferred to Hibernian,2021-01-09T10:26:30.856796Z,40,0,0,0,113534.jpg,0.0,0,0,Macey,0.9,False,,u,1,3,0.0,0,171821,0,149969,950,0.0,0.0,Macey,0
0,547,0,8,100.0,100.0,0,115918,0,0,-1,1,0.0,0,1,1.0,1.0,0,Rúnar Alex,0.0,0,0,1.7,False,16.6,15,,2021-02-21T22:00:20.597889Z,44,0,0,0,115918.jpg,1.0,0,2,Rúnarsson,0.0,False,,a,1,3,0.0,1,5443,12,5203,51,0.0,0.2,Rúnarsson,0
2,567,0,231,100.0,100.0,4,167199,0,0,-1,1,184.4,0,3,5.4,3.2,1,Thomas,2.2,17,0,53.1,False,245.4,1258,,2021-02-06T17:30:27.330271Z,49,0,0,0,167199.jpg,1.9,0,0,Partey,0.3,False,,a,1,3,99.0,39,121866,321,114419,477,0.4,8.0,Partey,4
0,645,3,128,100.0,100.0,1,184029,0,0,-3,3,238.3,1,3,3.0,2.0,3,Martin,1.0,12,1,48.1,False,113.0,661,,2021-04-09T00:30:22.440274Z,57,0,0,0,184029.jpg,2.5,0,0,Ødegaard,0.8,False,,a,1,3,131.0,27,260428,3332,204413,4141,0.2,4.7,Ødegaard,0
0,689,0,0,,,0,439482,0,0,0,0,0.0,0,3,1.0,1.0,0,Miguel,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,439482.jpg,0.0,0,0,Azeez,0.0,False,,a,1,3,0.0,0,235,51,104,23,0.0,0.0,Azeez,0
0,12,24,723,,,14,98980,0,0,9,-9,20.0,2,1,3.9,2.2,2,Emiliano,2.2,38,0,91.9,True,901.4,2970,,,54,0,0,1,98980.jpg,5.0,0,119,Martínez,39.7,False,,a,2,7,0.0,166,3983425,18950,1569071,42354,0.4,30.7,Martínez,0
0,28,0,0,100.0,100.0,0,21205,0,0,0,0,0.0,0,1,-0.5,0.0,0,Tom,0.0,0,0,0.0,False,0.0,0,,2020-08-15T10:00:11.430596Z,45,0,0,0,21205.jpg,0.0,0,0,Heaton,0.1,False,,a,2,7,0.0,0,6228,73,7360,107,0.0,0.0,Heaton,0
0,29,4,160,,,3,37339,-1,1,-3,3,177.2,1,2,-0.1,0.2,0,Ahmed,0.2,6,0,36.4,False,137.4,698,,,42,0,0,0,37339.jpg,2.6,0,0,El Mohamady,0.3,False,,a,2,7,48.0,31,51195,387,64085,1050,0.0,7.4,El Mohamady,2
0,30,0,0,0.0,0.0,0,40564,0,0,-2,2,0.0,0,3,0.0,0.0,0,Henri,0.0,0,0,0.0,False,0.0,0,Not included in Aston Villa's 25-man Premier League squad,2020-10-20T22:30:18.217167Z,43,0,0,0,40564.jpg,0.0,0,0,Lansbury,0.1,False,,u,2,7,0.0,0,6231,0,20006,20,0.0,0.0,Lansbury,0
0,31,0,1,,,0,47390,0,0,-3,3,0.7,0,2,-0.5,0.0,0,Neil,0.0,2,0,0.2,False,0.8,15,,,42,0,0,0,47390.jpg,-1.0,0,0,Taylor,0.2,False,,a,2,7,0.0,-1,18749,211,33657,171,0.0,-0.2,Taylor,1
0,32,0,0,,,0,79852,0,0,-1,1,0.0,0,1,-0.5,0.0,0,Jed,0.0,0,0,0.0,False,0.0,0,,,39,0,0,0,79852.jpg,0.0,0,0,Steer,4.4,False,,a,2,7,0.0,0,396096,5401,429277,6466,0.0,0.0,Steer,0
1,33,3,70,0.0,0.0,2,85242,0,0,-1,1,82.9,1,3,0.0,0.0,0,Conor,0.0,2,1,18.2,False,65.4,225,Joined Swansea City on loan until the end of the season on 20/1,2021-01-20T23:00:22.557566Z,59,0,0,0,85242.jpg,5.0,0,0,Hourihane,0.1,False,,u,2,7,33.0,20,23841,0,27545,13,0.0,3.4,Hourihane,0
0,34,0,0,0.0,0.0,0,89274,0,0,-1,1,0.0,0,3,0.0,0.0,0,José Ignacio,0.0,0,0,0.0,False,0.0,0,Contract ended,2020-10-05T07:17:10.828418Z,59,0,0,0,89274.jpg,0.0,0,0,Peleteiro Romallo,0.0,False,,u,2,7,0.0,0,1439,0,7770,2,0.0,0.0,Jota,0
0,35,0,0,0.0,0.0,0,98770,0,0,0,0,0.0,0,1,0.0,0.0,0,Ørjan,0.0,0,0,0.0,False,0.0,0,Contract terminated on 5/10,2020-10-05T21:00:11.316167Z,40,0,0,0,98770.jpg,0.0,0,0,Nyland,3.4,False,,u,2,7,0.0,0,145134,0,946935,2167,0.0,0.0,Nyland,0
0,36,0,0,100.0,100.0,0,108156,0,0,-1,1,0.0,0,2,-0.5,0.0,0,Bjorn,0.0,0,0,0.0,False,0.0,0,,2020-11-19T11:00:18.103635Z,44,0,0,0,108156.jpg,0.0,0,0,Engels,0.1,False,,a,2,7,0.0,0,12214,38,19448,39,0.0,0.0,Engels,0
12,37,13,495,50.0,0.0,12,114283,0,0,5,-5,953.2,2,3,-0.2,0.0,0,Jack,0.0,24,6,249.1,False,668.6,1977,Lack of match fitness - 50% chance of playing,2021-02-21T17:00:26.185544Z,75,0,0,0,114283.jpg,5.9,0,0,Grealish,14.2,False,,d,2,7,871.0,129,5393203,342,5337159,19928,0.0,17.2,Grealish,6
7,38,2,440,,,13,122806,0,0,0,0,526.4,0,3,7.5,4.0,2,John,4.0,38,2,134.5,False,496.6,2880,,,55,0,0,0,122806.jpg,3.2,0,0,McGinn,1.1,False,,a,2,7,322.0,103,371102,5459,342818,3228,0.7,18.7,McGinn,7
0,39,3,89,100.0,100.0,3,123354,0,0,-1,1,1.5,1,2,-0.5,0.0,0,Kortney,0.0,1,1,14.2,False,91.0,360,,2021-01-26T11:00:18.448973Z,44,0,0,0,123354.jpg,7.0,0,0,Hause,0.1,False,,a,2,7,49.0,28,80655,47,80316,135,0.0,6.4,Hause,1
1,40,3,152,0.0,0.0,6,148508,0,0,-3,3,180.1,1,3,0.0,0.0,0,Mahmoud Ahmed,0.5,14,2,86.7,False,213.6,1157,Knee injury - Unknown return date,2021-04-10T19:30:20.757046Z,52,0,0,0,148508.jpg,2.7,0,0,Ibrahim Hassan,0.4,False,,i,2,7,478.0,56,68633,14,141719,430,0.1,10.8,Trézéguet,0
2,41,8,565,100.0,100.0,13,149484,0,0,4,-4,96.6,2,2,1.1,0.8,2,Tyrone,0.8,37,2,110.7,False,719.2,2834,,2020-12-26T17:00:15.486559Z,54,1,0,0,149484.jpg,3.7,1,0,Mings,8.5,False,,a,2,7,287.0,117,1678680,8468,1272737,12354,0.1,21.7,Mings,4
3,42,8,622,,,15,169359,0,0,5,-5,481.6,2,2,1.5,1.0,2,Matt,1.0,36,0,116.7,False,577.2,2954,,,50,0,0,0,169359.jpg,3.7,0,0,Targett,13.0,False,,a,2,7,106.0,122,1805459,21031,870277,33503,0.2,24.4,Targett,7
0,43,0,0,0.0,0.0,0,184386,0,0,0,0,0.0,0,2,0.0,0.0,0,James,0.0,0,0,0.0,False,0.0,0,Joined Luton Town on a permanent deal on 1/9,2020-09-02T09:00:10.425295Z,45,0,0,0,184386.jpg,0.0,0,0,Bree,0.0,False,,u,2,7,0.0,0,9840,0,10322,1,0.0,0.0,Bree,0
0,44,0,81,,,4,184704,0,0,-2,2,30.8,0,3,1.5,1.0,0,Marvelous,1.0,4,0,11.6,False,74.6,569,,,43,0,0,0,184704.jpg,1.8,0,0,Nakamba,0.4,False,,a,2,7,10.0,20,84959,157,99941,365,0.2,4.7,Nakamba,2
0,45,11,272,100.0,100.0,4,193488,0,0,-8,8,330.5,2,3,7.9,4.2,6,Anwar,4.2,15,8,136.6,False,418.8,1182,,2021-03-06T20:30:26.625281Z,52,0,0,0,193488.jpg,3.8,0,0,El Ghazi,1.2,False,,a,2,7,617.0,88,592326,29056,529175,3300,0.8,16.9,El Ghazi,2
0,46,7,504,100.0,100.0,11,199798,0,0,2,-2,31.7,1,2,1.5,1.0,2,Ezri,1.0,38,2,87.8,False,597.2,2745,,2020-12-17T18:30:14.260503Z,47,0,0,0,199798.jpg,3.4,0,0,Konsa Ngoyo,6.5,False,,a,2,7,246.0,106,1406997,9317,1013366,12094,0.2,22.6,Konsa,3
0,47,0,0,0.0,0.0,0,203368,0,0,-2,2,0.0,0,2,0.0,0.0,0,Frédéric,0.0,0,0,0.0,False,0.0,0,Joined Strasbourg on loan until the end of the season on 31/1.,2021-01-31T20:00:26.030939Z,43,0,0,0,203368.jpg,0.0,0,0,Guilbert,0.1,False,,u,2,7,0.0,0,2055,0,10178,15,0.0,0.0,Guilbert,0
0,48,0,3,100.0,100.0,0,213345,0,0,0,0,0.3,0,4,-0.1,0.2,0,Wesley,0.2,0,0,2.0,False,3.0,1,,2020-08-15T10:00:11.458856Z,60,0,0,0,213345.jpg,1.0,0,0,Moraes,0.0,False,,a,2,7,17.0,1,2174,198,2285,98,0.0,0.2,Wesley,0
0,49,0,0,0.0,0.0,0,217487,0,0,-1,1,0.0,0,4,0.0,0.0,0,Mbwana,0.0,0,0,0.0,False,0.0,0,Joined Fenerbahce on a permanent deal on 25/9,2020-09-25T09:00:10.072147Z,59,0,0,0,217487.jpg,0.0,0,0,Samatta,0.0,False,,u,2,7,0.0,0,1633,0,8467,2,0.0,0.0,Samatta,0
1,50,0,73,100.0,100.0,0,221239,0,0,-3,3,44.5,0,4,3.1,1.8,1,Keinan,1.8,0,1,26.6,False,70.6,157,,2020-11-24T23:00:18.514322Z,42,0,0,0,221239.jpg,1.6,0,0,Davis,7.8,False,,a,2,7,153.0,19,1323272,16054,1814430,15353,0.4,4.5,Davis,0
0,51,0,0,0.0,0.0,0,223349,0,0,-2,2,0.0,0,4,0.0,0.0,0,Indiana,0.0,0,0,0.0,False,0.0,0,Joined Burton Albion on loan until the end of the season on 17/9. - Expected back 01 Jul,2020-09-17T16:30:17.739025Z,43,0,0,0,223349.jpg,0.0,0,0,Vassilev,0.5,False,,u,2,7,0.0,0,63562,0,164271,137,0.0,0.0,Vassilev,0
2,52,0,313,100.0,100.0,11,230046,0,0,-2,2,270.7,0,3,2.5,1.5,1,Douglas Luiz,1.5,36,0,82.2,False,365.4,2520,,2020-12-12T15:00:17.663312Z,48,0,0,0,230046.jpg,2.2,1,0,Soares de Paulo,0.2,False,,a,2,7,182.0,64,31806,434,47191,236,0.3,13.3,Douglas Luiz,8
2,106,4,268,100.0,100.0,7,88894,0,0,-2,2,541.1,1,3,3.9,2.2,2,Ross,2.2,22,3,123.1,False,264.8,1426,,2020-11-21T17:30:18.042216Z,58,0,0,0,88894.jpg,3.0,0,0,Barkley,0.8,False,,a,2,7,424.0,71,515572,1487,516121,876,0.4,12.2,Barkley,0
2,496,8,453,100.0,100.0,11,199796,0,0,0,0,346.2,1,2,-0.5,0.0,2,Matthew,0.0,32,0,93.1,False,489.4,2238,,2021-04-21T22:00:22.263885Z,50,0,0,0,199796.jpg,3.3,1,0,Cash,0.8,False,,a,2,7,92.0,87,219408,2182,202832,835,0.0,17.4,Cash,6
8,514,15,482,,,14,178301,-1,1,5,-5,538.4,3,4,12.5,6.5,8,Ollie,6.5,38,13,282.4,False,734.8,2970,,,65,0,1,0,178301.jpg,4.6,0,0,Watkins,26.7,False,,a,2,7,1556.0,153,4535501,141094,2577190,43192,1.0,23.5,Watkins,2
5,540,4,320,100.0,100.0,10,110504,0,0,-2,2,434.9,1,3,5.1,2.8,5,Bertrand,2.8,25,5,151.2,False,407.6,1929,,2021-04-10T19:30:21.577040Z,58,0,0,0,110504.jpg,3.4,0,0,Traoré,0.7,False,,a,2,7,669.0,106,244934,9413,202681,3016,0.5,18.3,Traoré,0
0,554,0,63,,,2,232653,0,0,0,0,76.9,0,3,1.5,1.0,1,Jacob,1.0,6,0,18.4,False,54.6,466,,,45,0,0,0,232653.jpg,1.3,0,0,Ramsey,0.1,False,,a,2,7,54.0,23,16037,235,13501,141,0.2,5.1,Ramsey,0
0,647,0,29,50.0,0.0,1,122775,0,0,0,0,28.8,0,3,-0.2,0.0,0,Morgan,0.0,4,0,6.2,False,25.8,288,Lack of match fitness - 50% chance of playing,2021-04-10T19:30:21.667439Z,55,0,0,0,122775.jpg,1.1,0,0,Sanson,0.0,False,,d,2,7,10.0,10,689,21,615,23,0.0,1.8,Sanson,3
0,671,0,0,,,0,465390,0,0,0,0,0.0,0,3,-0.5,0.0,0,Kaine,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,465390.jpg,0.0,0,0,Hayden,0.0,False,,a,2,7,0.0,0,315,12,225,23,0.0,0.0,Hayden,0
0,672,0,0,,,0,478912,0,0,0,0,0.0,0,3,-0.5,0.0,0,Carney,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,478912.jpg,0.0,0,0,Chukwuemeka,0.0,False,,a,2,7,0.0,0,243,15,163,14,0.0,0.0,Chukwuemeka,0
0,683,0,0,,,0,481624,0,0,-1,1,0.0,0,3,-0.5,0.0,0,Jaden,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,481624.jpg,0.0,0,0,Philogene-Bidace,0.0,False,,a,2,7,0.0,0,190,33,127,27,0.0,0.0,Philogene-Bidace,0
0,53,0,0,0.0,0.0,0,20529,0,0,-2,2,0.0,0,4,0.0,0.0,0,Glenn,0.0,0,0,0.0,False,0.0,0,Joined Watford on loan until the end of the season on 1/9. - Expected back 01 Jul,2020-09-02T09:00:10.449975Z,48,0,0,0,20529.jpg,0.0,0,0,Murray,0.1,False,,u,3,36,0.0,0,5020,0,18703,7,0.0,0.0,Murray,0
1,54,2,245,0.0,75.0,5,39155,0,0,-3,3,348.3,0,3,0.0,1.1,0,Adam,1.5,15,1,87.8,False,241.8,1475,Calf injury - Expected back 15 May,2021-04-29T13:00:22.126322Z,62,0,0,0,39155.jpg,2.0,0,0,Lallana,0.3,False,,i,3,36,292.0,55,44035,15,109006,2204,0.2,8.9,Lallana,0
6,57,10,454,,,10,60307,0,0,-2,2,978.6,0,3,4.0,4.0,8,Pascal,4.0,21,3,188.8,False,547.8,2119,,,58,0,1,0,60307.jpg,3.4,0,0,Groß,0.3,False,,a,3,36,363.0,101,152902,1257,148694,2711,0.7,17.4,Groß,3
0,58,0,0,0.0,0.0,0,61933,0,0,-2,2,0.0,0,2,0.0,0.0,0,Shane,0.0,0,0,0.0,False,0.0,0,Joined Celtic on loan until the end of the season on 2/9. - Expected back 01 Jul,2020-09-02T09:00:10.465117Z,43,0,0,0,61933.jpg,0.0,0,0,Duffy,0.0,False,,u,3,36,0.0,0,662,0,5545,2,0.0,0.0,Duffy,0
0,59,0,38,100.0,100.0,0,66242,0,0,-3,3,5.1,0,3,0.0,0.0,0,Davy,0.0,2,0,8.2,False,24.0,209,,2021-02-11T17:00:28.458290Z,47,0,0,0,66242.jpg,1.3,0,0,Pröpper,0.0,False,,a,3,36,52.0,9,1989,10,7034,36,0.0,1.9,Pröpper,0
0,60,0,0,0.0,0.0,0,74471,0,0,0,0,0.0,0,3,0.0,0.0,0,Aaron,0.0,0,0,0.0,False,0.0,0,Joined Shanghai SIPG on a permanent deal on 28/8,2020-08-29T10:00:06.731343Z,50,0,0,0,74471.jpg,0.0,0,0,Mooy,0.0,False,,u,3,36,0.0,0,9990,0,11300,0,0.0,0.0,Mooy,0
0,61,0,257,100.0,100.0,6,78916,0,0,-3,3,172.7,0,2,3.2,3.2,6,Dan,3.2,21,0,58.5,False,265.0,1697,,2021-03-14T15:00:17.842923Z,42,1,0,0,78916.jpg,2.3,0,0,Burn,0.7,False,,a,3,36,151.0,52,92908,3293,97504,2640,0.8,12.4,Burn,5
0,62,17,598,100.0,100.0,11,83299,0,0,-1,1,134.2,3,2,6.0,6.0,8,Lewis,6.0,36,4,120.1,False,657.2,2790,,2020-10-18T15:00:19.802843Z,49,1,0,0,83299.jpg,4.1,1,0,Dunk,9.3,False,,a,3,36,408.0,126,1112177,24722,964059,55705,1.2,25.7,Dunk,5
0,63,0,0,0.0,0.0,0,86153,0,0,0,0,0.0,0,2,0.0,0.0,0,Martín,0.0,0,0,0.0,False,0.0,0,Joined Real Betis on a permanent deal on 25/8,2020-08-25T16:00:07.591453Z,45,0,0,0,86153.jpg,0.0,0,0,Montoya,0.0,False,,u,3,36,0.0,0,210,0,1058,0,0.0,0.0,Montoya,0
0,64,0,0,25.0,25.0,0,93284,0,0,-2,2,0.0,0,4,0.0,0.0,0,Florin,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - 25% chance of playing,2020-09-12T09:00:10.364918Z,48,0,0,0,93284.jpg,0.0,0,0,Andone,0.1,False,,d,3,36,0.0,0,13966,45,31759,52,0.0,0.0,Andone,0
