assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,,,0,69140,0,0,-3,3,0.0,0,2,1.0,0.5,0,Shkodran,0.0,0,0,0.0,1,False,0.0,0,,,52,0,0,0,69140.jpg,0.0,0,0,Mustafi,0.3,False,,a,1,3,0.0,0,6999,258,29996,653,0.0,0.0,Mustafi,0
0,0,7,100.0,100.0,0,98745,0,0,-1,1,14.9,0,2,1.0,0.5,0,Héctor,0.0,2,0,2.9,2,False,8.6,90,,2019-06-25T11:30:06.897107Z,54,0,0,0,98745.jpg,0.0,0,0,Bellerín,0.4,False,,a,1,3,5.0,0,30081,4497,19692,2041,0.0,0.0,Bellerín,1
1,1,133,75.0,100.0,1,111457,-1,1,-2,2,111.5,0,2,2.0,1.5,1,Sead,1.0,10,0,27.8,3,False,122.8,667,Hamstring injury - 75% chance of playing,2019-11-21T14:30:19.207005Z,53,0,0,0,111457.jpg,1.9,0,0,Kolasinac,0.8,False,,d,1,3,45.0,19,43476,1086,96199,3262,0.2,3.5,Kolasinac,2
2,3,92,100.0,100.0,1,154043,-1,1,-3,3,108.2,1,2,1.0,0.5,0,Ainsley,0.0,10,0,27.1,4,False,136.4,490,,2019-09-22T18:00:10.824841Z,47,0,0,0,154043.jpg,2.8,1,0,Maitland-Niles,3.2,False,,a,1,3,31.0,17,543668,686,522772,16056,0.0,3.6,Maitland-Niles,0
0,2,177,,,2,39476,0,0,0,0,25.5,0,2,3.5,3.0,0,Sokratis,2.5,15,1,32.0,5,False,259.6,990,,,50,0,0,0,39476.jpg,2.8,0,0,Papastathopoulos,1.9,False,,a,1,3,35.0,31,102038,3538,107656,7412,0.5,6.2,Sokratis,2
0,1,54,0.0,0.0,1,38411,0,0,0,0,40.8,0,2,0.0,0.0,0,Nacho,0.0,4,0,10.0,6,False,47.2,270,Joined Real Sociedad on a permanent deal on 31/8,2019-08-31T11:30:14.661839Z,50,0,0,0,38411.jpg,3.3,0,0,Monreal,0.3,False,,u,1,3,12.0,10,27985,18,86704,407,0.0,2.0,Monreal,0
0,0,0,0.0,0.0,0,51507,0,0,0,0,0.0,0,2,0.0,0.0,0,Laurent,0.0,0,0,0.0,7,False,0.0,0,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,,u,1,3,0.0,0,417,22,12232,69,0.0,0.0,Koscielny,0
0,0,0,100.0,100.0,0,233963,0,0,-1,1,0.0,0,2,1.0,0.5,0,Konstantinos,0.0,0,0,0.0,8,False,0.0,0,,2019-08-09T09:30:11.868345Z,44,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.0,False,,a,1,3,0.0,0,577,57,3820,102,0.0,0.0,Mavropanos,0
0,0,0,0.0,0.0,0,80254,0,0,0,0,0.0,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,9,False,0.0,0,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.0,False,,u,1,3,0.0,0,258,15,2349,32,0.0,0.0,Jenkinson,0
0,0,9,75.0,100.0,0,156074,0,0,0,0,0.4,0,2,1.2,0.7,1,Rob,0.2,2,0,1.1,10,False,8.4,76,Knock - 75% chance of playing,2019-11-22T10:00:21.031396Z,45,0,0,0,156074.jpg,1.0,0,0,Holding,0.1,False,,d,1,3,2.0,1,9715,690,8907,575,0.0,0.2,Holding,0
1,12,264,,,2,54694,0,0,0,0,177.6,1,4,4.5,4.0,2,Pierre-Emerick,3.5,17,8,97.7,11,False,337.0,1080,,,110,0,0,0,54694.jpg,5.8,0,0,Aubameyang,24.7,False,,a,1,3,464.0,69,1232685,50555,1360826,133444,0.3,6.3,Aubameyang,2
2,2,78,100.0,100.0,0,59966,0,0,-2,2,90.9,0,4,4.0,3.5,2,Alexandre,3.0,7,2,48.5,12,False,116.8,405,,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,3.7,0,0,Lacazette,1.7,False,,a,1,3,277.0,26,105869,8830,238253,5288,0.3,2.8,Lacazette,1
0,0,0,0.0,0.0,0,205533,0,0,-2,2,0.0,0,4,0.0,0.0,0,Edward,0.0,0,0,0.0,13,False,0.0,0,Joined Leeds United on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T15:30:15.638344Z,43,0,0,0,205533.jpg,0.0,0,0,Nketiah,0.7,False,,n,1,3,0.0,0,39371,2935,100001,2640,0.0,0.0,Nketiah,0
0,1,226,,,2,80201,0,0,0,0,0.0,0,1,3.2,2.7,2,Bernd,2.2,17,0,32.9,14,False,330.6,1080,,,50,0,0,0,80201.jpg,3.0,0,49,Leno,6.0,False,,a,1,3,0.0,36,314523,12159,309957,14710,0.4,7.2,Leno,2
0,0,41,100.0,100.0,0,37605,0,0,-3,3,92.3,0,3,2.0,1.5,2,Mesut,1.0,4,0,13.2,15,False,28.4,250,,2019-08-09T17:00:13.419733Z,72,0,0,0,37605.jpg,2.0,0,0,Özil,0.8,False,,a,1,3,12.0,6,28188,5687,93386,2223,0.1,0.8,Özil,0
0,0,3,0.0,0.0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,16,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.8,False,,n,1,3,46.0,4,22636,31,112811,617,0.0,0.6,Mkhitaryan,1
1,0,102,100.0,100.0,2,84450,0,0,-3,3,104.1,0,3,2.8,2.3,0,Granit,1.8,13,0,29.2,18,False,141.2,739,,2019-09-08T21:00:18.761460Z,52,0,0,0,84450.jpg,2.1,0,0,Xhaka,0.7,False,,a,1,3,46.0,19,30329,522,91254,2764,0.3,3.7,Xhaka,4
