assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,0,0,0.0,0.0,0,37605,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad,2020-10-20T22:30:18.118477Z,67,0,0,0,37605.jpg,0.0,0,0,Özil,0.5,False,,u,1,3,0.0,0,3441,0,53975,92,0.0,0.0,Özil,0
0,2,0,0,0.0,0.0,0,39476,0,0,-2,2,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Left the club by mutual consent on 20/1,2020-10-21T10:30:18.546407Z,48,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,u,1,3,0.0,0,10266,0,18999,16,0.0,0.0,Sokratis,0
0,3,0,138,0.0,100.0,3,41270,0,0,-1,1,30.7,0,2,0.0,3.7,-3,David,3.2,12,0,24.9,False,132.8,886,Suspended until 14 Feb,2021-02-02T20:30:22.388696Z,54,0,0,0,41270.jpg,1.9,1,0,Luiz Moreira Marinho,0.8,False,,s,1,3,88.0,25,49976,183,99436,4447,0.6,4.6,David Luiz,1
1,4,6,207,100.0,75.0,7,54694,0,0,-7,7,226.6,1,3,4.3,3.2,1,Pierre-Emerick,3.8,16,5,103.9,False,275.2,1543,,2021-01-23T16:00:22.555453Z,113,1,0,0,54694.jpg,4.0,0,0,Aubameyang,6.6,False,,a,1,3,537.0,72,571856,7427,3264448,4228,0.3,6.4,Aubameyang,2
1,5,3,79,100.0,100.0,2,58822,0,0,-4,4,70.4,0,2,4.5,4.5,1,Cédric,4.0,3,0,15.5,False,64.6,365,,2020-09-23T09:00:14.881983Z,46,0,0,0,58822.jpg,4.2,0,0,Soares,0.3,False,,a,1,3,20.0,21,20149,2160,38814,1330,0.9,4.6,Cédric,1
2,6,11,275,100.0,75.0,6,59966,0,0,-1,1,217.0,2,4,4.7,3.5,4,Alexandre,4.2,10,8,118.0,False,397.2,1256,,2021-01-30T23:00:18.185183Z,84,0,0,0,59966.jpg,4.2,0,0,Lacazette,7.8,False,,a,1,3,568.0,79,1140142,32774,882847,22087,0.5,9.4,Lacazette,2
0,7,0,16,0.0,0.0,0,69140,0,0,0,0,1.0,0,2,0.0,0.0,0,Shkodran,0.0,1,0,1.3,False,11.6,45,Joined Schalke on a permanent deal on 1/2,2021-02-01T22:30:23.082979Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.0,False,,u,1,3,0.0,3,13464,0,13853,268,0.0,0.6,Mustafi,0
0,8,6,410,0.0,,8,80201,0,0,0,0,0.0,2,1,0.0,4.7,-1,Bernd,4.2,22,0,44.6,False,446.0,1961,Suspended until 14 Feb,2021-02-02T20:30:22.406559Z,50,0,0,1,80201.jpg,4.0,1,54,Leno,8.1,False,,s,1,3,0.0,88,812479,1050,849098,105487,0.8,17.6,Leno,0
1,9,1,233,100.0,100.0,7,84450,0,0,-3,3,121.3,0,3,3.5,3.5,1,Granit,3.0,15,1,48.3,False,260.0,1444,,2020-12-13T22:30:16.182130Z,52,0,0,0,84450.jpg,2.4,1,0,Xhaka,0.4,False,,a,1,3,102.0,43,36258,370,72282,1046,0.6,8.3,Xhaka,3
0,10,1,63,75.0,75.0,2,92371,0,0,-1,1,11.7,0,2,0.4,0.4,0,Pablo,0.0,1,0,7.4,False,59.0,270,Calf injury - 75% chance of playing,2021-01-14T22:00:26.195009Z,44,0,0,0,92371.jpg,4.7,0,0,Marí,0.1,False,,d,1,3,4.0,14,31254,19,26512,663,0.0,3.2,Marí,1
3,11,13,335,100.0,100.0,6,98745,0,0,1,-1,290.0,3,2,4.1,4.1,1,Héctor,3.6,19,0,72.1,False,281.4,1640,,2020-12-13T22:30:16.198432Z,51,0,0,0,98745.jpg,3.7,0,0,Bellerín,4.8,False,,a,1,3,149.0,71,926463,6353,960837,12374,0.7,13.9,Bellerín,7
