assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,,,0,69140,-1,1,-1,1,0.0,0,2,-0.5,0.5,0,Shkodran,0.0,0,0,0.0,1,False,0.0,0,,,54,0,0,0,69140.jpg,0.0,0,0,Mustafi,0.5,False,,a,1,3,0.0,0,3328,460,14049,5901,0.0,0.0,Mustafi,0
0,0,0,0.0,0.0,0,98745,0,0,0,0,0.0,0,2,0.0,0.0,0,Héctor,0.0,0,0,0.0,2,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:06.897107Z,55,0,0,0,98745.jpg,0.0,0,0,Bellerín,0.1,False,,i,1,3,0.0,0,491,155,3043,1055,0.0,0.0,Bellerín,0
0,0,2,100.0,75.0,0,111457,0,0,0,0,0.3,0,2,0.0,0.8,1,Sead,0.5,0,0,0.3,3,False,2.2,19,,2019-08-09T17:00:13.224645Z,55,0,0,0,111457.jpg,1.0,0,0,Kolasinac,0.9,False,,a,1,3,0.0,1,1841,1425,39848,7306,0.1,0.2,Kolasinac,0
1,3,51,,,1,154043,0,0,0,0,32.1,1,2,6.5,7.5,2,Ainsley,7.0,1,0,9.3,4,False,53.8,180,,,50,0,0,0,154043.jpg,7.0,0,0,Maitland-Niles,5.4,False,,a,1,3,7.0,14,236382,73626,63340,45429,1.4,2.8,Maitland-Niles,0
0,2,48,,,1,39476,0,0,0,0,11.8,0,2,4.5,5.5,2,Sokratis,5.0,1,0,5.8,5,False,44.2,180,,,50,0,0,0,39476.jpg,5.0,0,0,Papastathopoulos,1.9,False,,a,1,3,2.0,10,27894,8491,21897,12666,1.0,2.0,Sokratis,0
0,1,45,,,1,38411,0,0,0,0,39.6,0,2,4.0,5.0,2,Nacho,4.5,1,0,8.5,6,False,37.4,180,,,50,0,0,0,38411.jpg,4.5,0,0,Monreal,1.3,False,,a,1,3,8.0,9,19579,5759,13755,8004,0.9,1.8,Monreal,0
0,0,0,0.0,0.0,0,51507,0,0,0,0,0.0,0,2,0.0,0.0,0,Laurent,0.0,0,0,0.0,7,False,0.0,0,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,,u,1,3,0.0,0,111,33,8629,1699,0.0,0.0,Koscielny,0
0,0,0,0.0,0.0,0,233963,-1,1,-1,1,0.0,0,2,0.0,0.0,0,Konstantinos,0.0,0,0,0.0,8,False,0.0,0,Groin Injury - Expected back 06 Oct,2019-08-09T09:30:11.868345Z,44,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.1,False,,i,1,3,0.0,0,74,38,2197,475,0.0,0.0,Mavropanos,0
0,0,0,0.0,0.0,0,80254,0,0,0,0,0.0,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,9,False,0.0,0,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.0,False,,u,1,3,0.0,0,56,19,1347,324,0.0,0.0,Jenkinson,0
0,0,0,0.0,0.0,0,156074,0,0,0,0,0.0,0,2,0.0,0.0,0,Rob,0.0,0,0,0.0,10,False,0.0,0,Anterior cruciate ligament - Unknown return date,2019-06-25T11:30:06.913215Z,45,0,0,0,156074.jpg,0.0,0,0,Holding,0.1,False,,i,1,3,0.0,0,268,94,1739,728,0.0,0.0,Holding,0
0,1,50,,,1,54694,0,0,0,0,25.4,0,4,5.5,6.5,6,Pierre-Emerick,6.0,1,2,21.6,11,False,79.6,180,,,110,0,0,0,54694.jpg,6.0,0,0,Aubameyang,26.5,False,,a,1,3,111.0,12,226804,44814,262650,194432,0.5,1.1,Aubameyang,1
0,2,26,100.0,100.0,0,59966,0,0,0,0,11.8,0,4,3.5,4.5,8,Alexandre,4.0,1,1,10.6,12,False,36.2,70,,2019-08-04T23:30:15.744462Z,95,0,0,0,59966.jpg,8.0,0,0,Lacazette,3.5,False,,a,1,3,58.0,8,41528,25551,56219,19246,0.4,0.8,Lacazette,0
0,0,0,0.0,0.0,0,205533,0,0,0,0,0.0,0,4,0.0,0.0,0,Edward,0.0,0,0,0.0,13,False,0.0,0,Joined Leeds United on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T15:30:15.638344Z,45,0,0,0,205533.jpg,0.0,0,0,Nketiah,1.1,False,,n,1,3,0.0,0,1834,749,35539,11531,0.0,0.0,Nketiah,0
0,1,42,,,1,80201,0,0,0,0,0.0,0,1,4.5,5.5,3,Bernd,5.0,1,0,4.4,14,False,44.4,180,,,50,0,0,0,80201.jpg,5.0,0,5,Leno,6.7,False,,a,1,3,0.0,10,133195,19867,69265,46402,1.0,2.0,Leno,0
0,0,0,75.0,75.0,0,37605,0,0,-1,1,0.0,0,3,-0.4,0.4,0,Mesut,0.0,0,0,0.0,15,False,0.0,0,Illness - 75% chance of playing,2019-08-09T17:00:13.419733Z,74,0,0,0,37605.jpg,0.0,0,0,Özil,0.8,False,,d,1,3,0.0,0,2066,373,54590,14671,0.0,0.0,Özil,0
0,0,0,,,1,57249,0,0,0,0,19.4,0,3,0.5,1.5,0,Henrikh,1.0,0,0,4.2,16,False,0.2,83,,,70,0,0,0,57249.jpg,2.0,0,0,Mkhitaryan,1.9,False,,a,1,3,22.0,2,20037,1382,43693,26034,0.1,0.3,Mkhitaryan,1
0,0,11,75.0,75.0,1,84450,-1,1,-1,1,24.2,0,3,0.4,1.1,0,Granit,1.0,0,0,4.5,18,False,15.8,90,Back injury - 75% chance of playing,2019-08-15T10:30:08.210157Z,54,0,0,0,84450.jpg,2.0,0,0,Xhaka,1.1,False,,d,1,3,5.0,2,12571,240,44842,23306,0.2,0.4,Xhaka,1
0,0,2,,,0,198849,-1,1,-1,1,0.3,0,3,0.0,1.0,1,Lucas,0.5,0,0,2.0,19,False,2.6,7,,,49,0,0,0,198849.jpg,1.0,0,0,Torreira,1.7,False,,a,1,3,17.0,1,13004,2695,43206,19787,0.1,0.2,Torreira,0
0,0,0,100.0,100.0,0,153256,0,0,0,0,0.0,0,3,-0.5,0.5,0,Mohamed,0.0,0,0,0.0,20,False,0.0,0,,2019-08-09T09:30:11.915358Z,45,0,0,0,153256.jpg,0.0,0,0,Elneny,0.3,False,,a,1,3,0.0,0,2971,1771,7029,2357,0.0,0.0,Elneny,0
0,0,30,,,1,242166,0,0,0,0,18.3,0,3,2.0,3.0,2,Matteo,2.5,1,0,7.8,21,False,42.0,180,,,45,0,0,0,242166.jpg,2.5,0,0,Guendouzi,6.9,False,,a,1,3,17.0,5,158824,41821,77179,45255,0.6,1.1,Guendouzi,0
0,0,13,,,0,41270,0,0,0,0,4.1,0,2,0.0,1.0,1,David,0.5,1,0,3.6,106,False,31.8,90,,,60,0,0,0,41270.jpg,1.0,0,0,Luiz Moreira Marinho,8.0,False,,a,1,3,0.0,1,26207,9419,119519,48001,0.1,0.2,David Luiz,1
0,0,0,,,0,98980,0,0,0,0,0.0,0,1,-0.5,0.5,0,Emiliano,0.0,0,0,0.0,427,False,0.0,0,,,45,0,0,0,98980.jpg,0.0,0,0,Martínez,0.3,False,,a,1,3,0.0,0,1223,308,3465,1373,0.0,0.0,Martínez,0
0,0,26,,,1,101184,0,0,0,0,0.2,0,2,2.5,3.5,0,Calum,3.0,0,0,1.3,467,False,13.0,90,,,45,0,0,0,101184.jpg,6.0,0,0,Chambers,1.1,False,,a,1,3,0.0,6,26250,3511,19100,12182,0.7,1.3,Chambers,0
2,3,41,,,0,182539,1,-1,1,-1,51.2,1,3,5.5,6.5,11,Daniel,6.0,1,0,12.2,469,False,50.8,108,,,56,0,0,0,182539.jpg,6.0,0,0,Ceballos Fernández,10.5,False,,a,1,3,20.0,12,439891,417911,74986,42743,1.1,2.1,Ceballos,0
0,0,8,100.0,100.0,0,195735,-1,1,-1,1,27.9,0,3,0.5,1.5,1,Nicolas,1.0,0,0,5.4,488,False,16.8,64,,2019-08-09T09:30:12.533555Z,94,0,0,0,195735.jpg,1.0,0,0,Pépé,3.7,False,,a,1,3,9.0,2,28146,5356,118058,64452,0.1,0.2,Pépé,0
0,0,9,,,1,200641,0,0,0,0,41.1,0,3,1.0,2.0,1,Reiss,1.5,1,0,9.7,489,False,14.4,115,,,55,0,0,0,200641.jpg,1.5,0,0,Nelson,0.2,False,,a,1,3,41.0,3,4484,1110,4311,2510,0.3,0.5,Nelson,1
0,0,20,,,1,200089,0,0,0,0,30.0,0,3,2.0,3.0,2,Joseph,2.5,1,0,7.7,490,False,18.6,153,,,50,0,0,0,200089.jpg,2.5,0,0,Willock,0.3,False,,a,1,3,28.0,5,10286,2971,5610,3245,0.5,1.0,Willock,0
0,0,2,,,0,444145,0,0,0,0,0.0,0,4,0.0,1.0,0,Gabriel Teodoro,0.5,0,0,0.0,504,False,0.0,6,,,45,0,0,0,444145.jpg,1.0,0,0,Martinelli Silva,1.7,False,,a,1,3,0.0,1,65950,23237,32482,17788,0.1,0.2,Martinelli,0
0,0,0,0.0,0.0,0,192895,0,0,0,0,0.0,0,2,0.0,0.0,0,Kieran,0.0,0,0,0.0,515,False,0.0,0,Groin Injury - Expected back 06 Oct,2019-08-09T12:00:11.271398Z,55,0,0,0,192895.jpg,0.0,0,0,Tierney,0.5,False,,i,1,3,0.0,0,2140,341,25083,6877,0.0,0.0,Tierney,0
0,3,44,,,0,37339,0,0,0,0,71.6,0,2,2.0,2.0,4,Ahmed,2.5,5,0,12.3,22,False,50.2,180,,,45,0,0,0,37339.jpg,2.5,0,0,El Mohamady,1.9,False,,a,2,7,2.0,5,17494,10589,24903,12430,0.6,1.1,El Mohamady,0
0,0,0,0.0,0.0,0,43252,0,0,0,0,0.0,0,2,0.0,0.0,0,James,0.0,0,0,0.0,23,False,0.0,0,Hamstring injury - Expected back 16 Sep,2019-08-08T17:00:13.859858Z,45,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,,i,2,7,0.0,0,59,19,2984,876,0.0,0.0,Chester,0
0,0,27,,,0,47390,0,0,0,0,17.9,0,2,0.5,0.5,1,Neil,1.0,5,0,7.9,24,False,37.2,180,,,45,0,0,0,47390.jpg,1.0,0,0,Taylor,0.2,False,,a,2,7,24.0,2,1912,589,2892,1333,0.2,0.4,Taylor,0
0,0,0,0.0,0.0,0,123354,0,0,0,0,0.0,0,2,0.0,0.0,0,Kortney,0.0,0,0,0.0,25,False,0.0,0,Ankle injury - Unknown return date,2019-08-15T13:00:13.496241Z,45,0,0,0,123354.jpg,0.0,0,0,Hause,0.1,False,,i,2,7,0.0,0,73,12,1621,713,0.0,0.0,Hause,0
0,0,4,0.0,0.0,0,54764,-1,1,-1,1,0.0,0,4,0.0,0.0,0,Jonathan,0.5,2,0,0.2,26,False,0.0,16,Ankle injury - Expected back 31 Aug,2019-08-15T13:00:13.507539Z,54,0,0,0,54764.jpg,1.0,0,0,Kodjia,0.3,False,,i,2,7,2.0,1,1754,93,13360,5953,0.1,0.2,Kodjia,0
0,0,0,100.0,100.0,0,98770,0,0,0,0,0.0,0,1,-0.5,-0.5,0,Ørjan,0.0,0,0,0.0,27,False,0.0,0,,2019-07-30T15:00:08.973693Z,45,0,0,0,98770.jpg,0.0,0,0,Nyland,0.2,False,,a,2,7,0.0,0,562,159,2618,990,0.0,0.0,Nyland,0
0,0,12,,,0,85242,-1,1,-1,1,10.8,0,3,0.5,0.5,0,Conor,1.0,1,0,2.7,28,False,16.4,81,,,59,0,0,0,85242.jpg,2.0,0,0,Hourihane,0.2,False,,a,2,7,0.0,2,1353,145,5728,3520,0.2,0.3,Hourihane,0
1,1,48,,,0,114283,0,0,0,0,92.1,0,3,3.5,3.5,6,Jack,4.0,5,0,16.4,29,False,61.0,180,,,60,0,0,0,114283.jpg,4.0,0,0,Grealish,5.7,False,,a,2,7,11.0,8,44493,15479,63441,31617,0.7,1.3,Grealish,0
0,0,3,100.0,100.0,0,193488,0,0,0,0,16.4,0,3,1.5,1.5,2,Anwar,2.0,5,0,7.0,30,False,1.8,164,,2019-08-04T16:30:15.264156Z,55,0,0,0,193488.jpg,2.0,0,0,El Ghazi,0.4,False,,a,2,7,51.0,4,6791,1307,7463,4161,0.4,0.7,El Ghazi,0
0,0,30,,,0,122806,0,0,1,-1,43.8,0,3,4.0,4.0,2,John,4.5,5,1,17.4,31,False,63.2,180,,,56,0,0,0,122806.jpg,4.5,0,0,McGinn,5.2,False,,a,2,7,67.0,9,212999,29871,69046,45046,0.8,1.6,McGinn,0
0,0,0,0.0,0.0,0,174597,0,0,0,0,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,32,False,0.0,0,Joined Preston North End on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,50,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,0,48,13,628,170,0.0,0.0,Green,0
