assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,0,0,0.0,0.0,0,37605,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad,2020-10-20T22:30:18.118477Z,67,0,0,0,37605.jpg,0.0,0,0,Özil,0.5,False,,u,1,3,0.0,0,3441,0,54723,34,0.0,0.0,Özil,0
0,2,0,0,0.0,0.0,0,39476,0,0,-2,2,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Left the club by mutual consent on 20/1,2020-10-21T10:30:18.546407Z,48,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,u,1,3,0.0,0,10266,0,19117,5,0.0,0.0,Sokratis,0
0,3,0,223,0.0,0.0,3,41270,0,0,-1,1,45.2,0,2,0.0,0.0,0,David,1.0,20,1,41.0,False,244.6,1344,Knee injury - Unknown return date,2021-04-02T17:00:25.666921Z,54,0,0,0,41270.jpg,2.1,1,0,Luiz Moreira Marinho,0.8,False,,i,1,3,123.0,40,76497,68,123566,5227,0.2,7.4,David Luiz,1
1,4,10,306,100.0,100.0,7,54694,0,0,-6,6,292.4,2,3,2.3,1.3,2,Pierre-Emerick,1.3,25,9,144.9,False,428.2,2007,,2021-01-23T16:00:22.555453Z,114,1,0,0,54694.jpg,4.3,0,0,Aubameyang,9.0,False,,a,1,3,731.0,108,1131497,18646,3621986,69681,0.1,9.5,Aubameyang,2
1,5,3,125,100.0,100.0,2,58822,0,0,-4,4,114.8,0,2,1.7,0.7,0,Cédric,0.7,11,0,29.2,False,110.8,744,,2020-09-23T09:00:14.881983Z,46,0,0,0,58822.jpg,2.8,0,0,Soares,0.3,False,,a,1,3,66.0,28,35893,6850,53719,1383,0.2,6.1,Cédric,1
3,6,18,380,100.0,100.0,6,59966,0,0,-3,3,272.0,3,4,8.0,7.0,2,Alexandre,7.0,19,11,152.8,False,526.0,1707,,2021-01-30T23:00:18.185183Z,82,0,0,0,59966.jpg,4.3,0,0,Lacazette,6.8,False,,a,1,3,733.0,111,1561085,107375,1384454,32568,0.9,13.5,Lacazette,3
0,7,0,16,0.0,0.0,0,69140,0,0,0,0,1.0,0,2,0.0,0.0,0,Shkodran,0.0,1,0,1.3,False,11.6,45,Joined Schalke on a permanent deal on 1/2,2021-02-01T22:30:23.082979Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.0,False,,u,1,3,0.0,3,13464,0,14433,12,0.0,0.6,Mustafi,0
0,8,8,514,100.0,100.0,8,80201,0,0,0,0,0.0,2,1,2.7,1.7,2,Bernd,1.7,34,0,59.8,False,597.4,2591,,2021-02-02T20:30:22.406559Z,50,0,0,1,80201.jpg,3.6,1,73,Leno,7.0,False,,a,1,3,0.0,104,907070,38756,1031366,10593,0.3,20.8,Leno,0
2,9,1,321,100.0,75.0,7,84450,0,0,-3,3,251.2,0,3,2.0,0.8,0,Granit,1.0,25,1,72.4,False,355.6,2057,,2021-04-02T17:00:25.697171Z,52,0,0,0,84450.jpg,2.3,1,0,Xhaka,0.4,False,,a,1,3,116.0,57,43886,144,81450,1277,0.2,11.0,Xhaka,6
0,10,1,118,100.0,100.0,2,92371,0,0,-1,1,24.9,0,2,1.3,0.3,0,Pablo,0.3,7,0,15.9,False,118.4,630,,2021-01-14T22:00:26.195009Z,44,0,0,0,92371.jpg,3.0,0,0,Marí,0.1,False,,a,1,3,16.0,21,35643,349,31386,529,0.1,4.8,Marí,1
