assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,0,0,0.0,0.0,0,37605,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.118477Z,68,0,0,0,37605.jpg,0.0,0,0,Özil,0.6,False,,n,1,3,0.0,0,3299,33,49049,1625,0.0,0.0,Özil,0
0,2,0,0,0.0,0.0,0,39476,0,0,-1,1,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-21T10:30:18.546407Z,49,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,n,1,3,0.0,0,10204,9,18073,316,0.0,0.0,Sokratis,0
0,3,0,51,100.0,50.0,0,41270,0,0,0,0,9.8,0,2,1.5,0.5,0,David,1.0,5,0,9.7,False,66.6,319,,2020-10-25T21:30:13.186040Z,55,0,0,0,41270.jpg,1.4,0,0,Luiz Moreira Marinho,0.9,False,,a,1,3,21.0,7,31017,1503,64896,6556,0.2,1.3,David Luiz,0
1,4,1,104,100.0,100.0,2,54694,0,0,-3,3,119.5,0,3,4.5,4.0,8,Pierre-Emerick,4.0,7,2,39.0,False,127.4,626,,2020-10-08T09:00:12.305506Z,117,0,0,0,54694.jpg,4.0,0,0,Aubameyang,13.9,False,,a,1,3,143.0,28,398926,44160,2570167,41601,0.3,2.4,Aubameyang,2
0,5,0,0,100.0,100.0,0,58822,0,0,-3,3,0.0,0,2,0.5,0.0,0,Cédric,0.0,0,0,0.0,False,0.0,0,,2020-09-23T09:00:14.881983Z,47,0,0,0,58822.jpg,0.0,0,0,Soares,0.2,False,,a,1,3,0.0,0,2794,216,30668,835,0.0,0.0,Cédric,0
0,6,3,88,,,2,59966,0,0,-1,1,73.2,0,4,1.8,1.3,2,Alexandre,1.3,4,3,38.2,False,126.4,421,,,84,0,0,0,59966.jpg,4.2,0,0,Lacazette,3.4,False,,a,1,3,182.0,25,256704,13930,347952,20638,0.2,3.0,Lacazette,1
0,7,0,13,100.0,100.0,0,69140,0,0,0,0,1.0,0,2,1.2,0.7,1,Shkodran,0.7,1,0,1.3,False,11.6,44,,2020-08-15T10:00:11.331812Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.0,False,,a,1,3,0.0,2,10539,287,10509,144,0.1,0.4,Mustafi,0
0,8,2,138,,,2,80201,0,0,0,0,0.0,1,1,4.5,4.0,7,Bernd,4.0,7,0,14.4,False,144.0,630,,,50,0,0,0,80201.jpg,3.7,0,18,Leno,9.3,False,,a,1,3,0.0,26,363825,31659,320915,16773,0.8,5.2,Leno,0
0,9,0,47,,,1,84450,-1,1,-2,2,33.8,0,3,1.5,1.0,0,Granit,1.0,6,0,11.4,False,51.8,407,,,53,0,0,0,84450.jpg,1.7,0,0,Xhaka,0.5,False,,a,1,3,29.0,10,21113,460,49553,3698,0.2,1.9,Xhaka,1
0,10,0,0,0.0,0.0,0,92371,0,0,-1,1,0.0,0,2,0.0,0.0,0,Pablo,0.0,0,0,0.0,False,0.0,0,Ankle injury - Expected back 21 Nov,2020-08-15T10:00:11.357231Z,44,0,0,0,92371.jpg,0.0,0,0,Marí,0.0,False,,i,1,3,0.0,0,269,15,678,31,0.0,0.0,Marí,0
